name,address,city,state,zip,phone,type,url
"Axle Brewing Company","4847 Delemere Ave","Royal Oak",MI,48073-1002,"(248) 268-3496",micro,http://www.axlebrewing.com
"B.O.B's Brewery","20 Monroe Ave NW","Grand Rapids",MI,49503-6208,"(616) 356-2000",brewpub,http://www.thebob.com
"BAD Brewing Co","440 S Jefferson St",Mason,MI,48854-1654,"(517) 676-7664",micro,http://www.badbrewing.com
"Baffin Brewing Co","25113 Jefferson Ave","Saint Clair Shores",MI,48081-2303,"(313) 549-6381",micro,http://www.baffinbrewing.com
"Barn Brewers","114 N Main St",Lawton,MI,49065-0490,"(269) 624-6445",micro,
"Bastone Brewery","419 S Main St","Royal Oak",MI,48067-2615,"(248) 544-6250",brewpub,http://www.bastone.net/br/bastone-brewery
"Batch Brewing Co","1400 Porter Street",Detroit,MI,48216-1934,"(313) 338-8008",brewpub,http://www.batchbrewingcompany.com
"Beards Brewery","207A Howard St",Petoskey,MI,49770-2411,"(231) 753-2221",micro,http://www.beardsbrewery.com
"Beggars Brewery","4177 Village Park Dr Ste 5","Traverse City",MI,49685-7237,"(810) 610-2673",micro,http://www.beggarsbrewery.com
"Bella Casa Di Vino","201 N Riverside Ave","Saint Clair",MI,48079-5491,"(810) 278-0827",brewpub,http://www.suescoffeehouse.com
"Bell's Brewery, Inc","8938 Krum Ave",Comstock,MI,49053-9558,"(269) 382-2338",regional,http://www.bellsbeer.com
"Bell's Brewery, Inc","355 E Kalamazoo Ave",Kalamazoo,MI,49007-3807,"(269) 382-2332",brewpub,http://www.bellsbeer.com
Biercamp,"1643 S State St","Ann Arbor",MI,48104-4302,"(734) 995-2437",brewpub,http://www.bier-camp.com
"Bifferhaus Brewing Co","900 Lansing Ave",Jackson,MI,49202-3216,"(269) 832-8940",micro,
"Big Buck Brewery and Steakhouse - Gaylord","PO Box 7049","Bloomfield Hills",MI,48302-7049,"(989) 732-5781",brewpub,http://www.bigbuck.com
"Big Hart Brewing Company","4086 W. Polk Rd",Hart,MI,49420,"(231) 301-8226",brewpub,http://www.bighartbrewing.com
"Big Lake Brewing","977 Butternut Dr Ste 4",Holland,MI,49424-1562,"(616) 796-8888",micro,
"Big Rock Chop House & Brewery","245 S Eton St",Birmingham,MI,48009-6577,"(248) 647-7774",contract,http://www.bigrockchophouse.com
"Bilbo's Pizza and Brewery","3307 Stadium Dr",Kalamazoo,MI,49008-1528,"(269) 382-5544",brewpub,http://www.bilbospizza.com
"Bitter Old Fecker Rustic Ales","12855 E Old US Hwy 12",Chelsea,MI,48118,"(734) 444-5201",micro,
"Black Lotus Brewing Co","1 E 14 Mile Rd",Clawson,MI,48017-2132,"(248) 765-3051",micro,http://www.blacklotusbrewingco.com
"Blackrocks Brewery","424 N 3rd St",Marquette,MI,49855-3555,"(906) 273-1333",micro,http://www.blackrocksbrewery.com
"Block Brewing Company","1140 S Michigan Ave",Howell,MI,48843-2669,,brewpub,http://www.blockbrewingcompany.com
"Blue Cow Cafe/Big Rapids Brewing Co","119 N Michigan Ave","Big Rapids",MI,49307-1401,"(231) 796-0100",brewpub,http://www.bluecowcafe.com
"Blue Tractor Brewing Co","207 E Washington St","Ann Arbor",MI,48104-2007,"(734) 222-4095",brewpub,
"Boatyard Brewing Co","432 E Paterson St",Kalamazoo,MI,49007-2599,"(269) 226-0300",micro,http://www.boatyardbrewing.com
"Bravo Zulu Brewery","6060 US Highway 31 N",Williamsburg,MI,49690-9306,"(231) 943-1459",micro,http://www.bravozulubrewing.com
"Bravo! Restaurant & Cafe","5402 Portage Rd",Portage,MI,49002-1718,"(269) 344-7700",brewpub,http://www.bravokalamazoo.com
"Brew Detroit","1401 Abbott St",Detroit,MI,48216-1946,,micro,http://www.brewdetroit.com
"Brewery Becker","500 W Main St",Brighton,MI,48116-1471,"(810) 844-0225",micro,http://www.brauereibecker.us
"Brewery Ferment","511 S Union St","Traverse City",MI,49684-3246,"(231) 735-8113",micro,http://www.breweryferment.com
"Brewery In Planning - Bloomfield Hills",,"Bloomfield Hills",MI,48302-1773,,planning,http://www.45parallehops.com
"Brewery In Planning - Burton",,,,,,planning,
"Brewery In Planning - Clarkston",,Clarkston,MI,48348,,planning,
"Brewery In Planning - Detroit",,Detroit,MI,48226-1034,,planning,
"Brewery In Planning - Ferndale",,Warren,MI,48091,,planning,
"Brewery in Planning - Grand Blanc",,"Grand Blanc",MI,48439,"(586) 337-4261",planning,http://theoremfactory.com
"Brewery in Planning - HOWELL",,HOWELL,MI,48843,"(810) 333-1500",planning,
"Brewery in Planning - Huntington Woods",,"Huntington Woods",MI,48070,"(248) 703-5913",planning,
"Brewery in Planning - Kalamazoo",,Kalamazoo,MI,49009,,planning,
"Brewery in Planning - Kalamazoo",,Kalamazoo,MI,49048,"(269) 381-8211",planning,http://www.north11.com
"Brewery in Planning - Livonia",,Livonia,MI,48154,,planning,
"Brewery in Planning - Marquette",,Marquette,MI,49855,"(812) 660-1022",planning,
"Brewery in Planning - Marquette",,Marquette,MI,49855,"(906) 281-2528",planning,
"Brewery In Planning - Port Austin",,"Port Austin",MI,48467-9390,,planning,
"Brewery in Planning - Royal Oak",,"Royal Oak",MI,48073,"(517) 980-1511",planning,
"Brewery in Planning - Saline",,Saline,MI,48176,,planning,
"Brewery in Planning - St Clair shores",,"St Clair shores",MI,48082,,planning,
"Brewery in Planning - Stevensville",,Stevensville,MI,49127,,planning,
"Brewery in Planning - VICKSBURG",,VICKSBURG,MI,49097,"(269) 615-6623",planning,
"Brewery in Planning - Waterford",,Waterford,MI,48328,,planning,http://www.menageriekitchen.com
"Brewery In Planning - West Branch",,"West Branch",MI,48661,,planning,
"Brewery In Planning- Ada. MI.",,,,,,planning,
"Brewery In Planning- Brighton, MI.",,Brighton,MI,48116,,planning,
"Brewery In Planning- Ferndale, MI",,Ferndale,MI,48220,,planning,
"Brewery In Planning- Gonzales",,Midland,MI,48642,"(225) 257-4118",planning,
"Brewery Terra Firma","2959 Hartman Rd","Traverse City",MI,49685-8838,"(231) 929-1600",micro,http://www.breweryterrafirma.com
"Brewery Vivant","925 Cherry St SE","Grand Rapids",MI,49506-1403,"(616) 283-4437",brewpub,http://www.breweryvivant.com
"Brickside Brewery","64 Gratiot Street","Copper Harbor",MI,49918,"(906) 289-4548",micro,http://www.bricksidebrewery.com
"Bridge Street Tap Room","202 Bridge Street",Charlevoix,MI,49720-1404,"(231) 437-3466",brewpub,http://www.bridgestreettaproom.com
"Brown Iron Brewhouse",,Washington,MI,48094-2879,,planning,http://www.browniron.com
"Canton Brew Works, LLC","8521 N Lilley Rd",Canton,MI,48187-2091,"(734) 927-7081",micro,http://www.cantonbrewworks.com
"Cedar Springs Brewing Company","95 N Main","Cedar Springs",MI,49319-5140,"(616) 696-2337",brewpub,http://www.cedarspringsbrewing.com
"Cellarmen's Meadery, Microbrewery and Cidery","24310 John R Rd","Hazel Park",MI,48030-1112,"(586) 413-4206",micro,http://www.cellarmens.com
"Cheboygan Brewing Co","PO Box 67",Cheboygan,MI,49721-0067,"(231) 268-3277",micro,http://www.cheboyganbrewing.com
"Chelsea Alehouse Brewery","420 N Main St # 100",Chelsea,MI,48118-1255,"(734) 433-5500",brewpub,http://www.chelseaalehouse.com
"CHILLAX Brewing Company LLC",,Milford,MI,48381,"(248) 388-3458",planning,
"CJs Brewing Co","8115 Richardson Rd","Commerce Township",MI,48390-4131,"(248) 366-7979",brewpub,http://www.cjsbrewingcompany.com
"Cognition Brewing Company","113 E Canda St",Ishpeming,MI,49849-1904,"(906) 204-2724",micro,http://www.cognitionbrewing.com
"Constantine Brewing Co","145 S Washington St",Constantine,MI,49042-1047,"(269) 435-1230",brewpub,http://www.constantinebrewingco.com
"Cotton Brewing Co","343 Lawrence Ave",Adrian,MI,49221-3340,"(517) 902-6608",micro,http://www.cottonbrewing.com
"Cranker's Brewery","213 S State St","Big Rapids",MI,49307-1758,,micro,
"Cravings Bistro & Pub","1599 Mall Dr Ste B","Benton Harbor",MI,49022-2330,"(269) 934-9700",brewpub,
"Creston Brewery",,"Grand Rapids",MI,49505,,planning,http://www.crestonbrewery.com
"Cultivate Brewing Company","961 E. Shawnee Rd.","Berrien Springs",MI,49103-9716,"(269) 422-1324",micro,http://www.cultivatebrewing.com
"Dark Horse Brewing Co","511 S Kalamazoo Ave",Marshall,MI,49068-1718,"(269) 781-9940",regional,http://www.darkhorsebrewery.com
"Dead Bear Brewing Co","2552 S I 75 Business Loop",Grayling,MI,49738-2010,"(989) 745-6289",brewpub,
"Dearborn Brewing Co","21930 Michigan Ave",Dearborn,MI,48124-2351,"(313) 914-4187",micro,http://www.dearbornbrewing.com
"Detroit Beer Co","1529 Broadway St Ste 100",Detroit,MI,48226-2141,"(313) 962-1529",brewpub,http://www.detroitbeerco.com
"Distant Whistle Brewhouse",,Vicksburg,MI,49097-1256,"(269) 370-7549",planning,
"Divergent Brewing",,"Ann Arbor",MI,48105-9686,,planning,http://www.divergentbrewingcompany.com
"Dragonmead Microbrewery","14600 E 11 Mile Rd",Warren,MI,48089-1556,"(586) 776-9428",brewpub,
"Draught Horse Brewery","57721 Grand River Ave","New Hudson",MI,48165-8542,"(248) 431-8028",brewpub,http://www.draughthorsebrewery.com
"Dutch Girl Brewery","14964 Cleveland St Ste B","Spring Lake",MI,49456,"(616) 607-2026",micro,http://www.dutchgirlbrewery.com
"EagleMonk Pub and Brewery","4906 W Mount Hope Hwy",Lansing,MI,48917-9588,"(517) 708-7350",brewpub,http://www.eaglemonkbrewing.com
"Earthen Ales",,,,,,planning,
"Eastern Market Brewing Company",,"Ann Arbor",MI,48105,,planning,
"Eaton Pub & Grille Brewery","214 S Cochran Ave",Charlotte,MI,48813,"(517) 543-8882",brewpub,http://www.eatonpub.com
"Elk Brewing Co","700 Wealthy St SE","Grand Rapids",MI,49503-5539,"(616) 238-5227",micro,http://www.elkbrewing.com
"Elk Street Brewery","3 S Elk St",Sandusky,MI,48471-1616,"(810) 300-8049",brewpub,http://www.elkstreetbrewery.com
"Ellison Brewery & Spirits","4903 Dawn Ave","East Lansing",MI,48823-5610,"(517) 203-5498",micro,http://www.ellisonbrewing.com
"Essential Bean Coffee and Pub","8980 North Rodgers Court",Caledonia,MI,49316-8051,"(616) 891-7700",brewpub,http://www.ebcoffeepub.com
"Eternity Brewing Co","4060 E Grand River Ave",Howell,MI,48843-8583,"(517) 295-4904",micro,http://www.eternitybrewing.com
"Falling Down Beer Co.","2270 E Tenmile Rd",Warren,MI,48091,"(586) 799-2739",brewpub,http://www.fallingdownbeer.com
"Farmington Brewing Co","33336 Grand River",Farmington,MI,48336-3124,"(248) 957-9543",micro,http://www.bcbrewing.com
"Fenton Winery & Brewery","1370 N Long Lake Rd",Fenton,MI,48430-8867,"(810) 373-4194",micro,http://www.fentonwinery.com
"Fetch Brewing Co","100 W Colby St",Whitehall,MI,49461-1015,"(231) 292-1048",micro,http://www.fetchbrewing.com
"Final Gravity Brewing Co","103 N Phelps St",Decatur,MI,49045-1008,"(269) 436-8052",brewpub,http://www.finalgravitybrew.com
"Fireside Brewing Co.",,Holland,MI,49423,"(815) 762-3825",planning,http://www.facebook.com/fireside-brewing-co-1482312468749756/
"Fort Street Brewery","1660 Fort St","Lincoln Park",MI,48146-1909,"(313) 389-9620",brewpub,http://www.fortstreetbeer.com
"Founders Brewing Co","235 Grandville Ave SW","Grand Rapids",MI,49503-4037,"(616) 776-1195",regional,http://www.foundersbrewing.com
"Frankenmuth Brewing Co","425 S Main St",Frankenmuth,MI,48734-1615,"(989) 262-8300",micro,http://www.frankenmuthbrewery.com
"Gonzo's BigDogg Brewery","140 S Westnedge Ave",Kalamazoo,MI,49007-4600,"(269) 382-2739",brewpub,http://www.gonzosbiggdoggbrewing.com
"Good Neighbor Organic Winery & Brewery / Big O Brewery","9825 E Engles Rd",Northport,MI,49670-9408,"(231) 386-5636",micro,http://www.goodneighbororganic.com
"Grand Rapids Brewing Company","1 Ionia Ave SW, Suite 100","Grand Rapids",MI,49503-5122,"(616) 458-7000",brewpub,http://www.grbrewingcompany.com
"Grand River Brewery","117 W Louis Glick Hwy",Jackson,MI,49201-1327,"(517) 962-2427",brewpub,http://www.grandrivermarketplace.com
"Granite City Food & Brewery","100 Renaissance Center",Detroit,MI,48243,,brewpub,
"Granite City Food & Brewery (#28)","699 W Big Beaver Rd",Troy,MI,48084-4920,"(248) 519-1040",brewpub,http://www.gcfb.com
"Granite City Food & Brewery (#32)","39603 Traditions Dr",Northville,MI,48168,"(248) 662-3400",brewpub,http://www.gcfb.net
"Gravel Bottom Craft Brewery & Supply","418 Ada Dr SE",Ada,MI,49301-9105,"(206) 403-8563",micro,http://www.gravelbottom.com
"Great Baraboo Brewing Co","35905 Utica Rd","Clinton Township",MI,48035-2155,"(586) 792-7397",brewpub,http://www.greatbaraboo.com
"Greenbush Brewing Co","5885 Sawyer Rd",Sawyer,MI,49125-9380,"(269) 405-1076",regional,http://www.greenbushbrewing.com
"Greyline Brewing",,"Grand Rapids",MI,49504-2809,"(616) 821-3786",planning,
"Griffin Claw Brewing Co","575 S Eton St",Birmingham,MI,48009-6824,,micro,http://www.griffinclawbrewingcompany.com
"Grizzly Peak Brewing Co","120 W Washington St Ste 1","Ann Arbor",MI,48104-1356,"(734) 741-7325",brewpub,http://www.grizzlypeak.net
"Harmony Brewing Co","1551 Lake Dr SE","Grand Rapids",MI,49506-2705,"(616) 233-0063",brewpub,
"Harpers Restaurant and Brewpub","131 Albert Ave","East Lansing",MI,48823-4315,"(517) 333-4040",brewpub,
"Harsens Island Beer Co.","808 Gratiot Blvd",Marysville,MI,48040-1127,,brewpub,
"HawkPeak Brewing Co.","100 Wahington Ave.","Grand Haven",MI,49417-1391,"(616) 607-2060",brewpub,http://www.hawkpeakbrewing.com
"Hereford and Hops Steakhouse and Brewpub","624 Ludington St",Escanaba,MI,49829-3844,"(906) 789-1945",brewpub,http://www.herefordandhops.com
"Hideout Brewing Co","3113 Plaza Dr NE","Grand Rapids",MI,49525-2901,"(616) 361-9658",brewpub,http://www.hideoutbrewing.com
"HomeGrown Brewing Company",,Oxford,MI,48371,"(248) 891-8290",planning,http://homegrownbrewco.com
"Hometown Cellars Winery & Brewery","108 E Center St Ste D",Ithaca,MI,48847-1453,"(989) 875-6010",micro,http://www.hometowncellars.com
"Hop Lot Brewing Co.","658 S West Bay Shore Dr","Suttons Bay",MI,49682-9587,"(231) 866-4445",micro,http://www.hoplotbrewing.com
Hopcat,"25 Ionia Ave SW Ste 101","Grand Rapids",MI,49503-4179,"(616) 451-4677",brewpub,http://www.hopcatgr.com
"Howell's MainStreet Winery, Brewery & Pizzeria","201 W Grand River",Howell,MI,48843-2238,"(517) 545-9463",brewpub,http://www.howellsmainstreetwinery.com
"Hunter's Handmade Brewery","4855 E Broomfield Rd","Mount Pleasant",MI,48858-7501,,micro,
"Island City Brewing Co",,"Eaton Rapids",MI,48827,"(865) 686-2313",planning,
"Jaden James Brewery @ The Cascade Winery","4665 Broadmoor Ave SE Ste 135","Grand Rapids",MI,49512-5387,"(616) 656-4665",micro,http://www.jadenjames.com
"Jamesport Brewing Co","410 S James St",Ludington,MI,49431-2159,"(231) 845-2522",brewpub,http://www.jamesportbrewingcompany.com
"Jasper Ridge Brewing Co","1075 Country Ln Ste 100",Ishpeming,MI,49849-3402,"(906) 485-6017",brewpub,http://www.countryvillageresort.com/httpdocs/html/brewery.html
"Jolly Pumpkin Artisan Ales","2319 Bishop Cir E",Dexter,MI,48130-1567,"(734) 426-4962",micro,http://www.jollypumpkin.com
"Jolly Pumpkin Cafe and Brewery","311 S Main St","Ann Arbor",MI,48104-2107,"(734) 913-2730",brewpub,http://www.jollypumpkin.com
"Jolly Pumpkin Restaurant, Brewery & Distillery","13512 Peninsula Dr Old Mission Peninsula","Traverse City",MI,49686-9717,"(231) 223-4333",micro,http://www.jollypumpkin.com
"Keweenaw Brewing Co","408 Shelden Ave",Houghton,MI,49931-2138,"(906) 482-5596",micro,http://www.keweenawbrewing.com
"Keweenaw Brewing Co - Production Facility","PO Box 7","South Range",MI,49963-0007,"(906) 482-1937",micro,http://www.keweenawbrewing.com
"Kuhnhenn Brewing Co","5919 Chicago Rd",Warren,MI,48092-1606,"(586) 979-8361",micro,http://www.kbrewery.com
"Lake Charlevoix Brewing Company","111 Bridge Park Dr",Charlevoix,MI,49720,"(231) 437-3220",brewpub,http://www.lakecharlevoixbrewing.com
"Lake Superior Brewing Co","PO Box 310","Grand Marais",MI,49839-0310,"(906) 494-2337",brewpub,http://www.grandmaraismichigan.com/lsbc
"Latitude 42","7842 Portage Rd Attn: Scott Freitas",Portage,MI,49002-4472,"(269) 459-4242",brewpub,http://www.latitude42brewingco.com
"Lexington Brewing Co","5475 Main St",Lexington,MI,48450-9385,"(810) 359-5012",brewpub,http://www.lexingtonbrewery.com
"Liberty Street Brewing Co","149 W Liberty St Ste 1",Plymouth,MI,48170-8001,"(248) 705-4171",micro,http://www.libertystreetbeer.com
"Library Restaurant, Bar and Brewpub","62 Isle Royale St",Houghton,MI,49931-1827,"(906) 487-5882",brewpub,http://www.librarybrewpub.com
"Lilys Seafood Restaurant and Brewery","410 S Washington Ave","Royal Oak",MI,48067-3824,"(248) 591-5459",brewpub,
"Lumber Barons Brewery","804 E Midland St","Bay City",MI,48706-4953,"(989) 891-0100",brewpub,http://www.lumberbaronsbrewery.com
"Mackinaw Brewing Co","161 E Front St","Traverse City",MI,49684-5779,"(231) 933-1100",brewpub,http://www.mackinawbrewing.com
"Mad World Brewing Company",,"Dearborn Heights",MI,48125,"(313) 713-9449",planning,
"MI Beer Cellar","500 E Division St",Sparta,MI,49345-9360,"(616) 883-0777",brewpub,http://www.cellarbrewingco.com
"Midland Brewing Co","5011 N Saginaw Road",Midland,MI,48642,"(989) 259-7210",micro,http://www.midlandbrewing.com
"Midtown Brewing Co","402 S Washington Sq",Lansing,MI,48933-2172,"(517) 977-1349",micro,http://www.midtownbrewingco.com
"Millgrove Brewing Co","633 114th Ave Ste 3",Allegan,MI,49010-9061,"(269) 355-1915",micro,
"Mishigama Craft Brewing / Yipsi Alehouse","124 Pearl St Ste 100",Ypsilanti,MI,48197,"(734) 883-1401",micro,
"Mitten Brewing Co","527 Leonard St NW","Grand Rapids",MI,49504-4278,"(616) 318-2448",brewpub,http://www.mittenbrewing.com
"Motor City Brewing Works","470 W Canfield St",Detroit,MI,48201-1220,"(313) 832-2700",brewpub,http://www.motorcitybeer.com
"Mount Pleasant Brewing Co","614 W Pickard St","Mt Pleasant",MI,48858-1504,"(989) 775-2337",micro,
"Mountain Town Station Brewing Co and Steakhouse","506 W Broadway St","Mt Pleasant",MI,48858-2441,"(989) 400-4666",brewpub,http://www.mountaintownbrew.com
"New Holland Brewing Co","66 E 8th St",Holland,MI,49423-3504,"(616) 355-6422",micro,http://www.newhollandbrew.com
"New Holland Brewing Co - Production Facility","690 Commerce Ct",Holland,MI,49424-2913,"(616) 510-2259",regional,
"North Center Brewing Co.","410 N. Center St.",Northville,MI,48167-1224,"(248) 444-7967",micro,http://www.northcenterbrewing.com
"North Peak Brewing Co / Kilkenny's Irish Pub","400 W Front St","Traverse City",MI,49684-2800,"(231) 941-7325",brewpub,http://www.northpeak.net
"North Pier Brewing",,"Saint Joseph",MI,49085,,planning,
"Northern United Brewing Co","2319 Bishop Cir E",Dexter,MI,48130-1567,"(231) 223-4222",micro,http://www.nubco.net
"Northport Brewing Co","112 W Naganoba St",Northport,MI,49670-5018,"(231) 386-1101",micro,http://www.localbeerisbetter.com
"Northville Winery and Brewery","630 Old Baseline Rd",Northville,MI,48167,,micro,
"Odd Side Ales","41 Washington Ave Ste 160","Grand Haven",MI,49417-1392,,proprietor,http://www.oddsideales.com
"Old Boys Brewhouse","971 W Savidge St","Spring Lake",MI,49456-1684,"(616) 850-9950",brewpub,http://www.oldboysbrewhouse.com
"Old Detroit Brewing Co",,"Bloomfield Hills",MI,48304-3817,,planning,
"Old Mill Brewpub and Grill","717 E Bridge St",Plainwell,MI,49080-1801,"(269) 204-6601",brewpub,http://www.oldmillbrew.com
"Olde Peninsula Brewpub and Restaurant","200 E Michigan Ave",Kalamazoo,MI,49007-3961,"(269) 343-2739",brewpub,http://www.oldepeninsula.com
"One Well Brewing","4213 Portage St",Kalamazoo,MI,49001-5264,"(269) 459-9240",micro,http://www.onewellbrewing.com
"Ore Dock Brewing Co","114 W Spring St",Marquette,MI,49855-4608,"(906) 867-5309",micro,http://www.oredockbrewingcompany.com
"Original Gravity Brewing Co","440 County St",Milan,MI,48160-1504,"(734) 439-7490",brewpub,http://www.ogbrewing.com
"Osgood Brewing","4051 Chicago Dr SW",Grandville,MI,49418-1257,,brewpub,http://www.osgoodbrewing.com
"Our Brewing Co","76 E 8th St",Holland,MI,49423-3556,"(231) 838-0638",micro,http://www.ourbrewingcompany.com
"Ozone\'s Brewhouse",,Lansing,MI,48906,"(616) 405-1392",planning,http://www.ozonesbrewhouse.com
"Paddle Hard Brewing","227 E. Michigan Ave",Grayling,MI,49738-1742,"(989) 745-6388",brewpub,http://paddlehardbrewing.com
"Parker\'s Hilltop Brewery",,Clarkston,MI,48346,"(989) 332-1519",planning,http://clarkstonbrew.com
"Paw Paw Brewery","929 E Michigan Ave","Paw Paw",MI,49079-9488,"(269) 415-0145",brewpub,http://www.pawpawbrewing.com
"Perrin Brewing Company","5910 Comstock Park Dr NW","Comstock Park",MI,49321-8256,"(616) 551-1957",micro,http://www.perrinbrewing.com
"Petoskey Brewing","1844 M 119 Harbor-Petoskey Rd",Petoskey,MI,49770-9341,"(231) 753-2057",brewpub,http://www.petoskeybrewing.com
"Pictured Rocks Brewing Company","Shooters Firehouse Brewpub 408 Mills St.",Munising,MI,49862-1432,"(906) 458-2989",micro,
"Pigeon Hill Brewing Co","PO Box 388",Muskegon,MI,49443-0388,"(231) 375-5184",micro,http://www.pigeonhillbrew.com
"Pike 51 Brewing","3768 Chicago Dr",Hudsonville,MI,49426-1637,"(616) 662-4589",brewpub,http://www.hudsonvillewinery.com
"Poison Frog Brewing Company",,Jackson,MI,49203,"(517) 748-5997",planning,
"Railtown Brewing Co","3555 68th St SE",Dutton,MI,49316-8503,"(618) 881-2364",micro,http://www.railtownbrewing.com
"Rare Bird Brewpub","229 Lake Ave","Traverse City",MI,49684-2532,"(231) 943-2053",brewpub,http://www.rarebirdbrewpub.com
"Red Jacket Brewing at Michigan House Cafe","300 6th St",Calumet,MI,49913-1508,"(906) 337-1910",brewpub,http://www.michiganhousecafe.com/brewpub.html
"Redwood Brewing Co","5304 Gateway Ctr",Flint,MI,48507-3930,"(810) 233-8000",brewpub,http://www.redwoodbrewingco.com
"Right Brain Brewery","225 E 16th St Ste A","Traverse City",MI,49684-4190,"(231) 944-1239",micro,http://www.rightbrainbrewery.com
"Rivalry Brewing",,,,,,planning,http://www.rivalrybrewing.com
"River Rouge Brewing Company","404 E 4th St.","Royal Oak",MI,48067-2757,"(248) 802-0555",micro,http://www.riverrougebrew.com
"River's Edge Brewing Co","125 S Main St Ste 400",Milford,MI,48381-1976,"(248) 685-1625",brewpub,http://www.riversedgebrewery.com
"Roak Brewing Co.","330 E Lincoln Ave","Royal Oak",MI,48067-2700,"(248) 268-8780",micro,http://www.roakbrewing.com
"Rochester Mills Beer Co","400 Water St Ste 101",Rochester,MI,48307-2089,"(248) 650-5080",brewpub,http://www.beercos.com
"Rochester Mills Production Brewery","3275 Lapeer W Rd","Auburn Hills",MI,48326-1723,"(248) 377-3130",micro,http://www.beercos.com
"Rockford Brewing Company","12 E Bridge St",Rockford,MI,49341-1265,,micro,http://www.rockfordbrewing.com
"Round Barn Brewery & Public House","9151 First St",Baroda,MI,49101-8927,"(269) 326-7059",micro,http://www.roundbarnbrewery.com
"Round Barn Brewery / Round Barn Winery","10983 Hills Rd",Baroda,MI,49101-8742,"(800) 716-9463",micro,http://www.roundbarnwinery.com
"Royal Oak Brewery","215 E 4th St","Royal Oak",MI,48067-2606,"(248) 544-1141",brewpub,http://www.royaloakbrewery.com
"Rupert's Brew House","773 W Michigan Ave",Kalamazoo,MI,49007-4518,"(269) 377-9911",micro,
"Salt Springs Brewery",,Saline,MI,48716,,brewpub,
"Saugatuck Brewing Co","2948 Blue Star Hwy",Douglas,MI,49406-5195,"(269) 857-7222",micro,http://www.saugatuckbrewing.com
"Schmohz Brewery","2600 Patterson Ave SE Ste 1","Grand Rapids",MI,49546-6394,"(616) 949-0860",micro,http://www.schmohz.com
"Sherwood Brewing Co","45689 Hayes Rd","Shelby Township",MI,48315-6214,"(586) 532-9669",brewpub,http://www.sherwoodbrewing.com
"Short's Brewing Co","121 Bridge St",Bellaire,MI,49615-1230,"(231) 533-6622",brewpub,http://www.shortsbrewing.com
"Short's Brewing Co - Production Facility","211 Industrial Park Dr","Elk Rapids",MI,49629-9452,"(231) 264-8711",regional,http://www.shortsbrewing.com
"Silver Harbor Brewing Company",,"Saint Joseph",MI,49085,"(269) 281-7100",planning,http://silverharborbrewing.com
"Sleepwalker Spirits and Ale","1629 E Kalamazoo St Ste 2",Lansing,MI,48912-2701,"(989) 948-8086",micro,http://www.drinksleepwalker.com
"Soo Brewing Company","223 W Portage Ave","Sault Sainte Marie",MI,49783-1921,"(906) 632-4400",micro,http://www.soobrew.com
"Sports Brewpub","166 Maple St",Wyandotte,MI,48192-5928,"(734) 285-5060",brewpub,
"Stormcloud Brewing Company","303 Main St",Frankfort,MI,49635-9047,"(231) 651-9080",brewpub,http://www.stormcloudbrewing.com
"Sullivans Black Forest Brewhaus and Grill","281 Heinlein Strasse",Frankenmuth,MI,48734-1941,"(989) 652-6060",brewpub,http://www.blackforestbrewhaus.net
"Tahquamenon Falls Brewery and Pub","M-123 Upper Falls Dr",Paradise,MI,49768,"(906) 492-3300",brewpub,http://www.tahquamenonfallsbrewery.com
