name,address,city,state,zip,phone,type,url
"Berne Abdij","Abdijstraat 49",,,,,,http://www.berneabdijbier.nl
"Bieratelier Leerdam","Energieweg 17p",,,,"(034) 561-8857",micro,http://www.glassbier.nl
Bierbroeders,"Pa Ossenweide 12",,,,"(063) 854-4296",contract,http://www.debierbroeders.nl
"Bierbrouwerij Bavaria","De Stater 1",,,,"(049) 942-8111",regional,http://www.bavaria.nl
"Bierbrouwerij De 3 Horne","Markstraat 40A",,,,"(041) 627-5272",micro,http://www.de3horne.nl
"Bierbrouwerij De Arn",,,,,"(061) 099-2307",planning,http://www.bierbrouwerijdearn.nl
"Bierbrouwerij De Eem","Curacaolaan 10C",,,,"(033) 461-6391",contract,http://www.bierbrouwerijdeeem.nl
"Bierbrouwerij De Halve Maan B.V.","Absdaalseweg 2",,,,"+31 (114) 310660",,http://www.halvemaan.com
"Bierbrouwerij De Keyzer","Lage Kanaaldiijk 115",,,,31629733513,micro,http://www.bierbrouwerijdekeyzer.nl
"Bierbrouwerij De Kroon B.V.","Koestraat 20",,,,"+31 (499) 572002",,
"Bierbrouwerij De Leckere","Molensteyn 3D",,,,"(030) 231-2343",micro,http://www.deleckere.nl
"Bierbrouwerij De Leeuw B.V.","Pr. Beatrixsingel 2",,,,"+31 (43) 6098888",,
"Bierbrouwerij Het Goeie Goet","Schelmseweg 89",,,,"(026) 357-6111",micro,http://www.openluchtmuseum.nl
"Bierbrouwerij Hoeksche Waard","Postbus 1559",,,,"(018) 662-4904",micro,http://www.hoeksch.nl
"Bierbrouwerij Kasparus","Eggestraat 114",,,,"(061) 519-5454",micro,http://www.facebook.com/bierbrouwerijkasparus
"Bierbrouwerij Liefde","Ter Borghstraat 13",,,,"(064) 170-4647",contract,http://www.brouwerijliefde.nl
"Bierbrouwerij Sint-Servattumus","Ericastraat 11B",,,,"(073) 547-8956",micro,http://www.sintservattumus.nl
"Bierbrouwerij 't Kuipertje","Appledijk 18",,,,"(034) 561-1839",micro,http://www.hetkuipertje.nl
"Bierbrouwerij 't Volen","Morseweg 12",,,,"(065) 356-0875",micro,http://www.bierbrouwerijvolendam.nl
"Bierderij Waterland","De Zedde 4",,,,"(065) 138-2164",contract,http://www.bierderijwaterland.com
"Bierproeflokaal De Klep","Keizerstraat 13",,,,"(077) 463-3287",contract,http://www.facebook.com/cafedeklep
"Bliksem Breda","Vondelstraat 35",,,,,micro,http://www.brouwerijbliksem.nl
"Boerenbrouwerij Koekoek","Pa Ridderstraat 8",,,,"(024) 323-3431",micro,http://www.boerkoekoek.nl
"Bommelaar Zaltbommel","Pa Prins Van Oranjestraat 44",,,,06020006001,contract,http://www.bommelaar.nl
Borrelnoot,"Beel-Lanen 13",,,,,contract,http://www.brouwerijborrelnoot.nl
"Bourgondische Brouwers Beverwijk","Pa Munnikenweg 62",,,,"(061) 421-8298",contract,http://www.bourgondischebrouwers.nl
"Bouwerij Bolschout Almere","Leeuwstraat 69",,,,"(062) 299-2553",micro,http://www.facebook.com/brouwerijbolschout
"Bouwerij De Blauwe Ijsbeer","Vuurkruidstraat 3",,,,06543492330,micro,http://www.brouwerijdeblauweijsbeer.nl
"Brand Bierbrouwerij","Brouwerijstraat 2",,,,"(043) 450-8282",micro,http://www.brand.nl
"Brand Bierbrouwerij B.V.","Brouwerijstraat 2-10",,,,"+31 (43) 4508282",,http://www.brand.nl
"Brasserie Bours","Terwestenstraat 4",,,,"(064) 105-5274",micro,http://www.brasseriebours.nl
"Brauwerij De Compagnie Enkhuizen","Beurtschip 52",,,,"(022) 832-3344",contract,http://www.brouwerijdecompagnie.nl
"Brolsche Bierbrouwerij","Brouwerijstraat 1 Postbus 55",,,,,,
"Brourwerij De Beyerd","Bochstraat 26",,,,0031765220222,brewpub,http://www.beyerd.nl
"Brouwerij Bijdehand","Poldermolen 29",,,,"(061) 737-5153",micro,
"Brouwerij Bogt","Pa Huijgensstraat 15",,,,"(064) 501-0451",contract,http://www.brouwerijbogt.nl
"Brouwerij Bourgogne Kruis","Wilhelminakanaal Zuid 104",,,,310639648631,micro,http://www.bourgognekruis.com
"Brouwerij Brandsma","Reahel 21",,,,"(062) 708-2596",micro,http://www.brouwerijbrandsma.nl
"Brouwerij Breugem","Postbus 9529",,,,"(061) 422-8459",contract,http://www.brouwerijbreugem.nl
"Brouwerij BrouwDOK","Wasbleek 1A",,,,31644169174,micro,http://www.brouwdok.nl
"Brouwerij Croy Bier","Croylan 9",,,,"(049) 238-1348",micro,http://www.croybier.nl
"Brouwerij Dampegheest","Achterweg 22",,,,"(062) 274-1453",micro,http://www.brouwerijdampeghest.nl
"Brouwerij Davo","Hof Van Adwaita 17",,,,"(057) 075-2665",contract,http://www.davobieren.nl
"Brouwerij De 7 Deugden","Osdorperweg 578",,,,"(020) 667-3221",micro,http://www.de7deugen.nl
"Brouwerij De 7De Hemel","Klassenweg 13",,,,"(077) 467-3326",contract,http://info@brouwerijde7dehemel.nl
"Brouwerij De Boei","Rommelpot 10",,,,"(022) 231-4180",micro,http://www.landgoeddebonebelevenis.nl
"Brouwerij De Drie Ringen","Kleine Spui 18",,,,"(033) 465-6575",micro,http://info@dedrieringen.nl
"Brouwerij De Emilisse","Nieuweweg 7",,,,"(011) 337-0262",micro,http://www.emelisse.nl
"Brouwerij De Fontein","Ondergenhousweg 15",,,,"(046) 426-2858",micro,http://www.brouwerijdefontein.nl
"Brouwerij De Gouden Leeuw","Jan Smuldersstraat 24",,,,"(049) 759-1252",micro,http://www.brouwerijvessem.nl
"Brouwerij De Heeren Van Beeck","Burgemeester Janssenstraat 26",,,,"+31 (46) 4280414",,
"Brouwerij De Heerlijkheid","Kerbuurt 56",,,,,micro,http://www.brouwerijdeheerlijkheid.nl
"Brouwerij De Kat","Ribbiusstraat 6",,,,,micro,http://www.brouwerijdekat.nl
"Brouwerij De Kemphaan","Kemphaanpad 8",,,,"(036) 532-3844",micro,http://www.brouwerijdekemphaan.nl
"Brouwerij De Kip","Kipstraat 2",,,,"(011) 468-2096",contract,https://www.facebook.com/brouwerijdekip/info
"Brouwerij De Lepelaer","Pa Grote Sloot 481",,,,"(061) 079-5964",contract,http://www.lepelaer.nl
"Brouwerij De Markies","Onderwijsboulevard 344",,,,,contract,http://www.brouwerijdemarkies.nl
"Brouwerij De Molen","Overtocht 43",,,,"(017) 261-0826",micro,http://www.brouwerijdemolen.nl
"Brouwerij De Natte Gijt","Mauritsstraat 35",,,,"(064) 495-4207",contract,http://www.brouwerijdenattegijt.nl
"Brouwerij De Oude Rijn","Rijndijk 269",,,,"(065) 171-6271",micro,http://www.deouderijn.nl
"Brouwerij De Pauw","Achterbroekweg 1",,,,"(054) 667-1363",micro,http://www.pauwbier.nl
"Brouwerij De Pauw","Achterbroekweg 1",,,,"(054) 667-1363",,
"Brouwerij De Pomp","Pa Alber Luthulistraat 41 D",,,,,contract,http://www.brouwerijdepomp.nl
"Brouwerij De Prael","Oudezijds Voorburgaal 30",,,,"(020) 408-4470",micro,http://www.deprael.nl
"Brouwerij De Praght","Wisentweg 7",,,,"(032) 132-9321",micro,http://www.brouwerijpraght.nl
"Brouwerij De Ridder B.V.","Oeverwal 3-9",,,,"+31 (43) 3216057",,
"Brouwerij De Veteraan","Jacob Le Mairestraat",,,,,micro,http://www.deveteraan.com
"Brouwerij De Volle Maat","Asschatterweg 233",,,,"(063) 176-2983",micro,http://www.devollemaat.nl
"Brouwerij De Vriendschap","Meteorweg 272",,,,"(061) 139-1675",contract,http://www.brouwerijdevriendschap.nl
"Brouwerij De Wijkgaard","Dorpsstraat 30",,,,"(034) 557-6391",micro,http://www.dewijkgaard.nl
"Brouwerij De Witte Leeuw","Beelhof 29",,,,"(063) 629-2689",,http://www.brouwerijdewitteleeuw.nl
"Brouwerij D'n Drul","Hoflaan 1A",,,,"(062) 094-4358",micro,http://www.brouwerijdendrul.nl
"Brouwerij Eanske","Pa Weverstraat 35",,,,"(061) 267-9028",contract,http://www.brouwerijeanske.nl
"Brouwerij Erve Kots","Eimersweg 4",,,,"(054) 437-1691",micro,http://www.ervekots.nl
"Brouwerij Fiddler","Rivierismarkt 1",,,,"(070) 365-1955",micro,http://www.fiddler.nl
"Brouwerij Fort Vijfhuizen","Fortwachter 3",,,,"(023) 558-9010",micro,http://www.fortenbier.nl
"Brouwerij Grolsch","Brouwerslaan 1",,,,"(053) 483-3333",micro,http://www.grolsch.nl
"Brouwerij Helderse Jongens","Pa De Ruijterstraat 59",,,,,micro,http://www.heldersjongens.nl
"Brouwerij Het Blauwe Hert","Pa Duikerstraat 38",,,,"(063) 190-7177",contract,http://www.blauwehert.nl
"Brouwerij Heyloo","EJ Potgeiterweg 6",,,,"(072) 533-4196",contract,http://www.heyloobier.nl
"Brouwerij Huttenkloas","Postbus 303",,,,"(074) 259-0805",contract,http://www.huttenkloas.nl
"Brouwerij Jonge Beer","Fabrieksweg 14",,,,"(062) 908-8711",micro,http://www.jongebeer.nl
"Brouwerij Kees","Noordsingel 84",,,,31652386651,micro,http://www.brouwerijkees.nl
"Brouwerij Kinhem","Bakkerstraat 7",,,,312555531121,contract,http://www.kinhem.nl
"Brouwerij Klein Duimpje","Hyacintenlaan 2a",,,,"(025) 253-1186",micro,http://www.kleinduimpje.nl
"Brouwerij Kompaan","Saturnusstraat 55",,,,31616798143,micro,http://www.kompaanbier.nl
"Brouwerij Kwartje","Frederikstraat 837",,,,31652407290,contract,http://www.brouwerijkwartje.com
"Brouwerij La Fontaine","Vogelschordreef 8",,,,"(061) 828-4547",contract,http://www.brouwerijlafontaine.com
"Brouwerij Laarbeek","Pa Malborg 10",,,,,contract,http://www.brouwerijlaarbeek.nl
"Brouwerij Largum","Pa Zaanenstraat 125",,,,"(064) 276-6340",contract,http://www.largumbieren.nl
"Brouwerij Levenswater","Den-Uylborch 27",,,,"(064) 836-5712",micro,http://www.brouwerijhetlevenswater.nl
"Brouwerij Maallust","Hoofdweg 140",,,,"(059) 238-8971",micro,http://www.maallust.nl
"Brouwerij Maraakels","Klavermaten 65-13",,,,"(062) 303-4618",micro,http://www.maraakelsbier.nl
"Brouwerij Martinus","Kostersgang 32-34",,,,"(050) 311-6310",micro,http://www.brouwerijmartinus.nl
"Brouwerij Maximus","Pratumplaats 2B",,,,"(068) 345-0013",micro,http://www.brouwerijmaximus.nl
"Brouwerij Molenduyn","Terrasweg 43",,,,"(065) 160-5176",contract,http://www.brouwerijmolenduyn.nl
"Brouwerij Mommeriete","De Oosternaat 66",,,,"(052) 456-2511",micro,http://www.mommeriete.nl
"Brouwerij Oostenburg","Compagniestraat 22",,,,"(020) 423-0112",contract,http://www.brouwerij-oostenburg.nl
"Brouwerij Othmar Ootmarsum","Eerse Stegge 11",,,,"(062) 538-3691",micro,http://www.othmarbier.nl
"Brouwerij Pampus","Johan Huizingalaan 262-2",,,,"(062) 121-0088",contract,http://www.facebook.com/brouwerijpampus
"Brouwerij Pronck","Ter Haarkade 1",,,,"(065) 391-9511",micro,http://www.brouwerijpronck.nl
"Brouwerij Raven Bone Hill","Vincent Van Goghlaan 163",,,,"(062) 422-4624",micro,http://www.ravenbonehill.nl
"Brouwerij Rodenburg","Rhaberseweg 9",,,,"(057) 545-2149",micro,http://www.brouwerijrodenburg.nl
"Brouwerij Rooie Dop","Herenweg 64 Unit 3",,,,310618914623,micro,http://www.rooiedop.nl
"Brouwerij Sancti Adalberti","Sint Adelbertusweg 38",,,,"(065) 537-0787",micro,http://www.sanctiadalberti.nl
"Brouwerij Scheveningen","Treilerweg 74 B",,,,"(070) 778-5860",micro,http://www.brouwerijscheveningen.nl
"Brouwerij Sint Crispijn","Sintcrispijnstraat 72",,,,"(064) 608-8771",contract,http://www.brouwerijsintcrispijn.nl
"Brouwerij T' IJ","Funenkade 7",,,,31206228325,micro,http://www.brouwerijhetij.nl
"Brouwerij Tongval","Pa Sluiskade 7",,,,"(068) 151-7844",contract,http://www.tongval.com
"Brouwerij Torens","Pia Piushaven 22",,,,,contract,http://www.torenstilburg.nl
"Brouwerij Troost","Cornelis Troostplein 23",,,,"(020) 820-3161",micro,http://www.brouwerijtroost.nl
"Brouwerij Vrijstad","Nijverheidsweg 6",,,,31611306385,micro,http://www.brouwerijvrijstad.nl
"Brouwerij Wageningen","Nudepark 99D",,,,"(063) 630-0440",micro,http://www.brouwerijwageningen.nl
"Brouwerij Zeeburg","Eerste Van Swindenstraat 433",,,,"(061) 153-2914",contract,http://www.brouwerijzeeburg.nl
"Bru'd Beer","Pa Nachtwachtlaan 363",,,,310610701828,micro,http://www.brudbeer.com
"Budelse Brouwerij B.V.","Nieuwstraat 9",,,,"+31 (495) 491369",,http://www.budels.nl
"Burg Bier Brouwerij","Putterweg 45",,,,"(034) 156-4934",micro,http://www.burgbieren.nl
"Butcher's Tears","Karperweg 45",,,,"(065) 390-9777",contract,http://www.butcherstears.com
"Cambrinus Stadsbrouwerij","Houtmarkt 56",,,,"(310) 575-546688",micro,http://www.hanze-stadsbrouwerij.nl
"Carlsberg Nederland","Postbus 310",,,,"+31 162-514605I",large,http://www.carlsberg.com
"Ceaux Brew","Marnixlaan 244B",,,,"(064) 302-5021",micro,http://www.ceaux.nl
"Central Brouwerij Kantoor","Herengracht 282",,,,,,http://www.cbk.nl
"Cinema Brewers","Pa Dikninge 134",,,,31645070995,contract,http://www.cinemabrewers.com
"Corviri Brauwerij","Hoge Hereweg",,,,,micro,http://www.corviri.nl
"Craft Brewery Groninger","Pa Noordhaven 25",,,,,micro,http://www.groningerbier.nl
"Crooked Spider","Pa Jagarslaan-noord 10",,,,"(061) 463-5872",micro,http://www.crookedspider.nl
"Da Naeckte Brouwers","Wolfert Van Borsselenweg 68",,,,,contract,http://www.naecktebrouwers.nl
"De Brouwschuur","Tungeler Dorpsstraat 33",,,,"(061) 946-9404",,http://www.debrouwschuur.nl
"De Bekeerde Suster","Kloveniersburgwal 6-8",,,,"(020) 423-0112",,http://www.beiaardgroep.eu
"De Bierderie","Zuideinde 74",,,,"(062) 292-1174",micro,http://www.beirderie.nl
"De Bierkraai","Patanenweg 46h",,,,"(061) 192-2403",contract,http://www.brouwerijdebierkraai.nl
"De Blauwe Knoop","Pa Brugse Berg 84",,,,"(062) 939-0569",contract,http://www.deblauweknoop.com
"De Brouwtoren","Kronenburgersingel 49",,,,,micro,http://www.brouwtoren.nl
"De Drentse Schans Holsloot","Den Hool 4",,,,"(065) 580-8375",contract,http://www.drentscheschans.nl
"De Friese Bierbrouwerij","Snakerstraat 43",,,,051577449,micro,http://www.bierbrouwerij-usheit.nl
"De Gulzige Gans Coevorden","Can Heutsingel 90",,,,"(052) 451-8772",micro,http://www.degulzigegans.nl
"De Heeren Van Veen","Ps Zeisum 4",,,,"(061) 138-4220",micro,http://www.deheerenvanveen.com
"De Heidebrouwerij","Nieuwe Kazenlaan 2 GEB. 3",,,,"(031) 878-5428",micro,http://www.deheidebrouwerij.nl
"De Kleine Beer","Lennastraat 6",,,,310611010659,micro,http://www.kleinbeerbrouwerij.nl
"De Kopperen Kat","Shieweg 15",,,,"(064) 212-3398",micro,http://www.dekoperenkat.nl
"De Kromme Haring","Pa Willemstraat 4",,,,31616970399,micro,http://www.dekrommeharing.nl
"De Kroons Bierbrouwerij","Koestraat 20 Oirschot",,,,"(049) 977-2002",,
"De Mouterij","Pa Boutenslaan 18",,,,,contract,http://www.demouterij.nl
"De Schans","Schans 17",,,,"(029) 752-2106",micro,http://www.schansbier.nl
"De Smiecht Craft Brewery","Osdorper Ban 127",,,,"(061) 369-5695",micro,http://www.huisbrouwerijdesmiecht.nl
"De Snaterende Arend","Amstel A/b 51-L",,,,"(020) 620-2094",contract,http://www.desnaterendearend.nl
"De Vlijt","Vlijtseweg 114",,,,"(061) 443-9518",micro,http://www.veluwseschavuty.nl
"De Vrije Heerlijkheid","Kuttingerweg 5a",,,,"(043) 455-1916",contract,http://www.vrijheerlijkheid.nl
"Delta Brouwers","c/o Jan Passieux Wilhelminastraat 58",,,,+34-2364,,
"Diems Bier Didam","Avesaetweg 3",,,,,contract,http://www.diemsbier.nl
"D'n Draok","Pa Musselstraat 55",,,,642865,brewpub,http://www.facebook.com/dn-draok-bossche-brouwerij-810320672342064
"Do Noord-Hollandse Bierbrouwerij","Molenwerf 22E",,,,"(025) 121-3771",micro,http://www.dnhbb.nl
"Dommelsche BierBrouwerij","Brouwerijplein 84",,,,"(040) 208-7911",micro,http://www.dommelsche.nl
"Dommelsche Bierbrouwerij B.V.","Brouwerijplein 84, Dommelen",,,,"+31 (40) 2087911",,http://www.dommelsch.nl
Donderwolk,"St Anthoniusplaats 14",,,,,micro,http://www.facebook.com/donderwolkbrouwerij
"Doornsche Bierbrouwerij Thorhem","Pa Oude Wooudenberseweg 1",,,,"(064) 611-3222",contract,http://www.thorbier.nl
"Dorpsbrouwerij De Maar","Maar 2",,,,"(046) 442-5882",micro,http://www.dorpsbrouwerijdemaar.nl
"Dorpsbrouwerij De Pimpelmeesch","Ginderdoorstraat 4A",,,,"(016) 149-1615",micro,http://www.pimpelmeesch.nl
"Dorpsbrouwerij Nuenen","De Vlos 8",,,,"(065) 206-5347",micro,http://www.dorpsbrouwerijnuenen.nl
"Duits & Lauret","Schoolstraat 77",,,,"(061) 425-1923",contract,http://www.duitslauret.com
"Eastern Docklands Brewing","Pa Buiten Oranjestraat 19",,,,310612666232,contract,http://www.easterndocklandsbrewing.nl
"Efes Breweries International B.V.","Johannes Varmeerstraat 24",,,,"+31 (20) 6644461",,http://www.anadolugroup.com
"Eilandbrouwers Texel","Bosrandweg 202",,,,022231727,micro,http://www.eilandbrouwerstexel.nl
"Elegant Bierbrouwerij","Tijmtuin 1",,,,"(071) 541-3715",micro,http://www.elegantbier.nl
"Elsenbierbrouwerij Poach Poater","Diependaalseweg 14",,,,"(063) 435-6826",micro,http://www.elsenerbierbrouwerij.nl
"Epe Bier Collectief","Anton Mauvestraat 11",,,,"(062) 335-3387",contract,http://www.epebier.nl
"Erik's Bier Diemen","Stammerkamp 14",,,,31206999738,micro,http://www.eriksbier.com
"Eurotrash Brewery",,,,,31655788517,contract,http://www.eurotrashbrewery.eu
Excentriek,"Pa Lindengracht 150-2",,,,,contract,http://www.excentriekbier.nl
"Firkin Brewery","Tollenstraat 96",,,,"31 0 70 346 5306",,
Frontaal,,,,,"(061) 560-5900",contract,http://www.brouwerijfrontaal.nl
"Gebr. Ducaat Zeewolde","Jupiterweg 17",,,,"(064) 611-3222",micro,http://www.zeewoldebier.nl
"Gebrouwen Door Vrouwen","Pa Rustenburgerstraat 420-2",,,,,contract,http://www.gebrouwendoorvrouwen.nl
"Graaf Van Heumen","Rijksweg 232",,,,"(024) 358-5960",micro,http://www.graafvanheumen.nl
"Graafsch Genot","Pa Reigershorst 1",,,,,contract,http://www.graafschgenot.nl
"Grolsch Bierbrouwerij","Brouwerijstraat 1",,,,"+3153 483 3200",,
"Grolsche Bierbrouwerij Nederland B.V.","Brouwerijstraat 1",,,,"+31 (53) 4833333",,http://www.grolsch.nl
"Groningse Bierbrouwerij","Bornholmstraat 40",,,,"(050) 318-3563",micro,http://www.grunn-specialbier.nl
"Grutte Pier Brouwerij","Pa Groot Shavernek 19",,,,"(068) 151-7844",contract,http://www.gruttpierbrouwerij.nl
"Gulpener Bierbrouwerij","Rijksweg 16",,,,"(043) 450-7575",micro,http://www.gulpener.nl
"Gulpener Bierbrouwerij","Postbus 51",,,,"04450 1956",,
"H. Schutter Rotterdam BV","Postbus 23029",,,,,regional,
"Haagsche Broeder","Pa Oude Molstraat 35",,,,31703450020,micro,http://www.haagschebroeder.nl
"Halsche Stoombierbrouwerij","Pa Groenstraat 15",,,,,micro,http://www.halschestoombierbrouwerij.nl
"Heineken N.V.","Tweede Weteringplantsoen 21",,,,"+31 (20) 5239239",,http://www.heineken.nl
"Heineken Nederland B.V.","Burgemeester Smeetsweg 1",,,,"+31 (71) 5456111",large,http://www.heineken.nl
"Het Achterom Apeldoorn","Mariastraat 2H",,,,"(061) 443-9518",micro,http://www.proef-locaalhetachterom.nl
"Het Gooische Biergilde","Reestraat 45",,,,,contract,http://www.hetgooischebiergilde.nl
"Het Roze Varken","Dr. JC Hartogslaan 11-3",,,,"(061) 180-2782",contract,http://www.hetrozevarken.nl
"Het Uiltje","Barrevoetestraat 17 B",,,,"(064) 308-2402",contract,http://www.brouwerijhetuiltje.nl
"Hoisbrouwery De Graaf","Max Euweplein 25",,,,31206224013,,
"Huisbrouwerij De Natte Cel","Prins Willem Alexanderlaan 8",,,,,micro,http://www.danattecel.nl
"Huisbrouwerij Mieghelm","Venkant 17-19",,,,"(073) 551-2137",,http://www.pinkgron.nl/nlbrouw/mieghelm.php
"Huisbrouwerji De Graaf","Bosboom Toussaintsingel 52 0182-630307",,,,,,
"Iki Bier","Onderwijsboulevard 219",,,,0031732173000,contract,http://www.ikibeer.com
"Interbrew Arcen b.v.","Kruisweg 44",,,,"+31 (77) 4732427",,http://www.interbrew.com
"Interbrew International B.V., Oranjeboom Bierbrouw","Ceresstraat 13",,,,"+31 (76) 5252424",,http://www.interbrew.com
"Jantjes Bierbrouwerij","Saxofoonstraat 20",,,,"(041) 326-9361",micro,http://www.jantjesbieren-uden.nl/site/
"Jopen Bier","Postbus 5557",,,,"(023) 533-4114",micro,http://www.jopenbier.nl
"Jopenkerk Bierbrouwerij","Postbus 5557",,,,"+31 (23) 5334114",regional,http://www.jopen.nl
"Kaapse Brouwers","Veerlaan 19-D",,,,31102180853,micro,http://www.kaapsebrouwers.nl
"Kaf & Koren","Joorst Banckersplaats 88",,,,"(062) 446-1082",micro,http://www.kafenkoren.nl
"Katjelam Brewing Co","Pa Schoolstraat 149",,,,,contract,http://www.katjelam.org
"Kek Bier","Pa Rondehoep Oost 16",,,,31621402329,micro,http://www.kek-bier.nl
Klinker,"Muntsrtaat 45",,,,,micro,http://www.brouwerijklinker.nl
Kraan,"Pa Overtocht 6",,,,"(017) 261-5558",micro,http://www.brouwerijkraan.nl
"Kraft Bier Tilburg","Buxusplaats 50",,,,"(063) 488-7200",micro,http://www.kraftbier.nl
"Kroon Op Leeuwarden","Pa Da Oerset 16",,,,"(061) 706-5727",contract,http://www.dekroonopleeuwarden.nl
"La Trappe Koningshoeven","Eindhovenseweg 3",,,,"(013) 535-8147",micro,http://www.latrappe.nl
"Leidsch Bier","Flevoweg 35A",,,,"(061) 510-1755",micro,http://www.leidschbier.nl
"Leidsch Bier","Flevoweg 35 A",,,,,micro,http://www.leidschbier.nl
"Liempdse Dorpsbrouwerij","Pa De Geekkers 4",,,,04116335356,contract,http://www.liempdsedorpsbrouwerij.nl
"Lindeboom Bierbrouwerij B.V.","Engelmanstraat 54",,,,"+31 (475) 592900",,http://www.lindeboom.nl
LMNOP,,,,,,planning,http://www.lmnopbrewing.nl
"Maestrichter Bierbrouwerij","Pa Avenue Ceramique 105",,,,,contract,http://www.demaestrichterbierbrouwerij.nl
Marcksteijn,"Markt 30",,,,"(011) 737-1511",micro,http://www.marcksteijn.nl
Meerpael,"Kleine Palen 8",,,,,,http://www.meerpael.nl
Mongozo,"Postbus 5129",,,,"(047) 855-0968",contract,http://www.mongozo.org
Muifelbrouwerij,"Kerkstraat 30",,,,"(041) 264-0983",contract,http://www.muifelbrouwerij.nl
"Museumbrouwerij De Groese Zwaluw","Slijkstraat 10",,,,"(011) 737-2414",micro,http://www.het-vlaemsche-erfgoed.nl
"Museumbrouwerij De Roos","Sint Sebastaanstraat 4",,,,"(013) 505-5045",micro,http://www.museumbrouwerij.nl
"Nijenrode Bier","Pa Zandpad 44 A",,,,310647815282,micro,http://www.nijenrodebier.com
"Noordman Beers","Oryplein 76",,,,"(085) 060-0006",contract,http://www.noordmanbeers.com
"Oedipus Brouwerij","Gedempt Hamerkanaal 85",,,,,,http://www.oedipusbrewing.com
"Oersoep Brouwerij","Waalbandijk 20",,,,"(062) 506-4611",micro,http://www.oersoeobrouwerij.nl
"Oirschots Bier","Koestraat 20",,,,"(049) 957-2002",micro,http://www.oirschotsbier.nl
"Oldskool Brewery","Pa Cavallilaan 189",,,,"(062) 752-8036",contract,http://www.oldskoolbrewery.nl
"Oudaen Stoombierbrouwerij","Oudegracht 99",,,,"(030) 231-1864",micro,http://www.oudaen.nl
"Proefbrouwerij Vaghevuur","Franse Plaats 1",,,,"(062) 377-4197",micro,http://www.vaghevuur.nl
Puikbieren,"Chopinlaan 4",,,,,micro,http://www.puikbieren.nl
"Ramses Bier","Thijssenweg 20",,,,,contract,http://www.ramsebier.nl
Reuzenbieren,"Burgemeester Maeijerstraat 22",,,,"(065) 193-7346",contract,http://www.reuzenbieren.nl
"Rock City Beers","Boldershof 24",,,,,micro,http://www.rockcitybeers.com
"Rockin' Ludina Brewery","Pa Moesstraat 79",,,,,micro,http://www.rockinludina.nl
"Ruig Brouwerij","Ruigenhoeksedijk 7",,,,,micro,http://www.ruigbier.nl
"Sallandse Landbier Brouwerij","Almelosestraat 2",,,,"(074) 259-1311",micro,http://www.sallandslandbier.nl
"Santpoortse Bier","Pa Lepelaar 17",,,,,contract,http://www.santpoortsbier.nl
"Schultz Brouwerij B.V.","Eekhorstweg 10D, Industriepark Noord",,,,"+31 (522) 262436",,
"Sint Juttemis Tillburg","Fokkerhof 45",,,,"(064) 306-8755",contract,http://www.sintjuttemisbier.nl
SNAB,"Monteverdestraat 177",,,,02229248751,contract,http://www.snab.nl
"Speciaalbierbrouwerij Oijen","Oijense Bovendijk 61",,,,"(041) 249-2217",micro,http://www.speciaalbierbrouwerij.nl
"Spier Bier","Baljuwsstraat 3",,,,"(061) 173-6464",micro,http://www.spierbier.com
"St Christoffel",,,,,"(316) 150-85984",contract,http://www.christoffelbieren.com
