name,address,city,state,zip,phone,type,url
"Paine Mountain Brewing Co","21 East St",Northfield,VT,05663-6719,"(802) 485-4857",brewpub,http://www.knottyshamrock.com
"Prohibition Pig","23 S Main St Ste 1",Waterbury,VT,05676-1863,"(802) 244-4120",contract,http://www.prohibitionpig.com
"Queen City Brewery, LLC","703 Pine St",Burlington,VT,05401-4921,,micro,http://www.queencitybrewery.com
"Rock Art Brewery","632 Laporte Rd",Morrisville,VT,05661-8322,"(802) 888-9400",micro,http://www.rockartbrewery.com
"Simple Roots Brewing Co","51 Arlington Ct",Burlington,VT,05408-2544,,micro,http://www.simplerootsbrewing.com/
"Stone Corral Brewing Co","830 Taft Rd",Huntington,VT,05462-9779,"(802) 434-6318",micro,http://www.stonecorral.com
"Switchback Brewing Co","PO Box 4210",Burlington,VT,05406-4210,"(802) 651-4114",micro,http://www.switchbackvt.com
"The Crop Bistro & Brewery","1859 Mountain Rd",Stowe,VT,05672-4890,"(802) 253-4765",brewpub,http://www.cropvt.com
"Vermont Pub and Brewery","144 College St",Burlington,VT,05401-8416,"(802) 865-0500",brewpub,http://www.vermontbrewery.com
"Von Trapp Brewing","700 Trapp Hill Rd",Stowe,VT,05672-5074,"(802) 253-5709",brewpub,http://www.trappfamily.com
"Whetstone Station Restaurant and Brewery","36 Bridge St",Brattleboro,VT,05301-3301,"(802) 490-2354",brewpub,http://www.whetstonestation.com
"Zero Gravity Craft Brewery","115 Saint Paul St",Burlington,VT,05401-8411,"(802) 861-2999",brewpub,http://www.zerogravitybeer.com
