name,address1,address2,city,state,zip,phone,type,url
"Master Gao Brewing Co. Of Nanjing","#3 First Xinke Road","Nanjing, China",,,,,micro,
"Mudanjiang Brewery","1 Dongxinyong St","Mudanjiang, China",,,,"0453 24866",regional,
"NANNING GENERAL BREWERY","XINYANG ROAD","NANNING, China",,,,"0771 33571",regional,
"PandaBrew Beer","No.107 Building B, BDK, Dongsi Beidajie","Dongcheng District, China",,,,86(0)1057426086,proprietor,http://www.pandabrew.cn
"PandaBrew Beer","NO 14 Dong Si Bei Da Jie, Bei Xin Qiao","Dong Cheng District, China",,,,01064087922,micro,http://www.pandabrew.com
"Qingdao Brewery","56 Dengzhou Rd","Qingdao, China",,,,"(053) 233-4047",regional,
"Qinhuangdao Shanhaiguang Brewy","Menjiadian, Gaojianxiang","Qinhuangdao, China",,,,"0335 52298",regional,
"Rudong County Distillery","2 Tanqinqiaowai Juegang Town","Rudong County, China",,,,412011,micro,
"Shandong Linyi Brewery","Lubei Jiefang Rd West Section","Linyi, China",,,,3213,regional,
"Shanghai Mingle Beer And Drink","938 Zhumei Rd","Shanghai, China",,,,"(021) 492-2830",regional,
"Shangrila Highland Craft Brewery","Qingkou Industrial Zone Shangri-La City,","Shangri-La City, China",,,,"(619) 838-8075",micro,http://www.shangrilabeerusa.com
"Shenyang Brewery","12 Section 1 Jianshe E Rd Teixi District","Shenyang, China",,,,"024 453287",regional,
"Shijiazhuang Grewery","23 Beivaihuan W Rd","Shijiazhuang, China",,,,"0311 22788",regional,
"Slow Boat Brewery","DongSi BaTiao 54","BEIJING, China",,,,,micro,http://www.slowboatbrewery.com
"Suqian Brewery","Fandhuang Rd","Suqian, China",,,,213626,regional,
"Taian Brewery","Taiwen Rd","Taian, China",,,,,regional,
"TaiHuShui Wuxi Brewery Co Ltd.","No. 5 Bridge Mawei","Wuxi, China",,,,,,http://www.lion-nathan.com.cn
"Tainjin Bojai Brewery","East Of Jangou Station Beijiao District","Tianjin, China",,,,"022 590408",,
"Taps Brewpub Shenzhen","Shop 136, Zhiwu Rd, Junhui Xintian Garde","Shenzhen, China",,,,"86 18688955002",brewpub,http://www.tapsbeer.cn
"Urbrau (China) Beer & Beverage Co. Ltd","No. 109, Meidi Road, Economic Developmen","Handan, China",,,,"86 310 5101222",micro,http://www.urbrau.com
"Wild West Brewing Company","33 Nan Jiang Road, Lin Qiong Industrial","Qionglai, China",,,,"86 1818 1926 740",micro,http://www.wildwestbeers.com
"Wild West Brewing Company","33 Nan Jiang Road, Lin Qiong Industrial","Qionglai, China",,,,"86 1818 1926 740",micro,http://www.wildwestbeers.com
"Xiamen Brewery","823 Xiahe Rd","Xiamen, China",,,,"(059) 222-3793",regional,
"XIAN BEER & DRINKS GENERAL FAC","1 PIJIU ROAD","Xian, China",,,,"(862) 972-2246",,
"Yantai Platinum Brewery","#89-2-6, Huanhai Road","Yantai City, China",,,,,,
"Zhanjing Zhujiang Brewery Co, Ltd.","28 Shuanggang Street Chigang District","Zhangjiang, China",,,,,micro,
"ZHAOQING BREWERY",SANRONGXIA,"ZHAOQING, China",,,,"(075) 822-2479",regional,
"Zhejiang Aianjiang Brewery","Xiaoshan County",", China",,,,"(058) 122-2122",regional,
"Zhi Jiang Brewery","No. 118 Modiesha Avenue East Xing Road","Guangzhau, China",,,,,regional,
