name,address,city,state,zip,phone,type,url
"Check Six Brewing Co","5130 Southport Supply Rd SE",Southport,NC,28461-9261,"(910) 477-9280",micro,http://www.checksixbeer.com
"Crank Arm Brewing Co","319 W Davie St",Raleigh,NC,27601-1718,"(919) 291-0643",micro,http://www.crankarmbrewing.com
"D9 Brewing Company","11138 Treynorth Dr Ste C",Cornelius,NC,28031-8186,"(704) 457-9368",micro,http://www.d9brewing.com
"Deep River Brewing Company","700 W Main St Ste 102",Clayton,NC,27520-1617,,micro,http://www.deepriverbrewing.com
"Double Barley Brewing","3174 US Highway 70 W",Smithfield,NC,27577-7613,"(919) 934-3433",brewpub,http://www.doublebarleybrewing.com
"Draft Line Brewing Co","341 Broad St Ste 151","Fuquay Varina",NC,27526-1703,"(919) 557-7121",micro,http://www.draftlinebrewing.com
"Dry County Brewing","585 Oak Ave","Spruce Pine",NC,28777-2727,"(828) 765-4583",brewpub,http://www.drycountybrewing.com
"Duck Rabbit Craft Brewery","4519 West Pine St",Farmville,NC,27828-8526,"(252) 753-7745",micro,http://duckrabbitbrewery.com
"DukBone Brewing",,Charlotte,NC,28206,"(843) 670-0011",planning,
"Flytrap Brewing",,Wilmington,NC,28411,,planning,http://www.flytrapbrewing.com
"Fonta Flora Brewery","317 N Green St",Morganton,NC,28655-3324,"(828) 475-0153",micro,http://www.fontaflora.com
"Foothills Brewing Co","638 W 4th St","Winston Salem",NC,27101-2730,"(336) 777-3348",brewpub,http://www.foothillsbrewing.com
"Foothills Brewing Co","3800 Kimwell Dr","Winston Salem",NC,27103-6708,,regional,http://www.foothillsbrewing.com
"Fortnight Brewing Company",,Cary,NC,27511-4385,,planning,http://www.fortnightbrewing.com
"Four Saints Brewing",,Asheboro,NC,27203-5725,,planning,http://www.foursaintsbrewing.com
"Four Thirds Brewing Company",,,,,,planning,http://www.fourthirdsbrewing.com
"Free Range Brewing",,Charlotte,NC,28205-1832,,planning,http://www.freerangebrewing.com
"French Broad Brewing Co","101 Fairview Rd Ste D",Asheville,NC,28803-4301,"(828) 277-0222",micro,http://www.frenchbroadbrewery.com
"Frog Level Brewing Co","56 Commerce St",Waynesville,NC,28786-5738,,micro,http://www.froglevelbrewing.com
"Front Street Brewery","9 N Front St",Wilmington,NC,28401-4436,"(910) 251-1935",brewpub,http://www.frontstreetbrewery.com
"Full Moon Brewery and Cafe","208 Queen Elizabeth Ave",Manteo,NC,27954-9230,"(252) 473-6666",brewpub,http://www.thefullmooncafe.com
"Fullsteam Brewery","726 Rigsbee Ave",Durham,NC,27701-2139,"(919) 682-2337",micro,http://www.fullsteam.ag
"Gibb's Hundred Brewing Company","117 W Lewis St",Greensboro,NC,27406-1343,"(336) 763-7087",micro,http://www.gibbshundred.com
"Gizmo Brew Works","5907 Triangle Dr",Raleigh,NC,27617-4742,"(919) 782-2099",micro,http://www.gizmobrewworks.com
"Granite Falls Brewing Co.","47 Duke St","Granite Falls",NC,28630-1807,"(828) 212-1222",micro,http://www.granitefallsbrewing.com
"Green Man Brewing Co","23 Buxton Ave",Asheville,NC,28801-4019,"(828) 252-5502",micro,http://www.greenmanbrewery.com
"Haw River Farmhouse Ales","PO Box 390",Saxapahaw,NC,27340-0390,"(919) 741-9039",micro,http://www.hawriverales.com
"Heinzelmannchen Brewery","545 Mill St",Sylva,NC,28779-5546,"(828) 631-4466",micro,http://www.yourgnometownbrewery.com
"Heist Brewery","2901 N Davidson St",Charlotte,NC,28205-1078,"(704) 375-8260",brewpub,http://www.heistbrewery.com
"Hickory Brewery","883 Highland Ave SE",Hickory,NC,28602-1106,"(828) 414-9600",micro,
"Highland Brewing Co","12 Old Charlotte Hwy Ste H",Asheville,NC,28803-9419,"(828) 299-3370",regional,http://www.highlandbrewing.com
"Hi-Wire Brewing","197 Hilliard Ave",Asheville,NC,28801-3616,"(828) 575-9675",micro,http://www.hiwirebrewing.com
"Hob Knob Brewing",,Huntersville,NC,28078,,planning,http://www.facebook.com/hobknobbrewery
"HomeGrown Brewing Co",,Greensboro,NC,27407,"(336) 580-4558",planning,
"Howard Brewing Co","1001 West Ave NW",Lenoir,NC,28645-5126,,micro,http://www.howardbrewing.com
"Huske Hardware House Brewing Co","405 Hay St",Fayetteville,NC,28301-5537,"(912) 437-9905",brewpub,http://www.huskehardware.com
"Innovation Brewing","414 W Main St",Sylva,NC,28779-5548,"(828) 586-9678",micro,http://www.innovation-brewing.com
"Ivory Tower Brewery",,Boone,NC,28608-0001,"(828) 262-7847",planning,http://www.ivorytowerscience.com
"Kind Beer Distributing","PO Box 2105",Wilmington,NC,28402-2105,"(910) 515-4140",contract,http://www.kindbeers.com
"Koi Pond Brewing Co",,"Rocky Mount",NC,27803-2705,,planning,http://www.koipondbreiwngcompany.com
"Lake Norman Brewing Company, LLC","159 Unit B Barley Park Ln",Mooresville,NC,28115,,micro,http://www.lakenormanbrewingcompany.com
"Lazy Hiker Brewing Co.","188 W Main St",Franklin,NC,28734-2949,"(828) 349-2337",micro,http://www.lazyhikerbrewing.com
"Legion Brewing Company",,Charlotte,NC,28205-5020,,planning,
"Lexington Avenue Brewery - The LAB","39 N Lexington Ave",Asheville,NC,28801-2827,"(828) 252-0212",brewpub,http://www.lexavebrew.com
"Liberty Brewery & Grill","914 Mall Loop Rd","High Point",NC,27262-7654,"(336) 882-4677",brewpub,
"Lonerider Brewing Co","8816 Gulf Ct Ste 100",Raleigh,NC,27617-4628,"(919) 423-5203",regional,http://www.loneriderbrewery.com
"Lookout Brewing Company","103 S Ridgeway Ave","Black Mountain",NC,28711-3550,"(828) 357-5169",micro,http://www.lookoutbrewing.com
"Lost Province Brewing Company, LLC","130 N Depot St",Boone,NC,28607-3603,"(828) 265-3506",brewpub,http://www.lostprovince.com
"Lynnwood Brewing Concern","4821 Grove Barton R",Raleigh,NC,27613,,brewpub,
"Mash House Restaurant & Brewery","4150 Sycamore Dairy Rd",Fayetteville,NC,28303-3459,"(910) 867-9223",brewpub,http://www.themashhouse.com
"MillerCoors Brewing Co - Eden","863 E Meadow Rd",Eden,NC,27288-3636,"(336) 627-2204",large,http://www.millerbrewing.com
"Morgan Ridge Vineyards & Brewhouse","486 John Morgan Rd","Gold Hill",NC,28071-9758,"(704) 639-0911",brewpub,
"Mother Earth Brewing","311 N Herritage St",Kinston,NC,28501-4823,"(252) 208-2437",regional,http://www.motherearthbrewing.com
"Mystery Brewing Co","437 Dimmocks Mill Rd Ste 41",Hillsborough,NC,27278-2379,"(919) 697-8379",micro,http://www.mysterybrewing.com
"Nantahala Brewing Co","61 Depot St","Bryson City",NC,28713,"(828) 488-2337",micro,http://www.nantahalabrewing.com
"Natty Greene's Brewing Co","1918 W Lee St",Greensboro,NC,27403-2615,"(336) 274-1373",regional,http://www.nattygreenes.com
"Natty Greene's Pub & Brewing Co","345 S Elm St",Greensboro,NC,27401-2603,"(336) 856-6111",brewpub,http://www.nattygreenes.com
"Natty Greene's Pub & Brewing Co","505 W Jones St",Raleigh,NC,27603-1428,"(919) 232-2477",brewpub,http://www.nattygreenes.com
"New Belgium Brewing Co",,Asheville,NC,28801,,planning,
"NoDa Brewing Co","2229 N Davidson St",Charlotte,NC,28205-1829,"(704) 451-1394",micro,http://www.nodabrewing.com
"Old North State Winery & Brewery","308 N Main St","Mount Airy",NC,27030-3812,"(336) 789-9463",micro,http://www.oldnorthstatewinery.com
"Olde Hickory Brewery - Production","2 3rd St SW",Hickory,NC,28602-2941,,micro,
"Olde Hickory Brewery & Amos Howards","2828 US Highway 70 SW",Hickory,NC,28602-4645,"(828) 323-8753",brewpub,http://www.amoshowards.com
"Olde Mecklenburg Brewery, The","4150 Yancey Rd",Charlotte,NC,28217-1738,"(704) 525-5644",micro,http://www.oldemeckbrew.com
"Oskar Blues Brewery - Brevard","342 Mountain Industrial Dr",Brevard,NC,28712,"(303) 776-0724",regional,http://www.oskarblues.com
"Outer Banks Brewing Station","PO Box 2584","Kill Devil Hills",NC,27948-2584,"(252) 449-2739",brewpub,http://www.obbrewing.com
"Oyster House Brewing Co.","625 Haywood Rd",Asheville,NC,28806-3255,"(828) 575-9370",brewpub,http://www.oysterhousebeers.com
"Pig Pounder Brewery","1107 Grecade St",Greensboro,NC,27408-8709,,micro,http://www.pigpounder.com
"Pisgah Brewing Co","150 Eastside Dr","Black Mountain",NC,28711-8208,"(828) 669-0190",micro,http://www.pisgahbrewing.com
"Preyer Brewing Company","600 Battleground Ave",Greensboro,NC,27401-2015,"(336) 256-9450",micro,http://www.preyerbrewing.com
"Railhouse Brewery","105 E South St Unit C",Aberdeen,NC,28315-2735,"(910) 783-5280",micro,http://www.railhousebrewery.com
"Raleigh Brewing Company","3709 Neil St",Raleigh,NC,27607-5415,"(919) 400-9086",micro,http://www.raleighbrewingcompany.com
"Red Clay Cider Works",,Denver,NC,28037,,planning,http://www.redclayciderworks.com
"Red Oak Brewing Co","6901 Konica Dr",Whitsett,NC,27377-9787,"(336) 299-3649",regional,http://www.redoakbrewery.com
"Regimental Brewing Company",,,,,,planning,
"Rock Bottom Restaurant & Brewery (GB)","401 N Tryon St Ste 100",Charlotte,NC,28202-2108,"(704) 334-2739",brewpub,http://www.gordonbierschrestaurants.com.com
"Rocky Mount Brewmill",,"Rocky Mount",NC,27804-4406,"(252) 969-0909",planning,http://www.brewmill.com
"Rusted Mill Artisan Ales",,Gastonia,NC,28052,,planning,
"Sanctuary Brewing Co",,Hendersonville,NC,28792,"(828) 333-0742",planning,http://www.sanctuarybrewco.com
"Sapphire Mountain Brewing Co","50 Slicers Ave",Sapphire,NC,28774-9405,"(828) 743-0220",contract,http://www.sapphiremountainbrewingcompany.com
"Satulah Mountain Brewing Co","454 Carolina Wy",Highlands,NC,28741,"(828) 482-9794",brewpub,http://www.satulahmountainbrewing.com
"Saugerties Brewing Co",,"Chapel Hill",NC,27517-7355,"(704) 236-9624",planning,
"Shade Tree Brewing Co",,,,,"(919) 904-4ALE",planning,http://www.shadetreebrew.com
"Sierra Nevada Brewing Co","100 Sierra Nevada Wy","Mills River",NC,28732-8608,,regional,http://www.sierranevada.com
"Skull Camp Brewing","765 Round Peak Church Rd","Mount Airy",NC,27030-8421,"(336) 352-5595",micro,http://www.skullcampbrewing.com
"Skull Camp Brewing","1980 N Bridge St",Elkin,NC,28621-2106,"(336) 352-5595",micro,http://www.skullcampbrewing.com
"South College - Ashville",,Asheville,NC,28803-1526,,planning,
"Southern Appalachian Brewery","822 Locust St Ste 100",Hendersonville,NC,28792-3758,"(828) 684-1235",micro,http://www.sabrewery.com
"Southern Pines Brewing Company","565 Air Tool Drive Ste E","Southern Pines",NC,28387,"(910) 693-7742",micro,http://www.southernpinesbrewing.com
"Stags Head Brewing Co",,,,,,planning,
"Starpoint Brewing, LLC","901 Clarence Dr","Chapel Hill",NC,27516-3145,"(919) 942-3629",micro,http://www.starpointbrewing.com
"Steel String Craft Brewery","106 S Greensboro St Ste A",Carrboro,NC,27510-2266,"(919) 370-6971",brewpub,http://www.steelstringbrewery.com
"Sub Noir Brewing Company","2039 Progress Ct",Raleigh,NC,27608-2761,"(919) 480-2337",micro,http://www.subnoir.net
"Sugar Creek Brewing Co.","215 Southside Dr",Charlotte,NC,28217-1727,"(704) 469-6349",micro,http://www.sugarcreekbrewing.com
"Sycamore Brewing","2161 Hawkins St",Charlotte,NC,28203-5395,"(704) 910-3821",micro,http://www.sycamorebrew.com
"The Sneak E Squirrel",,Sylva,NC,28779,,planning,
"Thirsty Monk Pub & Brewery","92 Patton Ave",Asheville,NC,28801-3315,"(828) 254-5470",brewpub,http://www.monkpub.com
"Three Spirits Brewery",,Charlotte,NC,28217-2155,"(803) 548-7410",planning,
"Tight Lines Pub & Brewing Co",,"Morehead City",NC,28557-4214,"(252) 773-0641",planning,
"Tipping Point Tavern","190 N Main St",Waynesville,NC,28786-3810,"(828) 246-9230",brewpub,http://www.tippingpointtavern.com
"Top Of The Hill Restaurant and Brewery","100 E Franklin St Ste 300","Chapel Hill",NC,27514-3629,"(919) 929-8676",brewpub,http://www.thetopofthehill.com
"Triangle Brewing Co","918 Pearl St",Durham,NC,27701-3500,"(919) 683-2337",micro,http://www.trianglebrewery.com
"Triple C Brewing","2900 Griffith St",Charlotte,NC,28203-5430,"(704) 372-3212",micro,http://www.triplecbrewing.com
"Trophy Brewing Company","827 W Morgan St",Raleigh,NC,27603-1613,"(919) 803-4849",brewpub,http://www.trophybrewing.com
"Twin Leaf Brewery","144 Coxe Ave",Asheville,NC,28801-4026,"(973) 229-3946",micro,http://www.twinleafbrewery.com/
"Unknown Brewing Company","1327 S Mint St",Charlotte,NC,28203-4121,"(541) 961-3963",micro,http://www.unknownbrewing.com
"Waterline Brewing Co.",,Wilmington,NC,28401,,planning,http://www.waterlinebrewing.com
"Wedge Brewing Co","37 Paynes Way Suite 100",Asheville,NC,28801,"(828) 505-2792",micro,http://www.wedgebrewing.com
"Weeping Radish Farm Brewery","6810 Caratoke Hwy",Grandy,NC,27939-9635,"(252) 491-5205",micro,http://www.weepingradish.com
"Westbend Vineyards & Brewhouse",,Lewisville,NC,27023-8278,"(866) 901-5032",planning,http://www.westbendvineyards.com
"White Rabbit Brewing Company","219 Fish Dr",Angier,NC,27501-6077,,micro,http://www.whiterabbitbrewery.com
"White Street Brewing Company","218 S White St","Wake Forest",NC,27588-2066,"(919) 647-9439",micro,http://www.whitestreetbrewing.com
"Wicked Weed Brewing","91 Biltmore Ave",Asheville,NC,28801-3626,"(828) 575-9599",brewpub,http://www.wickedweedbrewing.com
"Wicked Weed Brewing","145 Jacob Holm Way",Candler,NC,28715-0209,"(484) 678-9424",micro,
"Wicked Weed Funkatorium","147 Coxe Ave",Asheville,NC,28801-4025,"(828) 575-9599",micro,http://www.wickedweedbrewing.com
"Wilmington Brewing Company","824 South Kerr Ave",Wilmington,NC,28403-8426,"(910) 392-3315",micro,http://www.wilmingtonbeer.com
"Wise Man Brewing",,"Winston Salem",NC,27101,"(215) 908-2797",planning,
"Wooden Robot Brewery",,Charlotte,NC,28203-4263,"(772) 359-4993",planning,http://www.woodenrobotbrewery.com
