name,address,city,state,zip,phone,type,url
"Brazo Fuerte Artisinal Beer",,Watertown,MA,02472,,planning,
"Brewery Cursus Keme LLC",,Nantucket,MA,02554-2660,,planning,
"Brewery In Planning - Barre",,Petersham,MA,01366,,planning,
"Brewery In Planning - Bedford",,Bedford,MA,01730,,planning,
"Brewery In Planning - Boston, MA.",,Boston,MA,02129,,planning,
"Brewery In Planning - Boylston",,,,,,planning,
"Brewery In Planning - Cape Cod",,Mashpee,MA,02649-3636,"(508) 274-5802",planning,
"Brewery In Planning - Duxbury",,Duxbury,MA,2332,,planning,
"Brewery In Planning - Easthampton",,Easthampton,MA,01027-2207,,planning,
"Brewery In Planning - Foxboro",,Foxboro,MA,2035,,planning,
"Brewery In Planning - Gloucester",,Gloucester,MA,1930,,planning,
"Brewery In Planning - Maynard, MA.",,,,,,planning,
"Brewery In Planning - Orleans",,Orleans,MA,02653,,planning,
"Brewery In Planning - Petersham",,Petersham,MA,1366,,planning,
"Brewery In Planning - Stockbridge",,Stockbridge,MA,01262-1202,"(413) 475-2342",planning,
"Brewery In Planning - Swampscott",,Swampscott,MA,01907,,planning,
"Brewery In Planning - Westwood",,Westwood,MA,02090,,planning,
"Brewery In Planning - Whitman",,Whitman,MA,2382,,planning,
"Brewery In Planning- Arlington, MA.",,,,,,planning,
"Brewery In Planning- South Hadley, MA.",,,,,,planning,
"Brewmaster Jack",,,,,"(413) 367-7190",contract,http://www.brewmasterjack.com
"Brewmasters Tavern","4 Main St",Williamsburg,MA,01096-9428,"(413) 268-7741",brewpub,http://www.thebrewmasterstavern.com
"Building 8 Brewing","320 Riverside Dr",Northampton,MA,01062,"(413) 250-1602",micro,
"Buzzards Bay Brewing Co","98 Horseneck Rd",Westport,MA,02790-1328,"(508) 636-2288",micro,http://www.buzzardsbrew.com
"Cambridge Brewing Co","1 Kendall Sq Ste B1102",Cambridge,MA,02139-1592,"(617) 494-1994",brewpub,http://www.cambridgebrewingcompany.com
"Cape Ann Brewing Co","11 Rogers St",Gloucester,MA,01930-5014,"(978) 281-4782",micro,http://www.capeannbrewing.com
"Cape Cod Beer","1336 Phinneys Ln Ste 2-2",Hyannis,MA,02601-1875,"(508) 790-4200",micro,http://www.capecodbeer.com
"Castle Island Brewing Co.",,Boston,MA,02127-2324,"(781) 267-1723",planning,http://www.castleislandbeer.com
"Cisco Brewers","PO Box 2928",Nantucket,MA,02584-2928,"(508) 325-5929",micro,http://www.ciscobrewers.com
"Clown Shoes Beers","55 Massachusetts Ave",Lexington,MA,02420-4001,"(781) 365-1137",contract,http://www.clownshoesbeer.com
"Cody Brewing Co","36 Main St Ste 3",Amesbury,MA,01913-2847,"(978) 378-4738",micro,http://www.codybrewing.com
"CraftRoots Brewing, LLC.",,Milford,MA,01757-2816,"(508) 662-4871",planning,http://www.craftrootsbrewing.com
"Devil's Purse Brewing Co","120 Great Western Rd.","South Dennis",MA,02660-3715,"(508) 694-7171",micro,http://www.devilspurse.com
"Down the Road Beer Co","56 Woodcliff Rd","Newton Highlands",MA,02461,,contract,
"Element Brewing Co","30 Bridge St","Millers Falls",MA,01349-1334,"(413) 835-6340",micro,http://www.elementbeer.com
"Fort Hill Brewery","30 Fort Hill Rd",Easthampton,MA,01027-1268,"(413) 203-5754",micro,http://www.forthillbrewery.com
"Gardner Ale House","74 Parker St",Gardner,MA,01440-3809,"(978) 669-0122",brewpub,http://www.gardnerale.com
"Goodfellow's Brewing Co.","8 Race Course Rd",Lakeville,MA,02347-1826,,micro,http://www.goodfellowsbrewing.com
"Harpoon Brewery","306 Northern Ave Ste 2",Boston,MA,02210-2367,"(617) 574-9551",regional,http://www.harpoonbrewery.com
"High & Mighty Brewing Co","PO Box 486",Belchertown,MA,01007-0486,"(413) 323-7790",contract,http://www.highandmightybrewing.com
"High Horse Brewery and Bistro","24 N Pleasant St",Amherst,MA,01002-1703,"(413) 230-3034",brewpub,http://www.highhorsebrewing.com
Hopsters,"292 Centre St.",Newton,MA,02458-1618,"(617) 916-0752",brewpub,http://www.hopstersbrew.com
"Idle Hands Craft Ales","3 Charlton St Bldg 3 # UNIT4",Everett,MA,02149-2405,"(617) 819-4353",micro,http://www.idlehandscraftales.com
"Independent Fermentations","54 Pawtuxet Rd",Plymouth,MA,02360-1422,"(508) 789-9940",micro,http://www.independentfermentations.com
"Ipswich Ale Brewery","23 Hayward St",Ipswich,MA,01938-2044,"(978) 356-3329",regional,http://www.mercurybrewing.com
"Iron Duke Brewing Co","100 State St",Ludlow,MA,01056-3435,"(413) 624-6258",micro,http://www.irondukebrewing.com
"Jack's Abby Brewing","81 Morton St",Framingham,MA,01702-7153,"(508) 872-0900",micro,http://www.jacksabbybrewing.com
"John Harvards Brew House - Framingham","1 Worcester Rd",Framingham,MA,01701-5359,"(508) 875-2337",brewpub,http://www.johnharvards.com
"John Harvards Brew House - Harvard Square","33 Dunster St",Cambridge,MA,02138-5002,"(617) 868-3585",brewpub,http://www.johnharvards.com
"Kretschmann Brewing Company","9 Frederick St",Webster,MA,01570-2286,"(508) 671-7711",micro,http://www.kbcbrewing.com
"Lamplighter Brewing Co.",,Cambridge,MA,02139,,planning,http://www.lamplighterbrewing.com
"Lefty's Brewing Co","PO Box 124",Bernardston,MA,01337-0124,"(413) 648-6111",micro,http://www.leftysbrew.com
"Lord Hobo Brewing Co","5 Draper St.",Woburn,MA,01801-4521,,micro,http://www.lordhobobrewing.com
"Mayflower Brewing Co","12 Resnik Rd Ste 3",Plymouth,MA,02360-7245,"(508) 746-2674",micro,http://www.mayflowerbrewing.com
"Medusa Brewing Company","111 Main St",Hudson,MA,01749-2210,,micro,http://www.medusabrewing.com
"Merrimack Ales",,Westford,MA,01886,,planning,http://www.merrimackales.com
"Mystic Brewery","174 Williams St",Chelsea,MA,02150-3804,"(617) 800-9023",micro,http://www.mystic-brewery.com
"Nantasket Brewing Company",,Roslindale,MA,02131,,planning,
"Nashoba Valley Winery and Brewery","100 Wattaquadock Hill Rd",Bolton,MA,01740-1238,"(978) 779-5521",micro,http://www.nashobawinery.com
"Naukabout Beer Co","108 Cabot St C/O Paper City Brewery",Holyoke,MA,01040-6061,,contract,http://www.naukabout.com
"New City Brewery","180 Pleasant St Rear Studio 12",Easthampton,MA,01027,"(413) 429-2000",micro,
"Newburyport Brewing Co","4 New Pasture Rd",Newburyport,MA,01950-4040,,micro,http://www.nbptbrewing.com
"Night Shift Brewing, Inc","87 Santilli Hwy",Everett,MA,02149-1906,,micro,http://www.nightshiftbrewing.com
"Northampton Brewery","11 Brewster Ct",Northampton,MA,01060-3801,"(413) 584-9903",brewpub,http://www.northamptonbrewery.com
"Notch Brewing","23 Hayward St",Ipswich,MA,01938-2044,"(978) 853-9138",contract,http://www.notchbrewing.com
"Nowhere Brewing Company",,Salem,MA,01970-2448,"(978) 594-1461",planning,
"Offshore Ale Co","30 Kennebec Ave","Oak Bluffs",MA,02557,"(508) 693-2626",brewpub,http://www.offshoreale.com
"Old Colony Brewing","571 Temple St",Whitman,MA,02382-1033,,micro,http://www.oldcolonybrew.com
"Opa Opa Steakhouse and Brewery","PO Box 679 169 College Hwy",Southampton,MA,01073-0679,"(413) 527-0808",brewpub,http://www.opaopasteakhousebrewery.com
"Paper City Brewery Co Inc","108 Cabot St",Holyoke,MA,01040-6061,"(413) 535-1588",micro,http://www.papercity.com
"People's Pint / Franklin County Brewing Co","76 Hope St",Greenfield,MA,01301-3573,"(413) 773-0333",brewpub,http://www.thepeoplespint.com
"Percival Beer Company",,Dorchester,MA,02122,"(781) 664-4705",contract,http://www.percivalbeercompany.com
"Pioneer Brewing","195 Arnold Rd",Fiskdale,MA,01518-1010,"(508) 347-7500",proprietor,http://www.hylandbrew.com
"Portico Brewing Co",,Cambridge,MA,02138-2035,,contract,http://www.porticobrewing.com
"Pretty Things Beer & Ale Project","17 Seagrave Rd",Cambridge,MA,02140-1640,"(617) 682-6419",micro,http://www.prettythingsbeertoday.com
"Rapscallion Ales","200 Hanscom Dr",Bedford,MA,01730-2603,"(617) 877-0164",contract,http://www.drinkrapscallion.com
"Rock Bottom Brewery - Stuart Street","115 Stuart St",Boston,MA,02116-5609,"(617) 742-2739",brewpub,http://www.rockbottom.com
"Slesar Bros Brewing Co - Boston Beer Works","112 Canal St",Boston,MA,02114-1805,"(617) 896-2337",brewpub,http://www.beerworks.net
"Slesar Bros Brewing Co - Boston Beer Works","61 Brookline Ave",Boston,MA,02215-3406,"(617) 536-2337",brewpub,http://www.beerworks.net
"Slesar Bros Brewing Co - Boston Beer Works","345 Cochituate Rd",Framingham,MA,01701-4607,"(508) 309-3373",brewpub,http://www.beerworks.net
"Slesar Bros Brewing Co - Corp","110 Canal St",Boston,MA,02114-1805,"(617) 896-2300",brewpub,
"Slesar Bros Brewing Co - Hingham Beer Works","18 Shipyard Dr Ste 1K",Hingham,MA,02043-1670,"(781) 749-2337",brewpub,
"Slesar Bros Brewing Co - Lowell Beer Works","203 Cabot St",Lowell,MA,01854-3620,"(978) 937-2337",brewpub,
"Slesar Bros Brewing Co - Salem Beer Works","278 Derby St",Salem,MA,01970-3635,"(978) 745-2337",brewpub,http://www.beerworks.net
"Somerville Brewing Company","1310 Broadway Ste 200",Somerville,MA,02144-1837,,contract,http://www.slumbrew.com
"Spencer Brewery","167 N Spencer Rd",Spencer,MA,01562-1232,,micro,http://www.spencerbrewery.com
"The Tap Brewing Company","100 Washington St",Haverhill,MA,01832-5500,"(617) 835-8315",brewpub,http://www.tapbrewingcompany.com
"Traveler Beer Company","1 Design Center Pl Ste 850",Boston,MA,02210-2300,"(617) 368-5000",micro,
"Tree House Brewery","160 E Hill Rd",Monson,MA,01057-9203,"(413) 949-1891",micro,http://www.treehousebrew.com
"Trillium Brewing",,Boston,MA,02210-1836,,planning,http://www.trilliumbrewing.com
"Wachusett Brewing Co","175 State Rd E",Westminster,MA,01473-1208,"(978) 874-9965",regional,http://www.wachusettbrew.com
"Wandering Star Brewing Co","11 Gifford St",Pittsfield,MA,01201-3701,"(917) 573-3942",micro,http://www.wanderingstarbrewing.com
"Westfield River Brewing Co","79 Mainline Dr",Westfield,MA,01085-3313,"(413) 642-5945",micro,http://www.westfieldriverbrewing.com
"Whip City Brewing",,Westfield,MA,01085,,planning,
"Wormtown Brewery","72 Shrewsbury St.",Worcester,MA,01604,"(774) 239-1555",micro,http://www.wormtownbrewery.com
"Young Veterans Brewing Company","2505 Horse Pasture Rd, #104","Virginia Beach",MA,23453,"(757) 689-4021",micro,http://www.yvbc.com
