name,address,city,state,zip,phone,type,url
"Flathead Lake Brewing Co - Bigfork Pubhouse","116 Holt Dr.",Bigfork,MT,59911-3707,"(406) 837-2004",brewpub,http://www.flatheadlakebrewing.com
"Flathead Lake Brewing Co - Production Only",,Bigfork,MT,59911-8484,"(406) 837-0085",micro,http://www.flatheadlakebrewing.com
"Flathead Lake Brewing Co - Woods Bay","15300 MT Hwy 35",Bigfork,MT,59911-8484,"(406) 837-0353",brewpub,http://www.flatheadlakebrewing.com
"Glacier Brewing Co","6 10th Ave E",Polson,MT,59860-3219,"(406) 883-2595",micro,http://www.glacierbrewing.com
"Great Burn Brewing","2230 McDonald Ave",Missoula,MT,59801-8802,"(406) 317-1557",micro,http://www.greatburnbrewing.com
"Great Northern Brewing Co","2 Central Ave",Whitefish,MT,59937-2547,"(406) 863-1000",brewpub,http://www.greatnorthernbrewing.com
"H.A. Brewing Co","2525 Grave Creek Rd.",Eureka,MT,59917-9609,"(406) 889-3950",brewpub,http://www.habrewing.com
"Harvest Moon Brewing","PO Box 510 7 5th St S",Belt,MT,59412-0510,"(406) 277-3188",micro,http://www.harvestmoonbrew.com
"High Plains Brewing","601 E. Main St.",Laurel,MT,59044-3124,,micro,
"Higherground Brewing Co","518 1st Ave",Hamilton,MT,59840,"(406) 530-1762",brewpub,http://www.highergroundbrewing.com
"Imagine Nation Brewing","1151 W Broadway St",Missoula,MT,59802,"(406) 926-1251",micro,http://www.imaginenationbrewing.com
"Kalispell Brewing Co","412 Main St",Kalispell,MT,59901-4849,"(402) 756-2739",micro,http://www.kalispellbrewing.com
"Katabatic Brewing Co","117 W Park Street",Livingston,MT,59047-2626,"(406) 333-2855",micro,http://www.katabaticbrewing.com
"Kettlehouse Brewing Co","313 N 1st St W",Missoula,MT,59802-3625,"(406) 728-1660",micro,http://www.kettlehouse.com
"Kettlehouse Brewing Co - Southside","602 Myrtle St.",Missoula,MT,59801-2704,"(406) 728-1660",micro,http://www.kettlehouse.com
"Lewis & Clark Brewing Co","1517 Dodge Ave",Helena,MT,59601-2970,"(406) 442-5960",micro,http://www.lewisandclarkbrewing.com
"Lewistown Brewing Co",,Lewistown,MT,59457,"(406) 350-0170",planning,http://www.lewistownbrewery.com
"Lolo Peak Brewing Company","6201 Brewery Way",Lolo,MT,59847,"(406) 493-6231",brewpub,http://www.lolopeakbrewery.com
"Lone Peak Brewery","48 Market Pl Big Sky","Big Sky",MT,59716,"(406) 995-3939",micro,http://www.lonepeakbrewery.com
"Madison River Brewing Co","PO Box 1037",Belgrade,MT,59714-1037,"(406) 388-0322",micro,http://www.madisonriverbrewing.com
"MAP Brewing Co","510 Manley Rd.",Bozeman,MT,59715-8784,"(406) 587-4070",micro,http://www.mapbrewing.com
"Meadowlark Brewing","117 S Central Ave",Sidney,MT,59270,"(406) 433-2337",brewpub,http://www.meadowlarkbrewing.com
"Mighty Mo Brew Co","412 Central Ave","Great Falls",MT,59401-3116,"(406) 952-0342",brewpub,http://www.mightymobrewing.com
"Missoula Brewing Company","200 International Dr",Missoula,MT,59808,"(406) 549-8193",brewpub,http://www.highlanderbeer.com
"Missouri Breaks Brewing","PO Box 654 326 Main St","Wolf Point",MT,59201-0654,"(406) 653-1467",micro,http://www.missouribreaksbrewing.com
"Montana Brewing Co","113 N Broadway",Billings,MT,59101-2043,"(406) 252-9200",micro,http://www.montanabrewingcompany.com
"Muddy Creek Brewery","2 E Galena St",Butte,MT,59701-1704,"(406) 299-3645",micro,http://www.muddycreekbrewery.com
"Neptunes Brewery, LLC","119 N L St",Livingston,MT,59047-2819,"(406) 222-7837",micro,http://www.neptunesbrewery.com
"Outlaw Brewing Co","2876 N 27th",Bozeman,MT,59718-7168,"(406) 388-9182",micro,http://www.outlaw-brewing.com
"Philipsburg Brewing Co","101 W Broadway",Philipsburg,MT,59858,"(406) 859-2739",micro,http://philipsburgbrewingcompany.com
"Quarry Brewing","124 W Broadway St",Butte,MT,59701-9224,"(406) 723-0245",micro,http://www.wedigbeer.com
"Red Lodge Ales Brewing","PO Box 2278","Red Lodge",MT,59068-2278,"(406) 446-4607",micro,http://www.redlodgeales.net
"Tamarack Brewing Co","105 Blacktail Rd # 2",Lakeside,MT,59922-9628,"(406) 844-0244",micro,http://www.tamarackbrewing.com
"Ten Mile Creek Brewery",,Helena,MT,59601,"(406) 502-1382",micro,http://www.tenmilecreekbrewing.com
"The Bunkhouse Brewery","1216 W. Lincoln St., Suite A",Bozeman,MT,59715-5417,"(406) 577-2074",micro,http://www.bunkhousebrewery.com
"The Front Brewing Company","215 3rd St NW","Great Falls",MT,59404-4103,"(406) 727-3947",brewpub,http://www.thefrontbrewing.com
"Thirsty Street Brewing","3008 1st Ave N.",Billings,MT,59101-2134,"(406) 969-3200",brewpub,http://www.thirstystreet.com
"Triple Dog Brewing Company","675 1st W",Havre,MT,59501-3415,"(406) 879-8103",micro,
Uberbrew,"2305 Montana Ave",Billings,MT,59101-2421,"(406) 534-6960",micro,http://uberbrewmt.com
"White Dog Brewing Company","121 W. Main St.",Bozeman,MT,59715-4644,"(406) 992-5798",micro,http://www.whitedogbrewing.com
"Wildwood Brewing Co","4018 US Highway 93 N",Stevensville,MT,59870-6443,"(406) 777-2855",micro,http://www.wildwoodbrewing.com
"Yellowstone Valley Brewing Co.","2123B 1st Ave N",Billings,MT,59101-2404,"(406) 245-0918",micro,http://www.yellowstonevalleybrew.com
