name,address,city,state,zip,phone,type,url
"Revelry Brewing Co.","10 Conroy St",Charleston,SC,29403-3815,"(843) 870-0010",micro,http://www.revelrybrewingco.com
"River Dog Brewing Co","591 Browns Cove Rd Ste H",Ridgeland,SC,29936-7281,"(843) 645-2302",micro,http://www.riverdogbrewing.com
"River Rat Brewery","1231 Shop Rd",Columbia,SC,29201,"(803) 724-5712",micro,http://www.riverratbrewery.com
"RJ Rockers Brewing Co","226 W Main St Ste A",Spartanburg,SC,29306-2308,"(864) 587-1435",micro,http://www.rjrockers.com
"Rusty Bull Brewing Co.",,"Daniel Island",SC,29492,"(843) 270-7217",planning,
"Rusty Bull Brewing Company",,"North Charleston",SC,29405,"(843) 509-2142",planning,http://www.rustybullbrewing.com
"Salt Marsh Brewing","207 Bluffton Road",Bluffton,SC,29910-6214,"(843) 321-9556",brewpub,
"Seminar Brewing","1945 W Palmetto St Ste 348",Florence,SC,29501,"(843) 665-9200",micro,http://www.seminarbrewing.com
"Southend Brewery and Smokehouse - Charleston","161 E Bay St",Charleston,SC,29401-2125,"(843) 853-4677",brewpub,http://www.southendbrewery.com
"Southern Barrel Brewing Company","375 Buckwalter Place Blvd",Bluffton,SC,29910,"(843) 837-2337",micro,http://www.southernbarrelbrewingco.com
"Southern Hops Brewing Co.","911 Sunset Acres Ln",Florence,SC,29501-6073,"(843) 667-1900",brewpub,http://www.southernhops.com
"Southern Sons Brewing Project",,"Mt. Pleasant",SC,29464,"(303) 520-2288",planning,http://www.southernsonsbrewing.com
"Swamp Cabbage Brewing Company","921 Brookwood Dr",Columbia,SC,29201,"(803) 252-0250",micro,http://www.swampcabbagebrewing.com
"Swamp Rabbit Brewery and Taproom","26 S Main St","Travelers Rest",SC,29690-1810,"(864) 610-2424",micro,http://www.theswamprabbitbrewery.com
"Thomas Creek Brewery","2054 Piedmont Hwy",Greenville,SC,29605-4840,"(864) 605-1166",micro,http://www.thomascreekbeer.com
"Tradesman Brewing Company","1639 Tatum St",Charleston,SC,29412-2646,,micro,
"Two Blokes Brewing Co.",,"Mount Pleasant",SC,29464,,planning,http://www.twoblokesbrewing.com
"Westbrook Brewing Co","510 Ridge Rd","Mount Pleasant",SC,29464-7811,"(843) 654-9114",micro,http://www.westbrookbrewing.com
"Wooden Skiff Brewing","141 Island Dr Ste 16","Hilton Head Island",SC,29926-4500,"(843) 290-4364",micro,http://www.woodenskiffbrewing.com
