name,address,city,state,zip,phone,type,url
"Harvest Moon Brewery/Japan","1-4 Maihama",,,,"(047) 305-5652",micro,http://www.ikspiari.co.jp/harvestmoon
Helios-Syuzo.co.jp,,,,,,,
"Hida Takayama Brewing Agricultural Corp","999 Matsumoto-cho",,,,+81-577-35-0365,,
"Hida Takayama Brewing Agricultural Corp","999 Matsumoto Machi",,,,"+81 577 35 0365",,
"Hokkaido Asahi Breweries Ltd.","1-1 Minami, 4 Nangohdoori Shiroishi-Ku",,,,"(976) 194-4919",large,
"Hokkaido Brewery CO","Takashima 1-8-16",,,,"(013) 421-0775",micro,http://www.hokkaidobeer.com
"Hokkaido Winery Beer",Asarigawaonsen,,,,"(013) 434-2181",micro,
"Hyappa Brews",,,,,,planning,
"Hyouko Yashiki No Mori Brewery","345 Asa Kanabata Chasa Kanaya Sasakani",,,,,,
"Iida Beer Co.","6816-2, 2 Chrome, Maryuyama-cho",,,,+81265-23-2121,,http://www.iidanet.or.jp/~iidabeer/
"Iki iki Beer","8-1 Okade",,,,"+81 766-91-8200",large,
"Ise Kadoya Brewery","537483 Jinkyu",,,,"+81 596-21-8108",micro,http://www.kadoyahomtem.co.jp
"Kamakura Beer Brewing Company","3-1-4 Omachi Kanagawa-ken",,,,,,
"Kamiheii Syuzo Co.","31 Chiwari-19-7 Aozasacho Nukamae",,,,"(019) 862-2002",micro,
"Kankiku Brewery","11 Takenosato Matsuo-machi",,,,,,
"Keihan Uji Kotsu Co. Ltd.","15-15 Uji Kanaido",,,,"01181 774-22-2359",,
"Kirin Brewery Co., Ltd.","10-1, Shinkawa 2-Chome Chuo - Ku",,,,"(035) 540-3419",,
"Kirishima Highland Brewery Ltd","Aira-Gun Mizobe-nachi Fumoto 876-15",,,,"(099) 558-2535",,
"Kitakami Beer Co Ltd","103 Gou Dai-1-Numatahaitu 812-4 Ina - Akiruno-shi",,,,"+42 533 0522",micro,
"Kiuchi Syuzuo Ltd","1257 Kounosu Naka-Machi, Naka-Gun",,,,"+81 29-298-0105",micro,http://www.kodawari.cc
"Kogane Food Co. Ltd","Okanamiya 1277-3 Numazu-shi",,,,"01181 559-22-3152",,
"Kohjinsha Co Ltd",Toko,,,,"(012) 346-5231",micro,
"Komi Co Ltd","1-9-3 Yoshino Higashi-ku",,,,"(052) 773-0661",,
"Konishi Brewing Co. Ltd","3-5-8 Chuoh Itami",,,,"(072) 775-1524",,
"Kumazawa Brewing Co.","2292 Kagawa",,,,"+81 467-52-6118",micro,
"Kyoto Brewing Co.","25-1 Takahatacho Nishi-Kujyo, Minami-Ku",,,,,micro,http://www.kyotobrewing.com
"LOCOBEER Inc","1193 Joza",,,,81-43-487-6914,micro,http://www.locobeer.jp
"MS Brewing","1 Chome Minami 3 Johigashi Chuo-Ku",,,,"(011) 218-5311",micro,http://www.facebook.com/msbrewing
"Musashino Brewery/SUNTORY","3-1 Yazaki-Cho",,,,81-423-62-8001,,
"Nagisa Brewing Co","1197-18 Shirahama-cho Nishi Murou-gun",,,,,,
"Nasu Kohgen Beer Co","3986 Takakukoh Nasumachi",,,,,,
"Nikenchayamochi Co",6-428,,,,"(059) 621-3108",,
"Niseko Brewing","Hondori Abuta District",,,,"(013) 655-5664",micro,http://www.niseko-wow.com
"Nishida Bros. Brewing Co.","1-4-10 Nakamachi, Noveoka-city",,,,-7357,,
"Nittoh Limited","1-2-8-1003 Tsujidoh Shinmachi",,,,"(045) 324-8631",,
"Obihiro Beer Co","Nishi 16 Jominami",,,,"(015) 534-3418",micro,http://www.elpaso.co.jp
"Oirase Ji Beer","Sekimichi Towada",,,,"(017) 672-3231",large,http://www.oirase.or.jp/beer
"Okhotsk Beer CO",Yamashitacho,,,,"(015) 723-6300",micro,http://www.beers.co.jp/okb
"Okinawa Brewing Company","443, Toya, Nakagami-gun",,,,"(098) 923-5850",micro,http://www.okinawabrewingcompany.com
"Orion Breweries Ltd",Urasoe-shi,,,,81988771133,regional,
"Otaru Beer","Zenibako 3 Chome 263-19",,,,,,http://www.otarubeer.com
"Outsider Brewing","1F Miyazawa Bld 1-1-5 Chuo",,,,"(055) 223-2622",brewpub,
"Saitama Brewery","385-10 Kaitome, Myoshi-machi, Iruma-gun Saitama-ken Kawagoe-shi 354-0045",,,,,large,
"Sankt Gallen Brewery","Kaneda 1137-1",,,,,,
"Sapporo Breweries Ltd - Chiba","2 Takasemachi Funabashi-shi",,,,,,
"Sapporo Breweries Ltd - Gumma","37-1 Kizaki Nitta",,,,,,
"Sapporo Breweries Ltd - Hokkaido","542-1 Toiso Einwa-shi",,,,,,
"Sapporo Breweries Ltd - New Kyushu","6979 Takase Hita-shi",,,,,,
"Sapporo Breweries Ltd - Osaka","2-1 Iwakuracho Ibaraki-shi",,,,,,
"Sapporo Breweries Ltd - Sendai","310-1 Hachiman Tegurada, Natori-shi",,,,,,
"Sapporo Breweries Ltd-Production/Technology","20-1 Ebisu 4-chome Shibuya-ku",,,,,,http://www.sapporobeer.jp
"Satsuma Brewery Ltd","Bussan Bldg Bekkan 1-1-15 Nishi Shinbashi",,,,,,
"Sekinoichi-shuzo Co.,Ltd/Iwai Brewery","5-42,Tamuracho",,,,+81-199-21-1144,brewpub,http://www.sekinoichi.co.jp
"Sendai Brewery","310-1 Sekurada Aza Yahata Natori",,,,,large,
"Shimane Beer Co Ltd","509-1 Kuroda-cho, Matsue-shi",,,,"81 852-55-8355",micro,http://www.shimane-beer.co.jp
"Shimono Co Ltd","176 Matsugaoka",,,,"43 266 6691",,
"Shin Shin Foods Co. Ltd","1-6 Takaimachi",,,,"+81 272541561",,
"Shinano Brewery Vanryu Inc.","2121-2 Kamiyamakuwa, Aza Nojiri Oaza",,,,-6869,,
"Shohnan Brewers Inc.","1-15-17 Kugenuma-Matsagaoka",,,,"(046) 626-0883",micro,
"SOC Brewing CO","Yubinbango Motomachi",,,,"(011) 391-7775",micro,
Suntory,"1-1-4 Wakayamadai shimamoto0Cho, Mishima-Gun",,,,,,
"Suntory Limited","3-1 Yazaki-cho Research Institute",,,,,,
"Suntory Ltd.","1-2-3 Motoakasaka",,,,"+81 3 3470 1739",large,
"Suruga Beer","1169 Harada",,,,"(054) 552-0100",micro,
"Susukino Ji-Beer","4 Chome 6 Jounishi",,,,"(012) 526-2000",micro,
"Taisetsu Ji Beer CO","Miyashita-Dori 11 Chome 1604-1",,,,"(016) 625-0400",brewpub,
"Tharsis Ridge Brewing Company",,,,,,planning,
"Thrash Zone","2-10-7-1F TSURUYACHO KANAGAWA-KU",,,,819025440498,micro,http://www.beerdrinkinginternational.com
"Tobu-machi Shinkou Kousha Co Ltd","3875 Kanou, Tobu-Machi",,,,"+81 268-640-006",,
"Uehara Shuzou Co Ltd","2580 Takenomachi Makimachi",,,,"+81 256 72 2039",,
"Urayasn Bridge Brewery","5-40-15 Nakakasai Edgawaku",,,,81338774321,,
"Wakasaimo Co. Onidensetsu","96-6 Nakanoboribetsucho",,,,"(014) 383-2110",micro,http://www.wakasaimo.com/onidensetsu
"Yamaguchi Beer","Sebaro 6-10",,,,81-835-22-5780,large,
"Yo Ho Brewing Co","2148 Nagakura Karuizawatown, Nagano Brewery",,,,"+81 267-42-6076",micro,
"Yo-ho Brewing Company","1119-1 Otai",,,,"+81 267-66-1211",micro,
"Yo-Ho Brewing Company","1119-1 Otai Saku City",,,,,,
