name,address,city,state,zip,phone,type,url
"Oak & Iron Brewing Co",,Sparta,NJ,07871-4003,,planning,
"Pinelands Brewing","140 7th Ave Unit 15","Little Egg Harbor Twp",NJ,08087-4259,"(609) 296-6169",micro,http://www.pinelandsbrewing.com
"Pizzeria Uno Chicago Grill and Brewery","61 US Highway 1",Metuchen,NJ,08840-2931,"(732) 548-7979",brewpub,http://www.pizzeriauno.com
Q-Brewing,,"Long Branch",NJ,07740,"(973) 573-2634",planning,
"Rinn Duin Brewing","1540 Route 37 W","Toms River",NJ,08755-5055,"(732) 569-3261",micro,http://www.rinnduinbrewing.com
"River Horse Brewing Company","2 Graphics Dr",Ewing,NJ,08628-1546,"(609) 883-0890",micro,http://www.riverhorse.com
"Saint William Brewery",,Hillsborough,NJ,08844-4654,"(908) 229-4099",planning,http://www.saintwilliambrewery.blogspot.com
"Screamin Hill Brewery",,"Cream Ridge",NJ,08514,,planning,
"Ship Inn, The","PO Box 497 61 Bridge St/",Milford,NJ,08848-0497,"(908) 995-0188",brewpub,http://www.britishbrewpub.com
"Spellbound Brewing","10 Lippincott Ln Unit 12","Mount Holly",NJ,08060-1603,"(609) 744-0665",micro,http://www.spellboundbrewing.com
"The Alementary",,,,,,planning,http://www.alementary.com
"The Hearthstone Grill & Brewery","306 Gatzmer Avenue",Jamesburg,NJ,08831-1178,"(732) 605-1800",brewpub,
"The Whitechapel Projects",,"Long Branch",NJ,07740-6703,"(732) 721-0890",planning,http://www.whitechapelprojects
"Third State Brewing","352 High St. PO Box 87",Burlington,NJ,08016-4412,"(609) 387-1620",micro,http://www.thirdstatebrewing.com
"Three 3's Brewery",,Hammonton,NJ,08037,"(856) 524-0848",planning,
"Tomfoolery Brewing",,Hammonton,NJ,08037-1538,"(609) 878-0108",planning,http://www.tomfoolerybrewing.com
"Trap Rock Restaurant and Brewery","279 Springfield Ave","Berkeley Heights",NJ,07922-1214,"(908) 665-1755",brewpub,http://www.traprockrestaurant.net
"Triumph Brewing Co of Princeton","138 Nassau St Ste A",Princeton,NJ,08542-7011,"(609) 924-7855",brewpub,http://www.triumphbrew.com
"Tuckahoe Brewing Co","9 Stoney Ct","Ocean View",NJ,08230-1041,"(609) 827-5375",micro,http://www.tuckahoebrewing.com
"Tun Tavern Brewery and Restaurant","2 Convention Blvd Ste 3","Atlantic City",NJ,08401-4137,"(609) 347-7800",brewpub,http://www.tuntavern.com
"Two Ton Brewing",,Linden,NJ,07036-2448,,planning,http://www.twotonbrewing.com
"Village Idiot Brewing Company","42 High St.","Mount Holly",NJ,08060-1702,"(609) 975-9270",micro,http://www.villageidiotbrewing.com
