name,address,city,state,zip,phone,type,url
"Cannon Ball Brewing Company",,Indianapolis,IN,46202,,planning,http://www.cannonballbrewingindy.com
"Carson's Brewery","2404 Lynch Rd",Evansville,IN,47711-2953,"(812) 305-1436",micro,http://www.carsonsbrewery.com
"Cedar Creek Winery & Brew Co","3820 Leonard Rd.",Martinsville,IN,46151-5600,"(765) 342-9000",micro,http://www.cedarcreekbrewco.com
"Centerpoint Brewing Company",,Indianapolis,IN,46211,,planning,
"Central State Brewing",,Indianapolis,IN,46205,,planning,http://www.centralstatebrewing.com
"Chapman's Brewing Company","300 Industrial Dr",Angola,IN,46703-1053,,micro,
"Chateau De Pique Winery & Brewery","6361 N. County Rd 760E",Seymour,IN,47274-8936,"(812) 522-9296",micro,http://www.chateaudepique.com
"Chilly Water Brewing Company","719 Virginia Ave #105",Indianapolis,IN,46203-1793,"(317) 964-0518",brewpub,http://www.chillywaterbrewing.com
"Circle City Brewing Co",,Indianapolis,IN,46220,,planning,
"Crooked Ewe Brewery & Ale House","1047 Lincoln Way E","South Bend",IN,46601-3726,"(574) 217-0881",brewpub,http://www.crookedewe.com
"Crown Brewing Co","211 S East St","Crown Point",IN,46307-4058,"(219) 663-4545",brewpub,http://www.crownbrewing.com
"Danny Boy Beer Works","12702 Meeting House Rd",Carmel,IN,46032-7292,"(317) 669-8080",brewpub,http://www.dannyboybeerworks.com
"Daredevil Brewing Company","1151 Main Street",Indianapolis,IN,46224,"(765) 544-2511",micro,http://www.daredevilbeer.com
"Das Bier / Big Dawg Brewhouse","3403 National Rd W",Richmond,IN,47374-4416,"(765) 965-9463",micro,
"Deviate Brewing Co","4004 W 96th St",Indianapolis,IN,46268-2909,,micro,http://www.deviatebrewing.com
"Devil's Trumpet Brewing Co","8250 Utah St",Merrillville,IN,46410-6578,"(219) 576-7118",micro,http://www.thedevilstrumpet.com
"Donum Dei Brewery","3211 Grant Line Rd","New Albany",IN,47150-2175,"(502) 541-2950",micro,
"Evil Czech Brewery","530 S Ohio St",Culver,IN,46511-1729,"(574) 842-2663",brewpub,http://www.evilczechbrewery.com
"Evil Czech Brewery - Mishawaka","3703 N Main St",Mishawaka,IN,46545-3111,"(574) 842-2663",brewpub,
"Figure Eight Brewing Co","150 Washington St",Valparaiso,IN,46383-5507,"(219) 477-2000",micro,http://www.figureeightbrewing.com
"Flat 12 Bierwerks","414 Dorman St",Indianapolis,IN,46202-3648,"(317) 635-2337",micro,http://www.flat12.me
"Flix Brewhouse","2206 E 116th St",Carmel,IN,46032,"(512) 244-2739",brewpub,
"Floyd County Brewing Company","129 West Main","New Albany",IN,47150-5958,"(470) 588-2337",brewpub,http://www.floydcountybrewing.com
"Fountain Square Brewing Co","1301 Barth Ave",Indianapolis,IN,46203-1872,"(317) 493-1410",micro,http://www.fountainsquarebrewing.com
"Four Fathers Brewing","1555 W Lincolnway Ste 105",Valparaiso,IN,46385-3801,"(219) 464-9712",micro,http://www.fourfathersbrewing.com
"Function Brewing Co","108 E 6th St",Bloomington,IN,47408-3311,"(812) 676-1000",brewpub,http://www.functionbrewing.com
"Goshen Brewing Company","315 West Washington St",Goshen,IN,46526,"(574) 971-5324",brewpub,http://www.goshenbrewing.com
"Grand Junction Brewing Co","110 S Union St",Westfield,IN,46074-9458,"(317) 804-5168",brewpub,http://www.grandjunctionbrewing.com
"Granite City Food & Brewery (#24)","3809 Coldwater Rd","Fort Wayne",IN,46805-1101,"(260) 471-3030",brewpub,http://www.gcfb.net
"Granite City Food & Brewery (#26)","6501 Grape Rd Ste 1000",Mishawaka,IN,46545-1010,"(574) 243-0900",brewpub,http://www.gcfb.net
"Granite City Food & Brewery (#27)","150 W 96th St",Indianapolis,IN,46260-4802,"(317) 218-7185",brewpub,http://www.gcfb.net
"Great Crescent Brewery","315 Importing St",Aurora,IN,47001-1415,"(812) 655-9079",micro,http://www.gcbeer.com
"Half Moon Restaurant & Brewery","4051 S Lafountain St",Kokomo,IN,46902-6913,"(765) 455-2739",brewpub,
"Hawcreek Brewing Co.","11440 N State Road 9",Hope,IN,47246-9642,"(812) 374-2998",micro,http://www.hawcreekbrewingco.com
"Heady Hollow Brewing","11069 Allisonville Rd.",Fishers,IN,46038-2698,"(319) 863-5165",brewpub,http://www.headyhollowbrewing.com
"Hoosier Brewing Company",,,,,"(317) 835-9705",regional,http://www.hoosierbrewingco.com
"Hunter's Brewing","1535 S Calumet Rd",Chesterton,IN,46304-3301,"(219) 728-6729",micro,
"Hwy 50 Brewhouse",,Butlerville,IN,47223,,planning,
"Iechyd Da Brewing","317 N Main St",Elkhart,IN,46516-3034,"(574) 293-0506",brewpub,http://www.iechyddabrewingcompany.com
"Indiana City Brewing","24 Shelby St",Indianapolis,IN,46202-3941,"(317) 643-1103",micro,http://www.indianacitybeer.com
"Ironwood Brewing Co LLC","6 Roosevelt Rd",Valparaiso,IN,46383-5136,"(219) 405-4644",micro,http://www.ironwoodbrewing.beer
"Lafayette Brewing Co","622 Main St",Lafayette,IN,47901-1451,"(765) 742-2591",brewpub,http://www.lafayettebrewingco.com
"Lil' Charlie's Restaurant & Brewery","504 E Pearl St",Batesville,IN,47006-1585,"(812) 934-6392",brewpub,http://www.lilcharlies.com
"Mad Anthony Brewing Co","2002 Broadway","Fort Wayne",IN,46802-3710,"(260) 426-2537",brewpub,http://www.madbrew.com
"Main Street Brewing Inc/Turonis Pizza","412 N Main St",Evansville,IN,47711-5418,"(812) 424-9871",brewpub,
"Mashcraft Brewing","1140 N State Road 135",Greenwood,IN,46142-1030,"(317) 215-4578",micro,http://www.mashcraft.com
"New Albanian Bank Street Brewhouse","PO Box 343","New Albany",IN,47151-0343,"(812) 725-9585",brewpub,http://www.newalbanian.com
"New Albanian Brewing Co","3312 Plaza Dr","New Albany",IN,47150-2478,"(812) 949-2804",brewpub,http://www.newalbanian.com
"New Boswell Brewing Co","923 N E St",Richmond,IN,47374-3137,"(765) 546-7856",micro,http://www.newboswell.com
"New Corner Brewing Company","1900 W. Mt Pleasant Blvd, Suite G",Muncie,IN,47302-9566,"(765) 730-4376",micro,http://www.newcornerbrewing.com
"New Oberpfalz Brewing","121 E Main St",Griffith,IN,46319-2243,"(312) 738-1308",micro,http://www.newoberpfalz.com
"New Paradigm Brewing Co","600 S. Main St",Elkhart,IN,46516-3248,"(574) 295-8882",brewpub,http://www.newparadigmbrewing.com
"Norris English Pub","202 East Seminary",Liberty,IN,47353-1206,"(765) 223-2337",brewpub,http://www.norrisenglishpub.com
"Oaken Barrel Brewing Co","50 Airport Pkwy Ste L",Greenwood,IN,46143-1438,"(317) 887-2287",brewpub,http://www.oakenbarrel.com
"Old Post Brewpub",,Franklin,IN,46131-8901,,planning,
"Outliers Brewing Co","534 E North St",Indianapolis,IN,46204-1630,"(317) 255-0978",micro,http://www.outliersbrewing.com
"Peoples Brewing Co","PO Box 776",Lafayette,IN,47902-0776,"(765) 714-2777",micro,http://www.peoplesbrew.com
"Planetary Brewing Company","500 Polk St Ste 22",Greenwood,IN,46143-1638,"(317) 215-4941",micro,http://www.planetarybrewing.com
"Point Blank Brewing Company",,Corydon,IN,47112-1146,"(812) 225-5141",planning,http://www.pointblankbrewing.com
"Pokro Brewing Company, The","311 N Broad St",Griffith,IN,46319-2341,"(219) 924-7950",micro,http://www.pokrobrewing.com
"Power House Brewing Co's Columbus Bar","2108 Union St",Columbus,IN,47201-4244,"(812) 375-8800",brewpub,http://www.powerhousebrewingco.com
"Quaff On Brewing","1934 State Road 135 N",Nashville,IN,47448-8418,,micro,http://www.quaffon.com
"RAM Restaurant & Brewery - Indianapolis","140 S Illinois St",Indianapolis,IN,46204,"(317) 955-9900",brewpub,http://www.theram.com
"Red Yeti Brewing Company","256 Spring St.",Jeffersonville,IN,47130-3340,"(812) 288-5788",brewpub,http://www.redyetijeff.com
"Redemption Aleworks","7035 E 96th St.",Indianapolis,IN,46250-3301,"(317) 348-3330",brewpub,http://www.redemptionalewerks.com
"Rock Bottom Brewery - College Park","2801 Lake Circle Dr",Indianapolis,IN,46268-4205,"(317) 471-8840",brewpub,http://www.rockbottom.com
"Rock Bottom Brewery - Indianapolis","10 W Washington St",Indianapolis,IN,46204-3402,"(317) 681-8180",brewpub,http://www.rockbottom.com
"Round Town Brewery",,Indianapolis,IN,46204,,planning,
"Route 2 Brews","141 Harding Dr. Ste1",Lowell,IN,46356-2295,"(219) 690-3080",micro,http://www.route2brewery.com
"Saint John Malt Brothers Brewing","9607 Wicker Ave","Saint John",IN,46373-9487,,micro,http://www.sjmaltbros.com
"Salt Creek Brewery","466 Old State Road 37 N",Bedford,IN,47421-8068,"(812) 277-8277",brewpub,http://www.saltcreeekbrewery.com
"Scarlet Lane Brewing Company","7724 Depot St","Mc Cordsville",IN,46055-6173,,micro,http://www.scarletlanebrew.com
"Shoreline Brewery","208 Wabash St","Michigan City",IN,46360-3244,"(219) 879-4677",brewpub,http://www.shorelinebrewery.com
"South Bend Brew Werks","216 S Michigan St","South Bend",IN,46601-2002,"(574) 334-0356",brewpub,http://www.southbendbrewwerks.com
"St. Benedict's Brew Works",,Ferdinand,IN,47532,,planning,http://www.saintbenedictsbrewworks.com
"St. Joseph Brewery & Public House","540 N. College Ave",Indianapolis,IN,46202-3504,"(317) 602-5670",brewpub,http://www.saintjoseph.beer.com
"Summit City Brewerks","1501 East Berry","Fort Wayne",IN,46803-1019,"(260) 420-0222",brewpub,http://www.summitcitybrewerks.com
"Sun King Brewing Co","135 N College Ave",Indianapolis,IN,46202-3801,"(317) 602-3702",regional,http://www.sunkingbrewing.com
"Taxman Brewing Co","13 S Baldwin St",Bargersville,IN,46106-9089,"(317) 458-0210",brewpub,http://www.taxmanbrewing.com
"The Tap Beer Company","204 W. Kirkwood Ave.",Bloomington,IN,47404-5144,,brewpub,http://www.thetapbeerbar.com
"Thr3e Wise Men Brewing Co","1021 Broad Ripple Ave",Indianapolis,IN,46220-2034,"(317) 255-5151",brewpub,http://www.thr3ewisemen.com
"Three Floyds Brewing Co","9750 Indiana Pkwy",Munster,IN,46321-4004,"(219) 922-3565",regional,http://www.threefloyds.com
"Three Pints Brewpub","610 W. Mitchell Ave",Martinsville,IN,46151-2734,"(765) 349-9888",brewpub,http://www.threepints.com
"Tin Man Brewing Company","1430 W Franklin St",Evansville,IN,47710-1030,"(812) 618-3227",brewpub,http://www.tinmanbrewing.com
"Tow Yard Brewing Co","501 Madison Ave",Indianapolis,IN,46225-1177,"(317) 638-9273",brewpub,http://www.towyardbrewing.com
"Trader's Point Brewing Company",,Zionsville,IN,46077-8396,"(317) 523-8282",planning,
"Triton Brewing Company","5764 Wheeler Rd",Indianapolis,IN,46216-1038,"(317) 735-2706",micro,http://www.tritonbrewing.com
"Twenty Tap","5406 N. College Ave",Indianapolis,IN,46220-3126,"(317) 602-8840",brewpub,http://www.twenytap.com
"Twisted Crew Brewing Co","755 W 2nd St",Seymour,IN,47274-2709,"(812) 519-2337",micro,
"Twisted K-8 Brewing, LLC","610 Monroe St","La Porte",IN,46350-3322,"(219) 669-5123",brewpub,http://www.twistedk-8.com
"TwoDEEP Brewing","714 N Capitol Ave",Indianapolis,IN,46204-1114,"(317) 844-2708",micro,http://www.twodeepbrewing.com
"Union Brewing","622 S Rangeline Rd Ste Q",Carmel,IN,46032-2152,"(317) 564-4466",brewpub,http://www.unionbrewingco.com
"Upland Brewing Co","350 W 11th St",Bloomington,IN,47404-3720,"(812) 336-2337",regional,http://www.uplandbeer.com
"Upland Brewing Co","4060 W Profile Pkwy",Bloomington,IN,47404-2554,"(812) 336-2337",micro,
"Wabash Brewing","5328 W 79th St",Indianapolis,IN,46268-1631,,micro,http://www.wabashbrew.com
"Wasser Beer Co",,Greencastle,IN,46135-1220,,planning,http://www.wasserbeer.com
"Wildrose Brewing Company","1104 E Main St",Griffith,IN,46319,,micro,http://www.wildrosebrewing.com
"Windmill Brewing","2121 Gettler St.",Dyer,IN,46311-1859,,micro,http://www.windmillbrew.com
"Wooden Bear Brewing Co","21 W. North St",Greenfield,IN,46140,"(317) 318-1221",micro,http://www.woodenbearbrewing.com
"ZwanzigZ Brewing","1038 Lafayette Ave",Columbus,IN,47201-5756,"(812) 376-0200",brewpub,http://www.zwanzigz.com
