name,address,city,state,zip,phone,type,url
"Krogh\'s Brewing, LLC",,Chester,NJ,07930,"(973) 241-5391",planning,
"Krogh's Restaurant and Brewpub","23 White Deer Plz",Sparta,NJ,07871-1823,"(973) 729-8428",brewpub,http://www.kroghs.com
"Little Dog Brewing Co.","141 Steiner Avenue","Neptune City",NJ,07753-6500,"(732) 361-3555",micro,http://www.littledogbrewing.com
"Long Valley Pub and Brewery","PO Box 401","Long Valley",NJ,07853-0401,"(908) 876-1122",brewpub,http://www.longvalleypubandbrewery.com
"Lower Forge Brewery","14 South Main Street",Medford,NJ,08055-2414,"(609) 506-5137",micro,http://www.lowerforge.com
"Lunacy Brewing Company","214 West Davis Rd",Magnolia,NJ,08049-1215,,micro,http://www.lunacybrewingcompany.com
"Magnify Brewing Company","1275 Bloomfield Ave Building 7, Unit 40C",Fairfield,NJ,07004,,micro,http://www.magnifybrewing.com
"Man Skirt Brewing Co","144 Main St.",Hackettstown,NJ,07840-1930,,micro,http://www.manskirtbrewing.com
ManaFirkin,,Manahawkin,NJ,08050,"(732) 547-4532",planning,
"New Jersey Beer Co","4201 Tonnelle Ave","North Bergen",NJ,07047-2430,,micro,http://www.njbeerco.com
"Oak & Iron Brewing Co",,Sparta,NJ,07871-4003,,planning,
"Pinelands Brewing","140 7th Ave Unit 15","Little Egg Harbor Twp",NJ,08087-4259,"(609) 296-6169",micro,http://www.pinelandsbrewing.com
"Pizzeria Uno Chicago Grill and Brewery","61 US Highway 1",Metuchen,NJ,08840-2931,"(732) 548-7979",brewpub,http://www.pizzeriauno.com
Q-Brewing,,"Long Branch",NJ,07740,"(973) 573-2634",planning,
"Raritan Bay Brewing, LLC",,Hazlet,NJ,07730,,planning,
"Rinn Duin Brewing","1540 Route 37 W","Toms River",NJ,08755-5055,"(732) 569-3261",micro,http://rinnduinbrewing.com
"River Horse Brewing Company","2 Graphics Dr",Ewing,NJ,08628-1546,"(609) 883-0890",micro,http://www.riverhorse.com
"Saint William Brewery",,Hillsborough,NJ,08844-4654,"(908) 229-4099",planning,http://www.saintwilliambrewery.blogspot.com
"Screamin Hill Brewery","83 Emleys Hill Rd","Cream Ridge",NJ,08514-1617,"(609) 401-2025",micro,http://www.screaminhill.com
"Ship Inn, The","PO Box 497 61 Bridge St/",Milford,NJ,08848-0497,"(908) 995-0188",brewpub,http://www.britishbrewpub.com
"Spellbound Brewing","10 Lippincott Ln Unit 12","Mount Holly",NJ,08060-1603,,micro,http://spellboundbrewing.com
"The Alementary","58 Voorhis Ln",Hackensack,NJ,07601,"(201) 968-1290",micro,http://www.alementary.com
"The Hearthstone Grill & Brewery","306 Gatzmer Avenue",Jamesburg,NJ,08831-1178,"(732) 605-1800",brewpub,
"The Referend Bier Blendery",,Pennington,NJ,08534,"(609) 474-0443",planning,http://www.thereferend.com
"The Whitechapel Projects",,"Long Branch",NJ,07740-6703,"(732) 721-0890",planning,http://www.whitechapelprojects
"Third State Brewing","352 High St. PO Box 87",Burlington,NJ,08016-4412,"(609) 387-1620",micro,http://www.thirdstatebrewing.com
"Three 3's Brewery","50 13th Street",Hammonton,NJ,08037,"(856) 524-0848",micro,
"Tomfoolery Brewing","334 Washington St N. Unit 24",Hammonton,NJ,08037-1538,"(609) 878-0108",micro,http://www.tomfoolerybrewing.com
"Trap Rock Restaurant And Brewery","279 Springfield Ave","Berkeley Heights",NJ,07922-1214,"(908) 665-1755",brewpub,
"Triumph Brewing Co of Princeton","138 Nassau St Ste A",Princeton,NJ,08542-7011,"(609) 924-7855",brewpub,http://www.triumphbrew.com
"Tuckahoe Brewing Co","9 Stoney Ct","Ocean View",NJ,08230-1041,"(609) 827-5375",micro,http://www.tuckahoebrewing.com
"Tun Tavern Brewery and Restaurant","2 Convention Blvd Ste 3","Atlantic City",NJ,08401-4137,"(609) 347-7800",brewpub,http://www.tuntavern.com
"Two Ton Brewing","2453 Brunswick Ave Bldg BD",Linden,NJ,07036-2448,,micro,
"Village Idiot Brewing Company","42 High St.","Mount Holly",NJ,08060-1702,"(609) 975-9270",micro,http://www.villageidiotbrewing.com
