name,address,city,state,zip,phone,type,url
"Reformation Brewery","500 Arnold Mill Way Ste A",Woodstock,GA,30188-6842,"(678) 341-0828",micro,http://www.reformationbrewery.com
"Rick Tanner's Grille & Bar/Cherry Street Brewing Cooperative","5810 Bond St # E-2",Cumming,GA,30040-0301,"(770) 205-5512",brewpub,http://www.rtanners.com
"Second Self Brewing","1311 Logan Cir NW",Atlanta,GA,30318-2858,"(404) 713-4250",micro,
"Service Brewing Company","574 Indian St",Savannah,GA,31401-1121,"(845) 242-5355",micro,http://www.servicebrewing.com
"Southbound Brewing Co","107 E Lathrop Ave",Savannah,GA,31415-2106,,micro,http://www.southboundbrewingco.com
"Southern Brewing Co",,Athens,GA,30601-1517,"(770) 725-7917",planning,http://www.sobrewco.com
"Southern Sky Brewing Co",,Kennesaw,GA,30144,,planning,http://www.southernskybrewingco.com
"Strawn Brewing Co","27 Word St",Fairburn,GA,30213-1545,"(404) 702-8502",micro,http://www.strawnbrewing.com
"SweetWater Brewing Co","195 Ottley Dr NE",Atlanta,GA,30324-3924,"(404) 691-2537",regional,http://www.sweetwaterbrew.com
"Terrapin Beer Co","265 Newton Bridge Rd",Athens,GA,30607-1145,"(706) 549-3377",regional,http://www.terrapinbeer.com
"The Lost Druid",,Atlanta,GA,30307-2758,"(404) 806-6786",planning,
"The Village Corner","6655 James B Rivers Dr","Stone Mountain",GA,30083-2232,"(770) 498-0329",brewpub,http://www.germanresturant.com
"The Wrecking Bar Brewpub","292 Moreland Ave NE",Atlanta,GA,30307-1953,"(404) 221-2600",brewpub,http://www.wreckingbarbrewpub.com
"Three Taverns Craft Brewery","121 New St",Decatur,GA,30030-4131,"(404) 600-3355",micro,http://www.threetavernsbrewery.com
"Twain's Billiards and Tap","211 E Trinity Pl",Decatur,GA,30030-3414,,brewpub,http://www.twains.net
"Wild Heaven Craft Beers","135B Maple St",Decatur,GA,30030-3953,"(404) 997-8589",micro,http://www.wildheavencraftbeers.com
"Yes Face Beer",,,,,"(404) 213-3867",contract,
