name,address,city,state,zip,phone,type,url
"Pivovar Prostejov","Vrahovicka 57",,,,50823722,regional,
"Pivovar Prostejov","Vrahovicka 57",,,,50823722,,
"Pivovar Protivin","Pivovarska 1",,,,362920013,regional,
"Pivovar Proumov-Olivetin","Osvobozeni 55",,,,"0447 21282",regional,
"Pivovar Rakovnik","Havlickova, P.O Box 20",,,,31323146,regional,
"Pivovar Regent","Trocnovske Nam. 124 PO Box 9",,,,3333381,regional,
"Pivovar Samson","Lidicka 51 PO Box 87",,,,"038 60586",regional,
"Pivovar Staropramen","Nadrazni 84 P O Box 84",,,,02-51-51-11,regional,
"Pivovar Strakonice","Podskalska 324 PO Box 19",,,,034223202,regional,
"Pivovar U Bulovky","Bulovka 17",,,,,,
"Pivovar U Fleku","Kremencova 9",,,,2296417,regional,
"Pivovar Velke Popovice A.S.","Ringhofferova 1",,,,"+420 323 683 311",regional,http://www.prazdroj.cz
"Pivovar Vsetin","4 Kvetna 272 PO Box 41",,,,6572892,regional,
"Pivovar Zhurak","Zhur 135",,,,"420 602 626 478",micro,
"Pivovar Zhurák",,,,,,planning,http://www.pivovarzhurak.cz
"Pivovarna Union D.D.","Pivovarniska 2",,,,061-11-1131,regional,
"Pivovarský Dvur Chýne","Hojda Restaurant Hlavní 28",,,,,,
"Pivovarský Dvur Lipan A Penzion Dražíc","Dražíc 50",,,,,,
"Pivovary Ceske Budejovice S.P.","Karliny Svetle 4 P O Box 107",,,,038-2-40-27,regional,
"Pivovary Hradec Kralove","CSL Armady 383",,,,049-2-40-51,regional,
"Plzenske Pivovary A.S.","P O Box 197 U Prazdroje 7",,,,"(019) 556-1111",regional,
"Plzensky Prazdroj, a.s.","U Prazdroje 7",,,,"420-37 706 1111",large,http://www.prazdroj.cz
"Plzenský Prazdroj, A.s. Pivovar Gambrinus","U Prazdroje 7",,,,,,
"Podluzan-Pivovar Breclav","Zamecke Namesti 5 PO Box 10",,,,"0627 2 03 29",regional,
"Praiske Pivovary A.s.","Nadrazni 84, Praha 5",,,,,regional,
"Prazske Pivovary","P O Box 54 Nadrazni 84",,,,"(022) 459-1111",regional,
"Pražské Pivovary,a.s. Pivovar Braník","Údolní 212/1",,,,,,
"Pražské Pivovary,a.s. Pivovar Ostravar","Hornopolní 57",,,,,,
"První Hanácký Domácí Pivovar U Krále Jecmínka","Újezd 4a",,,,,,
"První Soukromý Pivovar Spolecenský V Lipníku","Ulice 28. Ríjna 20/6",,,,,,
"Radegast Brewery JSC","Rudnosvka 1161",,,,"+420 658 602258",large,
"Restaracní Pivovar Balkán","Na Dlouhých 218",,,,,,
"Rodinny pivovar Chodovar","Pivovarska 107 Chodova Plana",,,,"00420 374794181-2",regional,http://www.chodovar.cz
"Rodinný Pivovar, Hostinec A Penzion ""U Bezoušku""","Kvetnové Nám. 5",,,,,,
"S.A. Breweries c/o Pilsner Urquell a.s.","U Prazdroje 7",,,,9420-19-706-2937,,
"S.A.Brewers c/o Pilsner Urquell a.s.","U Prazdroje 7",,,,,,
"Staroceský Pivovárek Dobruška","Krovická 267",,,,,,
"Trazske Pivovary A.S.","Nadrazni 84",,,,,,
"U Fleku","Kremencova 11",,,,,,
"Ustecke Pivovary","Drazdanska 80",,,,047-2-68-20,regional,
"Zámecký Pivovar Detenice",Cp.9,,,,,,
"Zámecký Pivovar Oslavany","Zámek 1",,,,,,
"Z-Media S.r.o.","Na zertvach 2230/44",,,,420775260819,contract,http://beerlab.cz
