name,address,city,state,zip,phone,type,url
"Brauerei Schrems","Niederschremserstrasse 1",,,,"02853 275 0",regional,
"Brauerei Schrems Dipl.-Ing. Karl Theodor Trojan","Niederschremser Strasse 1",,,,"+43 (2853) 772750",,http://www.schremser.at
"Brauerei Schwarzach Walter Seeber","Brauhausgasse 28",,,,"+43 (6415) 4236-0",,
"Brauerei Schwechat","Alanovaplatz 5",,,,"01 77 76 81",large,
"Brauerei Simon Strasser","Gerlosstrasse 1",,,,"05282 23 66",regional,
"Brauerei Weitra Poepperl KG","Sparkasseplatz 160",,,,"(432) 856-2387",,http://www.brauereiweitra.co.at
"Brauerei Wieselburg","Josef-Riedmueller Str 2",,,,"07416 5010",large,
"Brauerei Zipf","Osterreichische Brau AG",,,,07682-6431,large,
"Brauerei Zwettl Karl Schwarz Ges mbH","Syrnauer Strasse 22-25",,,,"(432) 822-5000",,http://www.zwettler.co.at
"Brauerei-Schwarzach,","Brauhausgasse 28",,,,"06415 236",regional,
"Brauhaus Mariazell Hannes Girrer","Wiener Strasse 5",,,,"+43 (3882) 25230",,http://www.mariazell.org./brauhaus
"Brauhaus Simon Strasser Zillertal Bier Ges mbH","Gerlosstrasse 1",,,,"+43 (5282) 2366-0",,
"Braustaette Schliebbraeu",,,,,"(433) 463-3711",,
"Brau-Union AG","Poschacherstrasse 35",,,,"(437) 326-9510",large,http://www.brauunion.com
"Brau-Union Oesterreich AG","Poschacherstrasse 35",,,,"(437) 326-9790",large,http://www.brauunion.com%20www.goesser.at%20www.bierakademie.com%20www.zipfer.at%20www.puntigamer.at
"Brau-Union Oesterreich AG, Brauerei Falkenstein","Pustertaler Strasse 40",,,,"+43 (4852) 62062",large,
"Brau-Union Oesterreich AG, Brauerei Goess","Brauhausgasse 1, Goess",,,,"+43 (3842) 2090-0",large,
"Brau-Union Oesterreich AG, Brauerei Puntigam","Triester Strasse 359",,,,"+43 (316) 502-0",large,
"Brau-Union Oesterreich AG, Brauerei Schwechat","Alanovaplatz 5",,,,"+43 (1) 70140",large,
"Brau-Union Oesterreich AG, Brauerei Wieselburg","Dr.-Beurle-Strasse 1",,,,"(437) 416-5010",large,
"Brau-Union Oesterreich AG, Brauerei Zipf",,,,,"+43 (7682) 3600-0",large,
"Brau-Union Oesterreich AG, Buergerbraeu Innsbruck","Ing.-Etzel-Strasse 11",,,,"+43 (512) 59738-0",large,
"Brau-Union Oesterreich AG, Hofbraeu Kaltenhausen",,,,,"(436) 245-7950",large,
"Brettner Bier","Nr. 49",,,,"(432) 663-8300",,
"Burgbrauerei Clam","Sperken 4 4352 Klam, Austria",,,,"(437) 269-6837",,
Diebrauerei.com,"Schillerplatz 3",,,,069910438749,regional,http://www.diebrauerei.com
"Emmerberg-Braeu Erste Oesterreichische Oeko-Brauer","Hauptstrasse 137",,,,"+43 (2638) 22993",,
"Erste Alpenlandische","Postfach 6 Hammerfeldweg 163",,,,"(036) 872-2603",regional,
"Erste Burgenlaendische Gasthausbrauerei Haydnbraeu","Pfarrgasse 22",,,,"+43 (2682) 61561",,
"Erste Osterreichische","Hauptstrasse 137",,,,"02638 29 93",,
"Erste Wiener Gasthofbrauerei Fischerbraeu Fischer","Billrothstrasse 17",,,,"(431) 369-5949",,http://fischerbraeu.at
"Fischer and Fischer GmbH","Billrothstrasse 17",,,,"01 31 62 64",regional,
Fischerbrau,"Landstr Hauptstr 88/23",,,,,,
"Fritz Egger Privatbrauerei","Tiroler Strasse 18, Unterradlberg",,,,"(432) 742-3920",,http://www.egger-bier.at
"Frohnleitner Hofbraeu","Hauptplatz 14a",,,,"(433) 126-4150",,http://www.frohnleiten.at
Fuerstenbraeu,"Hauptstrasse 31",,,,"+43 (3382) 52000",,http://www.fuerstenbraeu.at
"Gasthofbrauerei Heustadl Familie Zobel","Rinnen 38",,,,"(435) 674-8150",,
"Gerstl-Brau Erste Welser","Freiung 9-11",,,,"+43 7242 63262",brewpub,http://www.welsheute.at/gerstl/index.htm
"Hirter Botschaft","Bahnhofstrasse 44",,,,"+43 (463) 544440",,http://www.hirterbier.at
"Huberbraeu Brauerei Josef Huber","Brauweg 2",,,,"+43 (5352) 62221-0",,
"Hubertus Braeu Johann Kuehtreiber OHG","Hubertusgasse 1",,,,"(432) 522-2246",,http://www.hubertus.at
"Hubertusbrau,","Hubertusgasse 1",,,,"02522 246 80 810",,
"Jos. Baumgartner Brauerei AG","Bahnhofstrasse 109",,,,"+43 (7712) 3110-0",,http://www.www.brauerei-baumgartner.at
"Kellerbrauerei Mitterbucher & Soehne","Hochfeld 4",,,,"+43 (7752) 82237-0",,
"Keltenhof Restaurationsbetriebsges mbH","Puszta 304, Keltenhof",,,,"+43 (2625) 32271",brewpub,
Kirchbraeu,"Kaiser Franz-Josef-Strasse 2",,,,"+43 (5577) 85454",,
"Leimer Braeu, Braeugasthof","Atterseestrasse 34",,,,"+43 (7672) 92920",,
"Mayrs Brauerei GmbH","Ertlstrasse 3",,,,"+43 (7582) 60707-0",,
"Medl-Braeu Erste Penzinger Gasthofbrauerei","Linzer Strasse 275",,,,"(431) 914-4340",,
"Mohrenbrauerei August Huber","Dr.-Waibel-Strasse 2",,,,"+43 (5572) 3777-0",,http://www.mohrenbrauerei.at
"Nussdorfer Nahrungs- und Genussmittel Ges mbH, Bra","Freihofgasse 1, Nussdorf",,,,"+43 (1) 372652",,
"Obermurtaler Brauereigenossenschaft","Raffaltplatz 19-23",,,,"(433) 532-3266",,http://www.murauerbier.at
"Ottakringer Brauerei Harmer AG","Ottakringer Strasse 91",,,,"+43 (1) 49100-0",,http://www.ottakringer.at
"Piuk Bernhard GmbH","Beverage-specialist Bad Eisenkappel",,,,"+43 (4238) 84840",large,http://www.piuk.com
"Poidl Braeu","Wehrgasse 6",,,,"+43 (2672) 82419",,
"Privatbrauerei Josef Sigl","Brauhausgasse 2",,,,"(436) 219-7411",,http://www.sigls.at%20www.trumer.at
"Privat-Brauerei Vitzthum","Helpfau Nr. 25",,,,"+43 (7724) 2508-0",,
"Puntigamer-Reininghaus Goesser","Triester Strasse 395",,,,433165020,large,
"Ritterbraeu Privatbrauerei Neumarkt Ges mbH & Co.","Braeuhausgasse 1",,,,"+43 (7733) 7555-0",,http://www.ritterbraeu.at
"Salm Braeu Ges mbH","Rennweg 8",,,,"(431) 799-5992",,
"Schladminger Brau GmbH","Hammerfeldweg 163",,,,"+43 (3687) 22591",,http://www.schladminger-brau.at
Schliebbrau,,,,,"03463 37 11",regional,
"Schlossbrauerei Weinberg Erste Ober-Oesterreichisc","Weinberg 2",,,,"(437) 947-7111",,
"Schmaranzbraeu Viehauser Markus u. Partn. Keg","Wieden 52",,,,"(436) 432-6719",,
Schwalben-Braeu,"c/o Firma Felix Gruber, Gewerbestrasse 6",,,,"+43 (3687) 22694",,
"Siebensternbraeu Restaurationsbetriebsges. mbH","Siebensterngasse 19",,,,"(431) 522-3891",,
"Steirebrau AG","Reininghausstrasse 1-7 8020",,,,,regional,
"Steirerbrau Aktiengesellschaft","Postfach 1028 Reininghausstr 1",,,,"0316 5 02 0",,
"Sternbrau Franz Wetzel","Walgaustrasse 10",,,,"+43 (5522) 442680",,
"Stieglbrauerei Zu Salzburg","Kendlerstrasse 1",,,,"+43 (662) 8387 2041",micro,http://www.stiegl.at
"Stiftsbrauerei Schlaegl","Schlaegl Nr. 1",,,,"+43 (7281) 8801-0",,
"Theresienbrauerei und Gaststaetten GmbH","Maria-Thersien-Strasse 51-53",,,,"+43 (512) 587580",,http://www.brauwirtshaus.at
Turmbraeu,"Wiener Strasse 6",,,,"+43 (3512) 75576",,
"Vereinigte Kaerntner Brauereien AG","Brauhausgasse 6",,,,"+43 (4242) 27777-0",,http://www.villacher.com
"Vereinigte Kaerntner Brauereien AG, Braustaette Sc","Schleppeplatz 1",,,,"+43 (463) 42700-0",,
"Voralberger Brauerei-",,,,,"(055) 225-1701",regional,
"Weissbierbrauerei Bernd Tobisch","Virgilgasse 9",,,,"+43 (662) 876376",,
"Wieden Braeu","Waaggasse 5",,,,"(431) 586-0300",,http://www.wieden-braeu.at
"Wirtshausbrauereibetriebsges mbH","Brauhaeusl, Haslau 183",,,,"(433) 167-3402",,
