name,address,city,state,zip,phone,type,url
"Black Star Co-op","7020 Easy Wind Dr Ste 100",Austin,TX,78752-2373,"(512) 452-2337",brewpub,http://www.blackstar.coop
"Blackwater Draw Brewing Company","303 Boyett St","College Station",TX,77840-1207,"(979) 575-9828",brewpub,http://www.blackwaterbrew.com
"Blue Owl Brewing",,Austin,TX,78702,"(512) 593-1262",planning,http://www.blueowlbrewing.com
"Blue Star Brewing Co","1414 S Alamo St # 105","San Antonio",TX,78210-1117,"(210) 212-5506",brewpub,http://www.bluestarbrewing.com
"Bluebonnet Beer Co","1700 Bryant Dri #107","Round Rock",TX,78664,"(512) 774-4258",micro,http://www.bluebonnetbeerco.com
"Boerne Brewery","9 Hill View Ln",Boerne,TX,78006-7003,"(830) 331-8798",micro,http://www.boernebrewery.com
"Braindead Brewing","2625 Main St",Dallas,TX,75226-1411,"(214) 749-0600",brewpub,http://www.braindeadbrewing.com
"Braman Brewery",,Richmond,TX,77406-9112,,planning,
"Branchline Brewing Company","3633 Metro Pkwy","San Antonio",TX,78247-3502,"(361) 290-8817",micro,http://www.branchlinebrewing.com
Brash,,Houston,TX,77018,,planning,http://www.brashbeers.com
"Brazos Valley Brewing Company","201 W 1st St",Brenham,TX,77833,"(979) 987-1133",micro,http://www.brazosvalleybrewery.com
"Brew Brothers","2404 Strand St",Galveston,TX,77550-1412,,brewpub,
"Brewery DADA",,Austin,TX,78701-2915,,planning,http://www.brewerydada.com
"Brewery In Planning - Arlington",,"Fort Worth",TX,76102,,planning,
"Brewery In Planning - Austin",,Austin,TX,78737,,planning,
"Brewery In Planning - Austin",,Austin,TX,78701,,planning,
"Brewery In Planning - Austin",,Austin,TX,78727,,planning,
"Brewery In Planning - Austin",,Austin,TX,78746,,planning,
"Brewery In Planning - Austin",,Austin,TX,78751,,planning,
"Brewery In Planning - Austin",,Austin,TX,78738,,planning,
"Brewery In Planning - Austin",,Austin,TX,78703,,planning,
"Brewery In Planning - Austin",,Austin,TX,78749,,planning,
"Brewery In Planning - Austin",,Austin,TX,78727,,planning,
"Brewery In Planning - Austin1",,Leander,TX,78641-8632,,planning,
"Brewery In Planning - Baytown",,Baytown,TX,77521,,planning,
"Brewery In Planning - Benbrook",,,,,,planning,
"Brewery In Planning - Boerne",,Boerne,TX,78015,,planning,
"Brewery in Planning - Boerne",,,,,,planning,
"Brewery In Planning - Burleson",,Burleson,TX,76028,,planning,
"Brewery In Planning - Canyon Lake",,"Canyon Lake",TX,78133,"(210) 383-9097",planning,
"Brewery In Planning - Cedar Park",,"Cedar Park",TX,78613-4487,,planning,
"Brewery In Planning - College Station",,"College Station",TX,77845,,planning,
"Brewery In Planning - Corpus Christi",,,,,,planning,
"Brewery In Planning - Corpus Christi",,"Corpus Christi",TX,78418,,planning,
"Brewery In Planning - Cypress",,,,,,planning,
"Brewery In Planning - Cypress",,Cypress,TX,77433,,planning,
"Brewery In Planning - Dallas",,,,,,planning,
"Brewery In Planning - Dallas",,,,,,planning,
"Brewery In Planning - Fort Worth",,"Fort Worth",TX,76109,,planning,
"Brewery In Planning - Fort Worth",,"Fort Worth",TX,76116,,planning,
"Brewery In Planning - Fort Worth, TX.",,"Fort Worth",TX,76126-5209,,planning,
"Brewery In Planning - Friendswood",,Friendswood,TX,77546-3544,,planning,
"Brewery In Planning - Frisco, TX.",,Frisco,TX,75034-8563,,planning,
"Brewery In Planning - Houston",,Houston,TX,77005,,planning,
"Brewery In Planning - Houston",,Houston,TX,77008,,planning,
"Brewery In Planning - Houston",,,,,,planning,http://www.houbru.com
"Brewery In Planning - Houston",,Houston,TX,77004,,planning,
"Brewery In Planning - Houston",,Houston,TX,77018,,planning,
"Brewery In Planning - Humble",,Humble,TX,77345,,planning,
"Brewery In Planning - Killeen",,Killeen,TX,76542,,planning,
"Brewery In Planning - Killeen",,Killeen,TX,76542-3100,,planning,
"Brewery In Planning - Lucas",,Allen,TX,75002,,planning,
"Brewery In Planning - New Braunfels",,"New Braunfels",TX,78132,,planning,
"Brewery In Planning - Pflugerville",,Pflugerville,TX,78660,,planning,
"Brewery In Planning - Pflugerville",,Pflugerville,TX,78660-5802,,planning,
"Brewery In Planning - Port Aransas",,"Port Aransas",TX,78373,,planning,
"Brewery In Planning - Richmond",,Richmond,TX,77406-7165,,planning,
"Brewery In Planning - San Marcos, TX",,,,,,planning,
"Brewery In Planning - Weslaco",,Weslaco,TX,78596,,planning,
"Brewery In Planning - Wimberley",,Wimberley,TX,78676,,planning,
"Brewery In Planning- Austin",,,,,,planning,http://www.ruminantbeer.com
"Brewery In Planning- Austin, TX",,,,,,planning,
"Brewery In Planning- Austin, TX.",,,,,,planning,
"Brewery In Planning- Austin, TX.",,,,,,planning,
"Brewery In Planning- Austin, TX.",,,,,,planning,
"Brewery In Planning- Dallas",,Dallas,TX,75225-8015,,planning,
"Brewery In Planning- Houston, TX.",,Houston,TX,77007-7351,,planning,
"Brewery In Planning- Mc Kinney, TX.",,"Mc Kinney",TX,75069-9000,,planning,
"Brewery In Planning- McAllen, TX.",,,,,,planning,
"Brewery In Planning- Plano, TX.",,,,,,planning,
"Brewery In Planning- San Antonio, TX.",,,,,,planning,
"Brewery In Planning- Tyler, TX.",,Tyler,TX,75703-4558,,planning,
"Brigadoon Brewery & Brew School","4808 Fairmont Pkwy Ste 112",Pasadena,TX,77505-3722,"(218) 710-7560",micro,http://www.brigadoonbrewery.com
"Brotherwell Brewing",,Waco,TX,76710,,planning,
"BS Brewing","1408 Old Lehmann Rd",Seguin,TX,78155-5048,"(830) 660-8124",micro,http://www.bsbrewingtx.com
"Buffalo Bayou Brewing Co","5301 Nolda St",Houston,TX,77007-2234,"(832) 244-1873",micro,http://www.buffalobayoubrewing.com
"Busted Sandal Brewing Company","7114 Oaklawn Dr","San Antonio",TX,78229-3021,"(210) 872-1486",micro,http://www.bustedsandalbrewing.com
"Cedar Creek Brewery","244 E Cedar Creek Pkwy","Seven Points",TX,75143-8393,"(214) 502-9795",micro,http://www.cedarcreekbrewery.com
"Chimera Brewing Company","1001 W Magnolia Ave","Fort Worth",TX,76104-4504,"(817) 923-8000",brewpub,
"Circle Brewing Company","2340 W Braker Ln Ste B",Austin,TX,78758-4542,51281478758,micro,http://www.circlebrewing.com
"City Acre Brewing Co",,Houston,TX,77093-5603,"(713) 560-4147",planning,
"Community Beer Co","1530 Inspiration Dr # 200",Dallas,TX,75207-3703,"(214) 226-7722",micro,http://www.communitybeer.com
"Cornel's Brewing Company","13410 Highway 105",Beaumont,TX,77713-9470,,micro,
"Crude Ale Brewing Company",,Irving,TX,75038,,planning,
"Cycler's Brewing","17105 Osborn Rd",Montgomery,TX,77356,,micro,http://www.cyclersbrewing.com
"Cypress Street Station / Abilene Brewing Co","158 Cypress St",Abilene,TX,79601-5817,"(325) 676-3463",brewpub,
"Deep Ellum Brewing Co","2821 Saint Louis St",Dallas,TX,75226-1904,"(214) 888-3322",micro,http://www.deepellumbrewing.com
"Delete- See 900112553",,Austin,TX,78705,,planning,
"Denton County Brewing Company",,,,,,planning,
"Dodging Duck Brewhaus","402 River Rd",Boerne,TX,78006-2312,"(830) 248-3825",brewpub,http://www.dodgingduck.com
"Double Horn Brewing Co","208 Avenue H","Marble Falls",TX,78654-5750,"(512) 762-3228",brewpub,http://www.doublehornbrewing.com
"Draught House Pub and Brewery","4112 Medical Pkwy Ste 100",Austin,TX,78756-3715,"(512) 452-6258",brewpub,http://www.draughthouse.com
"Eola School Restaurant, Brewery and Lodge","PO Box 717 12119 Farm Road 381",Eola,TX,76937-0717,"(325) 469-3314",brewpub,http://www.eolaschool.com
"Fat C Brewing",,,,,,planning,
"Faust Hotel Restaurant and Brew Pub","240 S Seguin Ave","New Braunfels",TX,78130-5119,"(830) 625-7791",brewpub,http://www.fausthotel.com
"FireWheel Brewing Co","3313 Enterprise Dr",Rowlett,TX,75088,"(214) 725-9080",micro,http://www.firewheelbrewing.com
"Flight School Brewing",,Rosharon,TX,77583-2673,"(281) 431-4040",planning,
"Flix Brewhouse","2000 S Interstate 35 Ste B1","Round Rock",TX,78681-6900,"(512) 244-2739",brewpub,http://www.flixbrewhouse.com
"Four Corners Brewing Co","423 Singleton Blvd",Dallas,TX,75212-4104,,micro,
"Fracking Beer Company",,,,,,planning,http://www.frackingbeercomapany.com
"Franconia Brewing Co","495 McKinney Pkwy",McKinney,TX,75071-1825,"(972) 542-0705",micro,http://www.franconiabrewing.com
"Fredericksburg Brewing Co","245 E Main St",Fredericksburg,TX,78624-4114,"(830) 997-1646",brewpub,http://www.yourbrewery.com
"Free State of Galveston Craft Brewery",,Galveston,TX,77550,,planning,http://www.fsgalveston.com
"Freetail Brewing Co","2000 S Presa St","San Antonio",TX,78210-2835,"(210) 395-4974",micro,http://www.freetailbrewing.com
"Freetail Brewing Co - Brewpub","4035 N Loop 1604 W Ste 105","San Antonio",TX,78257-9547,"(210) 395-4974",brewpub,http://www.freetailbrewing.com
"Frisky Brewing Company",,Odessa,TX,79768-2961,,planning,
"Galactic Coast Brewing","1675 FM 1266 Ste C",Dickinson,TX,77539-4213,,micro,http://www.galacticcoastbrewing.com
"Galveston Bay Beer Company, Inc.","12900 FM 3436 Rd",Dickinson,TX,77539-2565,"(281) 339-3210",micro,
"Galveston Island Brewing","8423 Stewart Rd",Galveston,TX,77554-9242,,micro,
"Goliad Brewing Company","252 Metting Rd",Goliad,TX,77963,"(281) 782-7860",micro,http://www.goliadbrewingcompany.com
"Good Libations Brewing Co",,Austin,TX,78766-9391,"(512) 484-8962",planning,http://www.goodlibationsbrewing.com
"Gordon Biersch Brewery Restaurant - Dallas","8060 Park Ln Ste 125",Dallas,TX,75231-6038,"(214) 369-2739",brewpub,http://www.gordonbierschrestaurants.com
"Gordon Biersch Brewery Restaurant - Plano","7401 Lone Star Dr Ste B120",Plano,TX,75024-5646,"(469) 467-0464",brewpub,http://www.gordonbierschrestaurants.com
"Granary 'Cue and Brew","602 Avenue A","San Antonio",TX,78215-1222,"(210) 228-0124",brewpub,http://www.thegranarysa.com
"Grapevine Craft Brewery","906 Jean St",Grapevine,TX,76051,"(817) 823-7225",micro,http://www.grapevineontap.com
Gristworkz,,Houston,TX,77027,,planning,
"Guadalupe Brewery","168 Rachel Dr","Canyon Lake",TX,78133-3527,"(512) 878-9214",micro,http://www.guadalupebrew.com
"Guns & Oil Brewing",,Austin,TX,78731,,contract,http://www.gunsandoil.com
"Hi Sign Brewing, LLC",,Dallas,TX,75206,,planning,http://www.hisignbrewing.com
"Hopfusion Ale Works",,"Fort Worth",TX,76104,,planning,http://www.hopfusionaleworks.com
"Hops & Grain Brewing","507 Calles St. Suite 101",Austin,TX,78702-3954,"(512) 914-2467",micro,http://www.hopsandgrain.com
"Horny Toad Brewing Co, LLC","313 Edward St",Rowena,TX,76875-3609,,micro,http://www.hornytoadbrewery.com
"Huff Brewing Company, LLC","9805 Koehn Rd",Bellville,TX,77418-7327,,micro,http://www.huffbrewing.com
"Humperdinks - Arlington","700 Six Flags Dr",Arlington,TX,76011-6327,"(817) 640-8553",brewpub,http://www.humperdinks.com
"Humperdinks - Dallas (Greenville)","6050 Greenville Ave",Dallas,TX,75206-1909,"(214) 368-1203",brewpub,http://www.humperdinks.com
"Humperdinks Restaurant & Brewery - Dallas (NW Hwy)","2208 W Northwest Hwy",Dallas,TX,75220-4305,"(214) 358-4103",brewpub,http://www.humperdinks.com
"Independence Brewing","3913 Todd Ln Ste 607",Austin,TX,78744-1061,"(512) 636-4677",micro,http://www.independencebrewing.com
"Industry Brewery",,Houston,TX,77024-7146,,planning,
"Infamous Brewing","4602 Weletka Dr",Austin,TX,78734-1829,"(512) 487-8786",micro,http://www.infamousbrewing.com
"J Harris Brewing Company",,Bryan,TX,77808,,planning,
"Jester King Brewery","13187 Fitzhugh Rd Bldg B",Austin,TX,78736-6508,"(512) 364-7278",micro,http://www.jesterkingbrewery.com
"Joe's Brewhouse","113 E. Concho 210 Suite L","San Angelo",TX,76903,"(325) 617-7729",brewpub,http://www.joesbrewhouse.com
"Kamala Brewing At the Whip In","1950 S Interstate 35",Austin,TX,78704-3628,"(512) 442-5337",brewpub,http://www.whipin.com
"Karbach Brewing Co","2032 Karbach St",Houston,TX,77092-8406,"(713) 680-2739",regional,http://www.karbachbrewing.com
"Karst Brewing Co.",,Austin,TX,78731,,planning,
"Lakewood Brewing Co","2302 Executive Dr",Garland,TX,75041-6121,"(972) 864-2337",micro,http://www.lakewoodbrewingcompany.com
"Last Stand Brewing Company","12345 Pauls Valley Rd",Austin,TX,78737-9615,"(512) 535-3676",micro,http://www.laststandbrewing.com
"Lazy Beach Brewing","7522 Bichon Dr 3100","Corpus Christi",TX,78414,"(361) 215-9107",micro,http://www.lazybeachbrewing.com
"Live Oak Brewing Co","3301B E 5th St",Austin,TX,78702-4909,"(512) 385-2299",micro,http://www.liveoakbrewing.com
"Lone Pint Brewery","507 Commerce St",Magnolia,TX,77355-8520,"(713) 304-5069",micro,http://www.lonepint.com
"Long Wooden Spoon Brewing",,Amarillo,TX,79110-4233,,planning,http://www.lwsbrewing.com
"Mad Pecker Brewing",,,,,,planning,http://www.madpeckerbrewing.com
"Manz Brewing Company - Brewery In Planning -",,Austin,TX,78747-2692,,planning,
"Martin House Brewing Company","220 S Sylvania Ave Ste 209","Fort Worth",TX,76111-2232,"(817) 222-0177",micro,http://www.martinhousebrewing.com
"Middleton Brewing Co","101 Oakwood Loop","San Marcos",TX,78666,"(760) 598-5420",brewpub,http://www.middletonbrewingtx.com
"MillerCoors Brewing Co - Fort Worth","7001 South Fwy","Fort Worth",TX,76134-4001,"(817) 551-3255",large,http://www.millerbrewing.com
"Moon Tower Sudworks","3004 Canal St",Houston,TX,77003-1627,"(832) 266-0105",brewpub,http://www.damngoodfoodcoldassbeer.com
"Muenster Brewing Company",,Muenster,TX,76252-0382,,planning,
"New Braunfels Brewing","180 W Mill St Ste 100","New Braunfels",TX,78130-5050,"(830) 626-2739",micro,http://www.nbbrewing.com
"New Republic Brewing","11405 N Dowling Rd Ste C","College Station",TX,77845-8500,"(281) 813-5036",micro,http://www.newrepublicbrewing.com
"Nine Band Brewing Co.","9 Prestige Circle",Allen,TX,75002,"(972) 663-5707",micro,http://www.ninebandbrewing.com
"No Label Brewing Co","5351-A 1st St",Katy,TX,77493-2506,"(281) 693-7545",micro,http://www.nolabelbrew.com
"Noble Rey Brewing Company",,Dallas,TX,75207-5908,,planning,http://www.noblereybrewing.com
"North By Northwest Restaurant and Brewery","10010 N Capital of Texas Hwy",Austin,TX,78759-5837,"(512) 467-6969",brewpub,http://www.nxnwbrew.com
"North By Northwest Restaurant and Brewery - Slaughter",,Austin,TX,78759-5837,"(512) 467-6969",planning,
"Oak Highlands Brewery",,Dallas,TX,75231-1403,"(214) 450-1659",planning,
"Oasis Texas Brewing Company","6548 Comanche Trl Ste 301",Austin,TX,78732-1210,"(512) 284-9407",micro,http://www.otxbc.com
"Oil Horse Brewing Company",,Longview,TX,75601-5101,,planning,
"Orf Brewing - planned",,,,,,planning,http://www.orfbrewing.com
"Padre Island Brewing Co","PO Box 3837","South Padre Island",TX,78597-3837,"(956) 761-9585",brewpub,http://www.pibrewingcompany.com
"Panther Island Brewing Company","501 N. Main Street","Fort Worth",TX,76164-9508,"(817) 882-8121",micro,http://www.pantherislandbrewing.com
"Pappy Slokum Brewing Co.","409 S Treadaway Blvd",Abilene,TX,79602,"(325) 201-4112",micro,http://www.pappyslokum.com
"Pecan Street Brewing Co","106 East Pecan Drive","Johnson City",TX,78636-1504,"(830) 868-2500",brewpub,http://www.pecanstreetbrewing.com
"Pedernales Brewing Co","97 Hitchin Post Trail",Fredericksburg,TX,78624-3641,"(830) 998-7486",micro,http://www.pedernalesbrewing.com
"Peticolas Brewing Co","2026 Farrington St",Dallas,TX,75207-6616,"(214) 234-7600",micro,http://www.peticolasbrewing.com
"Pinthouse Pizza","4729 Burnet Rd",Austin,TX,78756-2826,,brewpub,http://www.pinthousepizza.com
"Pinthouse Pizza Craft Brewpub Lamar",,Austin,TX,78704-7905,"(512) 568-5300",planning,http://www.pinthousepizza.com
"Port Aransas Brewing Co","429 N Alister St","Port Aransas",TX,78373-4010,"(361) 749-2739",brewpub,http://www.portabrewing.com
"Rabbit Hole Brewing","106 East 6th St",Justin,TX,76247,"(972) 983-4438",micro,http://www.rabbitholebrewing.com
"Rahr and Sons Brewing Co","701 Galveston Ave","Fort Worth",TX,76104-3355,"(817) 810-9266",regional,http://www.rahrbrewing.com
"Ranger Creek Brewery","4834 Whirlwind Dr Ste 102","San Antonio",TX,78217-3715,"(832) 969-3800",micro,http://www.drinkrangercreek.com
"Real Ale Brewing Co","231 San Saba Ct",Blanco,TX,78606-4810,"(830) 833-2534",regional,http://www.realalebrewing.com
"Red Horn Brewing Co.","13010 W Parmer Lane, Suite 800","Cedar Park",TX,78613,"(512) 986-7038",micro,http://www.redhornbrew.com
"Rentschler Brewing",,Georgetown,TX,78628,,planning,
"Resignation Brewery","98 San Jacinto Blvd Resignation Blvd",Austin,TX,78701-4082,"(425) 483-3232",contract,http://www.kccobrewery.com
"Revolver Brewing","5650 Matlock Rd",Granbury,TX,76049-5347,"(817) 736-8034",micro,http://www.revolverbrewing.com
"Rogness Brewing Co","2400 Patterson Industrial Dr",Pflugerville,TX,78660-8312,"(512) 670-2537",micro,http://www.rognessbrewing.com
"Rumbler Brewing Company",,,,,,planning,
"Saint Arnold Brewing Co","2000 Lyons Ave",Houston,TX,77020-2028,"(713) 686-9494",regional,http://www.saintarnold.com
"Sam Houston Brewery",,"Sugar Land",TX,77479,,planning,
"Save the World Brewing Co","1510 Resource Pkwy","Marble Falls",TX,78654-3983,"(830) 637-7654",micro,http://www.savetheworldbrewing.com
"Scars and Stripes Brewing Co",,Waco,TX,76710-5905,,planning,
"Seguin Brewing Company","320 Beicker Rd",Seguin,TX,78155-0943,,micro,http://www.seguinbrewing.com
"Seven Summits Brewing Co",,Dallas,TX,75206-7211,"(469) 737-0723",planning,
"Shannon Brewing Company, LLC","818 N Main St",Keller,TX,76248-3801,"(817) 400-1985",micro,http://www.shannonbrewing.com
"Sigma Brewing Company",,,,,,planning,http://www.sigmabrewingcompany.com
"Smoke & Hops","3799 E US 290","Dripping Springs",TX,78620,"(512) 655-3069",brewpub,http://www.smokehops.com
"Social Brewing Company",,"Fort Worth",TX,76244-5909,,planning,
"Solid Rock Brewing","2214 Bee Creek Rd",Spicewood,TX,78669-5136,"(512) 571-1740",micro,http://www.solidrockbrewing.com
"South Austin Brewery","415 E Saint Elmo Rd Ste 1D",Austin,TX,78745-1286,"(512) 354-2337",micro,http://www.southaustinbrewery.com
"Southerleigh Brewing","132 W Grayson St","San Antonio",TX,78212-4114,"(210) 542-5376",brewpub,http://www.southerleigh.com
"Southern Star Brewing","1207 N FM 3083 Rd E",Conroe,TX,77303-1875,"(936) 441-2739",micro,http://www.southernstarbrewing.com
"Spoetzl Brewery","PO Box 368",Shiner,TX,77984-0368,"(361) 594-3383",regional,http://www.shiner.com
SportsBreweries,"PO Box 1209 Attn: Tommy Staley",Frisco,TX,75034-0021,"(972) 603-8647",contract,
"Stache Rabbit Brewing Company",,,,,,planning,
"Steam Theory Brewing Co",,Allen,TX,75013-1129,,planning,
"Strong Barrel Brewing Co.",,"San Antonio",TX,78260,,planning,http://www.strongbarrel.com
"Texas Ale Project",,Dallas,TX,75201-3524,,micro,http://www.texasaleproject.com
"Texas Beer Refinery","1825 Dickinson Ave Unit B",Dickinson,TX,77539-7799,,micro,http://www.texasbeerrefinery.com
"Texas Big Beer Brewery","400 County Road 3136",Buna,TX,77612-3436,"(409) 926-2638",micro,http://www.texasbigbeer.com
"Texian Brewing Co","1125 FM 359 Rd",Richmond,TX,77406-2013,"(281) 762-2604",micro,http://www.texianbrewing.com
"The Austin Beer Garden Brewing Co","1305 W Oltorf St Ste B",Austin,TX,78704-5362,"(512) 298-2242",brewpub,http://www.theabgb.com
"The Barber Shop","100 Commons Rd Ste 7 # 213","Dripping Springs",TX,78620-3966,"(512) 829-4636",brewpub,http://www.barbershopbar.com
"The Collective Brewing Project","112 St. Louis Ave","Fort Worth",TX,76104-1228,,micro,
"The Malai Kitchen","3699 McKinney Ave Ste 319",Dallas,TX,75204-4563,"(214) 599-7857",brewpub,http://www.malaikitchen.com
"The Manhattan Project Beer Company",,,,,,planning,
"The Phoenix On Westheimer","1915 Westheimer Rd",Houston,TX,77098-1521,"(713) 526-3100",brewpub,http://www.phoenixow.com
"The Root Cellar","215 N Lbj Dr","San Marcos",TX,78666-5621,"(512) 392-5158",brewpub,http://www.rootcellarcafe.com
"Thirsty Planet Brewing Co","11160 Circle Dr",Austin,TX,78736-7766,"(512) 826-0948",micro,http://www.thirstyplanet.net
"Town In City Brewing Co, LLC","1125 West Cavalcade",Houston,TX,77009-2907,,micro,http://www.townincitybrewing.com
"Trademark Development, LLC.",,Dallas,TX,75225-6202,,planning,
"Trail Crest Brewing Company",,Austin,TX,78702,,planning,
"Tree Farm Brewing Company, LLC",,"College Station",TX,77845,,planning,http://www.treefarmbrewing.com
"Triple J Chophouse and Brew Co","1807 Buddy Holly Ave",Lubbock,TX,79401-5136,"(806) 771-6555",brewpub,http://www.triplejchophouseandbrewco.com
"True Vine Brewing Company",,Tyler,TX,75702-7143,,micro,http://www.truevinebrewing.com
"Tupps Brewery","721 Anderson St",McKinney,TX,75069-7149,,micro,
"Twin Peaks Brewery","1500 Market Pl Blvd",Irving,TX,75063,"(469) 420-9216",brewpub,http://www.twinpeaksrestaurant.com
"Twisted X Brewing Co","23455 West RR 150","Dripping Springs",TX,78620-9999,"(512) 850-6722",micro,http://www.texmexbeer.com
"Two Rows Restaurant and Brewery - Allen","711 Central Expy S",Allen,TX,75013-8012,"(972) 396-8670",contract,http://www.tworows.com/
"Ugly Rugger Brewing",,Denton,TX,76210,"(940) 300-2196",planning,http://www.uglyrugger.blogspot.com
"Uncle Billy's Brew & Que","1530 Barton Springs Rd",Austin,TX,78704-1013,"(512) 476-0100",brewpub,
"Uncle Buck's","2501 Bass Pro Dr # 1",Grapevine,TX,76051-2009,"(214) 513-2337",brewpub,http://www.unclebucks.com/
"Vallensons Brewing Co.",,Pearland,TX,77581,,planning,http://www.vallensons.com
"Wahoo Brewing",,,,,,planning,http://www.wahoobrewingco.com
"White Rock Brewery",,Dallas,TX,75214,,planning,
"Whitestone Brewery",,,,,,planning,
"Whole Foods Market Brewing Company","1700 Post Oak Blvd",Houston,TX,77056-3802,"(512) 596-8014",brewpub,
"Wicked Beaver Brewing Company","PO Box 942",Wolfforth,TX,79382-0942,"(806) 833-6969",micro,http://www.wickedbeaverbrewing.com
"Wild Bunch Brewing Co, LLC","PO Box 601","La Grange",TX,78945-0601,"(979) 968-6699",brewpub,
"Wimberley Brewing Co & Brewsters Pizza","9595 Ranch Road 12 Ste 10",Wimberley,TX,78676-5248,"(512) 847-3299",brewpub,http://www.wimberlybrewingcompany.com
"Yellow House Canyon Brew Works",,Lubbock,TX,79401-2206,"(806) 744-1917",planning,http://www.yhcbrewworks.com
"Zilker Brewing Co","1701 E 6th St",Austin,TX,78702,"(512) 765-4946",micro,http://www.zilkerbeer.com
