name,address,city,state,zip,phone,type,url
"Bear Republic Brewing Co","345 Healdsburg Ave",Healdsburg,CA,95448-4105,"(707) 433-2337",micro,http://www.bearrepublic.com
"Bear Republic Brewing Co - Factory 5","110 Sandholm Ln Ste 10",Cloverdale,CA,95425-4439,"(707) 894-2722",regional,http://www.bearrepublic.com
"Beer Company, The","602 Broadway Ste 101","San Diego",CA,92101-5449,"(619) 398-0707",brewpub,
"Belching Beaver Brewery","980 Park Center Dr Ste A",Vista,CA,92081-8351,"(760) 599-5832",micro,http://www.belchingbeaver.com
"Belmont Brewing Co","25 39th Pl","Long Beach",CA,90803-2806,"(562) 433-3891",brewpub,http://www.belmontbrewing.com
"Benchmark Brewing Co","6190 Fairmount Ave Ste G","San Diego",CA,92120-3428,,micro,http://www.benchmarkbrewing.com
"Benoit-Casper Brewing","1201 Pennsylvania Ave, Suite E",Richmond,CA,94801-2300,,micro,http://www.bcbrewing.com
"Berryessa Brewing Co","27260 State Highway 128",Winters,CA,95694-9066,"(530) 304-2202",micro,http://www.berryessabrewingco.com
"Big Bear Lake Brewing Co","40827 Stone Rd","Big Bear Lake",CA,92315,"(909) 878-0283",brewpub,http://www.bblbc.com
"Big Bear Mountain Brewery","40260 Big Bear Blvd","Big Bear Lake",CA,92315,"(909) 866-2337",brewpub,http://www.mountainbrewery.com
"Bike Dog Brewing Co","2534 Industrial Blvd Ste 110","West Sacramento",CA,95691-3471,"(916) 432-3376",micro,http://www.bikedogbrewing.com
"Birchwood Brewing",,"Trabuco Canyon",CA,92679,,planning,
"Bison Brewing Co","930 Dwight Way Ste 10A",Berkeley,CA,94710-2591,"(510) 812-5996",contract,http://www.bisonbrew.com
"Bitter Brothers Brewing Co.",,"San Diego",CA,92103,,planning,
"Bittersweet Brewing Company, LLC",,"Los Osos",CA,93402,,planning,
"BJs Chicago Pizza & Brewery, Inc.","7755 Center Ave Ste 300","Huntington Beach",CA,92647-3084,"(714) 500-2400",regional,http://www.bjsrestaurants.com
"BJs Restaurant & Brewery - Brea","600 Brea Mall Dr",Brea,CA,92821-5764,"(714) 990-2095",brewpub,http://www.bjsrestaurants.com
"BJs Restaurant & Brewery - Laguna Hills","24032 El Toro Rd","Laguna Hills",CA,92653-3104,"(949) 900-2670",brewpub,http://www.bjsrestaurants.com
"BJs Restaurant & Brewery - Oxnard","461 W Esplanade Dr",Oxnard,CA,93036-1298,"(805) 485-1124",micro,http://www.bjsrestaurants.com
"BJs Restaurant & Brewery - Roseville","1200 Roseville Pkwy Creekside South",Roseville,CA,95678-3535,"(916) 580-2100",micro,http://www.bjsbrewhouse.com
"BJs Restaurant & Brewery - West Covina","2917 E Eastland Ctr Dr","West Covina",CA,91791-1603,"(626) 858-0054",micro,http://www.bjsrestaurants.com
"BJs Restaurant & Brewery - Woodland Hills","6424 Canoga Ave","Woodland Hills",CA,91367-2407,"(818) 340-4513",brewpub,http://www.bjsrestaurants.com
"Black Diamond Brewing Co","2470 Bates Ave Ste C",Concord,CA,94520-8505,"(925) 356-0120",micro,http://www.bdbrewing.com
"Black Dragon Brewery","175 W Main St Ste B",Woodland,CA,95695-2979,"(530) 666-5347",brewpub,http://www.blackdragonbrew.com
"Black Gold Brewing Co","508 Center St",Taft,CA,93268-3109,"(661) 765-6550",brewpub,
"Black Hammer Brewing Co.",,,,,,planning,
"Black Market Brewing Co","41740 Enterprise Cir N Ste 109",Temecula,CA,92590-5652,"(951) 296-5039",micro,http://www.blackmarketbrew.com
"Bloodline Brewing Co","1901 Mendocino Ave","Santa Rosa",CA,95401-3630,"(707) 540-0395",brewpub,http://www.heritagepublichousesr.com
"Blue Frog Brewing Company","1740 Travis Blvd",Fairfield,CA,94533-3431,"(707) 429-2337",micro,http://www.bluefrogbrewingcompany.com
"Blue Palms Brewhouse",,"Los Angeles",CA,90028-5304,"(323) 464-2337",planning,
"BNS Brewing & Distilling Co.","10960 Wheatlands Ave Ste 101",Santee,CA,92071-5617,"(619) 956-0952",micro,http://www.bnsbrewinganddistilling.com
"Bolt Brewing Co","8179 Center St","La Mesa",CA,91942,"(619) 303-7837",micro,http://www.boltbrewery.com
"Bonaventure Brewing Co","404 S Figueroa St Ste 418A","Los Angeles",CA,90071-1797,"(213) 236-0802",brewpub,http://www.bonaventurebrewing.com
"Boneshaker Community Brewery","4810 Granite Dr Ste A-1",Rocklin,CA,95677-2838,"(916) 672-6292",brewpub,http://www.boneshakerbrew.com
"Bootleggers Brewery","1100 E Truslow Ave",Fullerton,CA,92831-4626,"(714) 871-2337",micro,http://www.bootleggersbrewery.com
"Bootleggers Brewery","130 S Highland Ave",Fullerton,CA,92832-1803,"(714) 871-2337",micro,
"Booze Brothers Brewery","2545 Progress St",Vista,CA,92081,"(760) 295-0217",micro,http://www.boozebrothersbrewery.com
"Border X Brewing","8684 Avenida De La Fuente Suite 8","San Diego",CA,92154,"(619) 787-6176",micro,http://www.borderxbrewing.com
"Border X Logan","2181 Logan Ave","San Diego",CA,92113-2203,"(858) 405-0528",micro,http://www.borderxbrewing.com
"Bottle Logic Brewing","1072 N Armando St",Anaheim,CA,92806-2605,"(714) 660-2537",micro,http://www.bottlelogic.com
"Boulder Creek Brewing Co","13040 Highway 9","Boulder Creek",CA,95006-9154,"(831) 338-7882",brewpub,http://www.bouldercreekbrewery.net
"Bravery Brewing","42705 8th St W",Lancaster,CA,93534-7184,"(661) 951-4677",micro,http://www.braverybrewing.com
"Breakwater Brewing Co","101 N Coast Hwy Ste C140",Oceanside,CA,92054-3015,"(760) 433-6064",brewpub,http://www.breakwaterbrewing.com
"BREW CREW INC","11626 Sterling Ave Ste G",Riverside,CA,92503-4991,"(951) 352-2739",micro,http://www.brewcrewinc.com
"Brew Rebellion","13444 California St Ste B",Yucaipa,CA,92399-5402,"(951) 907-4844",micro,http://www.brewrebellion.com
BrewBakers,"7242 Heil Ave","Huntington Beach",CA,92647-4466,"(714) 596-5506",brewpub,http://www.brewbakers1.com
"Brewbakers Brewing Co.","219 E Main St",Visalia,CA,93291-6355,"(559) 627-2739",brewpub,http://www.brewbakersbrewingco.com
"Brewery At Abigaile","1301 Manhattan Ave","Hermosa Beach",CA,90254-3666,"(310) 798-8227",brewpub,http://www.abigailerestaurant.com
"Brewery At Lake Tahoe","3542 Lake Tahoe Blvd","South Lake Tahoe",CA,96150-8900,"(530) 544-4369",brewpub,http://www.brewerylaketahoe.com
"Brewery In Planning - Alamo",,Alamo,CA,94507,,planning,
"Brewery In Planning - Albany",,Albany,CA,94706,,planning,
"Brewery In Planning - Alta Loma",,,,,,planning,
"Brewery In Planning - Altadena",,Altadena,CA,91001,,planning,
"Brewery In Planning - Berkeley",,Berkeley,CA,94705-2510,,planning,
"Brewery In Planning - Carlsbad",,Carlsbad,CA,92008,,planning,
"Brewery In Planning - Castro Valley",,"Castro Valley",CA,94546,,planning,
"Brewery In Planning - Chico",,,,,"(916) 683-4388",planning,
"Brewery In Planning - Chino",,Chino,CA,91708,,planning,
"Brewery In Planning - Claremont",,Claremont,CA,91711,,planning,
"Brewery In Planning - Corona",,,,,,planning,
"Brewery In Planning - Corvallis",,Ramona,CA,92065-4104,,planning,
"Brewery In Planning - El Cajon",,,,,,planning,
"Brewery In Planning - El Centro",,"El Centro",CA,92243,,planning,http://www.elcentrobrewing.com
"Brewery In Planning - Elk Grove",,"Elk Grove",CA,95624,,planning,
"Brewery In Planning - Fremont",,Fremont,CA,94536,,planning,
"Brewery In Planning - Fullerton",,,,,,planning,
"Brewery In Planning - Grass Valley",,"Grass Valley",CA,95945,,planning,
"Brewery In Planning - Grover Beach",,"Grover Beach",CA,93433,,planning,
"Brewery In Planning - Lafayette",,Lafayette,CA,94549,,planning,
"Brewery In Planning - Lakewood",,,,,,planning,
"Brewery In Planning - Los Angeles",,"Los Angeles",CA,90038,,planning,
"Brewery In Planning - Los Angeles",,"Los Angeles",CA,90045,,planning,
"Brewery In Planning - Los Angeles",,"Los Angeles",CA,90014,,planning,
"Brewery In Planning - Los Angeles",,"Los Angeles",CA,90064,,planning,
"Brewery In Planning - Manhattan Beach",,"Manhattan Beach",CA,90266-5452,,planning,
"Brewery In Planning - Marina Del Rey",,"Marina Del Rey",CA,90292-5978,,planning,
"Brewery In Planning - Menlo Park",,"Menlo Park",CA,94025-1801,,planning,
"Brewery In Planning - Mill Valley",,,,,,planning,
"Brewery In Planning - Moreno Valley",,"Moreno Valley",CA,92551,,planning,
"Brewery In Planning - Mount Shasta",,"Mount Shasta",CA,96067-1661,,planning,
"Brewery In Planning - Napa",,Napa,CA,94558-4309,,planning,
"Brewery In Planning - Novato, CA.",,Novato,CA,94949-6291,,planning,
"Brewery In Planning - Oakland",,Emeryville,CA,94608,,planning,
"Brewery In Planning - Oceanside",,,,,,planning,http://www.spechops.com
"Brewery In Planning - Orange County",,"San Diego",CA,92101,,planning,
"Brewery In Planning - Poway",,Poway,CA,92064,,planning,
"Brewery In Planning - Priest River",,"Los Angeles",CA,90038-2715,,planning,
"Brewery In Planning - Riverside",,,,,,planning,
"Brewery In Planning - Sacramento",,Sacramento,CA,95821,,planning,
"Brewery In Planning - Sacramento",,Sacramento,CA,95817,,planning,
"Brewery In Planning - San Clemente",,"San Clemente",CA,92673,,planning,
"Brewery In Planning - San Diego",,"San Diego",CA,92123,,planning,
"Brewery in Planning - San Diego2",,"San Diego",CA,92129,,planning,
"Brewery In Planning - San Francisco",,"San Francisco",CA,94131,,planning,
"Brewery In Planning - San Francisco",,"San Francisco",CA,94114,,planning,
"Brewery In Planning - San Jose",,"San Jose",CA,95128,,planning,
"Brewery In Planning - San Rafael",,"San Rafael",CA,94901-2903,,planning,
"Brewery In Planning - Santa Clara",,"Santa Clara",CA,95054,,planning,
"Brewery In Planning - Santa Rosa",,"Santa Rosa",CA,95401,,planning,
"Brewery In Planning - Santa Rosa",,"Santa Rosa",CA,95401,,planning,
"Brewery In Planning - Sausalito",,,,,,planning,
"Brewery In Planning - Trabuco Canyon",,"Trabuco Canyon",CA,92679,,planning,
"Brewery In Planning - Trabuco Canyon",,,,,,planning,
"Brewery In Planning - Truckee",,Truckee,CA,96161,,planning,
"Brewery In Planning - Turlock",,Turlock,CA,95380,,planning,
"Brewery In Planning - Venice",,Venice,CA,90291-2707,,planning,
"Brewery In Planning - Ventura",,Ventura,CA,93001,,planning,
"Brewery In Planning - Vienna",,,,,,planning,
"Brewery In Planning - Visalia, CA.",,Visalia,CA,93291-6502,,planning,
"Brewery In Planning - Vista",,Vista,CA,92084-3717,,planning,
"Brewery In Planning - Woodland",,,,,,planning,http://www.twelveroundsbrewing.com
"Brewery In Planning - Yorba Linda",,"Yorba Linda",CA,92887,,planning,
"Brewery In Planning- Arcata, CA.",,,,,,planning,
"Brewery In Planning- Carlsbad, CA.",,,,,,planning,
"Brewery In Planning- Concord, CA",,,,,,planning,
"Brewery In Planning- Fairfield, CA.",,,,,,planning,
"Brewery In Planning- Holtville, CA.",,Holtville,CA,92250,,planning,
"Brewery In Planning- Hop Flower Brewing",,Danville,CA,94526,,planning,
"Brewery In Planning- Los Angeles, CA.",,"Los Angeles",CA,90046-1402,,planning,
"Brewery In Planning- Mission Viejo",,,,,,planning,
"Brewery In Planning- Santa Cruz, CA.",,"Santa Cruz",CA,95060-1505,,planning,
"Brewery In Planning- Yorba Linda, CA.",,"Yorba Linda",CA,92887-5101,,planning,
"Brewery Twenty Five",,,,,"(831) 636-7640",micro,http://www.facebook.com/brewerytwentyfive
"Brewyard Beer Company LLC",,"Mission Hills",CA,91345,,planning,http://www.facebook.com/thebrewyard
"Broken Age",,,,,,planning,
"Broken Drum Brewery and Wood Grill","1132 4th St","San Rafael",CA,94901-3007,"(415) 456-4677",brewpub,http://www.brokendrum.com
"Brouwerij West","110 E. 22nd Street Warehouse No. 9","San Pedro",CA,90731-7202,"(310) 378-2300",contract,http://www.cargocollective.com/brouwerijwest
"Bruery Terreux","1174 N Grove St",Anaheim,CA,92806,"(714) 996-6258",micro,http://www.thebruery.com
"Bruery, The","715 Dunn Way",Placentia,CA,92870-6806,"(714) 996-6258",micro,http://www.thebruery.com
"Buffalo Bills Brewery","1082 B St",Hayward,CA,94541-4108,"(510) 886-9823",brewpub,http://www.buffalobillsbrewery.com
"Butcher's Brewing","9962 Prospect Ave Ste E",Santee,CA,92071-4371,,micro,http://www.butchersbrewing.com
"Calicraft Brewing Co","157 Hilltop Crescent","Walnut Creek",CA,94597-3407,"(510) 882-7181",contract,
"California Brewing Company","9348 Deschutes Rd Ste H","Palo Cedro",CA,96073-8730,"(530) 222-2739",brewpub,http://www.californiabrewingcompany.com
"Cambria Beer Co","821 Cornwall St",Cambria,CA,93428-2434,"(805) 203-5265",micro,http://www.cambriabeerco.com
"Campbell Brewing Co","200 E Campbell Ave",Campbell,CA,95008-2010,"(408) 866-2699",brewpub,
"Captain Fatty's","6483 Calle Real Unit D",Goleta,CA,93117-1541,,micro,http://www.captainfattys.com
"Catalina Island Brew House","417 Crescent Ave",Avalon,CA,90704,"(310) 590-6905",brewpub,http://www.catalinaislandbrewhouse.com
"Caveman Brewing Company",,,,,,planning,http://www.cavemanbrewingco.com
"Cayucos Brewing Co","136 Ocean Front Ln",Cayucos,CA,93430-1649,"(805) 995-1993",contract,http://www.cayucosbeer.com
"Cellarmaker Brewing Company","1150 Howard St","San Francisco",CA,94103-3914,,micro,http://www.cellarmakerbrewing.com
"Central Coast Brewing Co","1422 Monterey St Ste B100","San Luis Obispo",CA,93401-2900,"(805) 783-2739",micro,http://www.centralcoastbrewing.com
"Cervecería De MateVeza","3801 18th St","San Francisco",CA,94114-2615,"(415) 273-9295",brewpub,http://www.cerveceriasf.com
"Chapman Crafted Beer Company",,Orange,CA,92866,,planning,
"Chau Tien Beer Company","PO Box 2441",Fairfield,CA,94533-0244,"(530) 414-1880",contract,http://www.paleale.com
"Chino Valley Brewery","1630 E Francis St Ste J",Ontario,CA,91761-5786,"(951) 291-7117",micro,http://www.chinovalleybrewery.com
"ChuckAlek Independent Brewers","2330 Main St Ste C",Ramona,CA,92065-2539,,micro,http://www.chuckalek.com
"Cismontane Brewing Co","29851 Aventura Ste D","Rancho Santa Margarita",CA,92688-2014,"(949) 888-2739",micro,http://www.cismontanebrewing.com
"Citizen Fox",,"San Francisco",CA,94110-1811,,planning,http://www.citezensoxsf.com
"Claremont Craft Ales","1420 N Claremont Blvd Ste 204C",Claremont,CA,91711-3528,"(909) 625-5350",micro,http://www.claremontcraftales.com
"Clayton Brewing Co","661 W Arrow Hwy","San Dimas",CA,91773-2936,"(909) 394-4900",contract,http://www.claytonbrewingco.com
"Cleophus Quealy Beer Company","448 Hester St","San Leandro",CA,94577-1024,"(510) 463-4534",micro,http://www.cleoph.us
"Coachella Valley Brewing Co","30640 Gunther St","Thousand Palms",CA,92276-2333,"(760) 343-5973",micro,http://www.cvbco.com
"Cold Bore Brewing","PO Box 1187",Jamul,CA,91935-1187,"(619) 246-4920",micro,http://www.coldborebrewing.com
"Cold Water Brewery and Grill","2544 Lake Tahoe Blvd","South Lake Tahoe",CA,96150-7707,"(530) 544-4677",brewpub,http://www.tahoecoldwaterbrewery.com
"Congregation Ale House","619 N Azusa Ave Ste C",Azusa,CA,91702-2910,"(626) 334-2337",micro,http://www.congregationalehouse.com
"Cool Beerwerks","5020 Ellinghouse Drive",Cool,CA,95614-9569,,brewpub,http://www.cbwbeer.com
"Coronado Brewing Co","170 Orange Ave",Coronado,CA,92118-1409,"(619) 437-4452",regional,http://www.coronadobrewingcompany.com
"Coronado Brewing Co - Production Facility","170 Orange Ave","San Diego",CA,92118-1409,"(619) 275-2215",regional,
"Corralitos Brewing Co","2536 Freedom Blvd",Watsonville,CA,95076-1046,"(831) 728-2739",micro,http://www.corralitosbrewingco.com
"Cortes Bank Brewing Company",,"San Diego",CA,92115,,planning,
"Council Brewing Company","7705 Convoy Ct","San Diego",CA,92111-1105,"(858) 256-0038",micro,http://www.councilbrew.com
"Craft Artisan Ales","PO Box 52093","Pacific Grove",CA,93950-7093,,micro,
"Craft Brewing Company","530 Crane St","Lake Elsinore",CA,92530-2779,"(951) 226-0149",micro,http://www.craftbrewingcompany.com
"Craftsman Brewing Co","1260 Lincoln Ave Ste 100",Pasadena,CA,91103-2465,"(626) 296-2537",micro,http://www.craftsmanbrewing.com
"Creekside Brewing Co","1040 Broad St","San Luis Obispo",CA,93401-3505,"(805) 542-9804",brewpub,http://www.creeksidebrewing.com
"Crooked Lane Brewing Co",,Newcastle,CA,95658,,planning,
"Croons Brewing Company, Inc.",,"San Diego",CA,92131,,planning,
"Culture Brewing Co.","111 S Cedros Ave Ste 200","Solana Beach",CA,92075-2906,"(858) 345-1144",micro,http://www.culturebrewingco.com
"Dale Bros Brewery","2120 Porter Field Way",Upland,CA,91786-2111,"(909) 579-0032",micro,http://www.dalebrosbrewery.com
"DasBrew, Inc.","44356 S Grimmer Blvd",Fremont,CA,94538-6385,"(415) 517-8100",micro,http://www.dasbrewinc.com
"Deans Brothers Brewing Co.","1006 S Hathaway St","Santa Ana",CA,92705-4129,"(714) 542-2001",micro,http://www.deansbros.com
"Device Brewing Company","8166 14th Ave",Sacramento,CA,95826-4722,,micro,http://www.devicebrewing.com
"Devil's Canyon Brewing Company","935 Washington St","San Carlos",CA,94070-5316,"(650) 592-2739",micro,http://www.devilscanyonbrewery.com
"Devil's Potion Brewing Company LLC",,Escondido,CA,92026-3187,,planning,
"Discretion Brewing LLC","2703 41st Ave Ste A& # B",Soquel,CA,95073-3104,"(831) 316-0662",brewpub,http://www.discretionbrewing.com
"Divine Brewing",,"Santa Rosa",CA,95404,,proprietor,
"Diving Dog Brewhouse","1802 Telegraph Ave",Oakland,CA,94612-2110,"(510) 306-1914",micro,http://www.divingdogbrew.com
"Division 23 Brewing","7408 Trade St","San Diego",CA,92121-3415,"(858) 752-1924",micro,http://www.division23brewing.com
"Dockside 700 Lakefront Grill & Brewery",,"Tahoe City",CA,96145,"(530) 581-0303",planning,http://www.dockside700.com
"Dog's Life Brewing Company",,"El Cajon",CA,92019,,planning,
"Dos Desperados Brewery","1241 Linda Vista Dr","San Marcos",CA,92078-3809,"(760) 566-6209",micro,http://www.dosdesperadosbrew.com
"Downtown Joes Brewery and Restaurant","902 Main St",Napa,CA,94559-3045,"(707) 258-2337",brewpub,http://www.downtownjoes.com
"Dr. Jekyll's Craft Beer","550 Chaparral Ct",Altadena,CA,91001-3859,,micro,http://www.drjekylls.com
"Dragas Brewing","5860 Pacific St",Rocklin,CA,95677-3715,"(916) 905-7710",micro,http://www.dragasbrewing.com
"Drakes Brewing Co","1933 Davis St Ste 177","San Leandro",CA,94577-1256,"(510) 568-2739",regional,http://www.drinkdrakes.com
"Draughtsman Brewery",,"La Mirada",CA,90638-3454,,planning,http://www.draughtsman-brewing.com
"Dry River Brewing",,"Los Angeles",CA,90026-5839,,planning,http://www.dryriverbrewing.com
"Duck Foot Brewing Co.","8920 Kenamar Dr Ste 210","San Diego",CA,92121-2454,,micro,http://www.duckfootbeer.com
"Dude's Brewing Co","1840 W 208th St",Torrance,CA,90501-1807,,micro,http://www.thedudesbrew.com
"Dunbar Brewing","2200 El Camino Real","Santa Margarita",CA,93453-8668,"(805) 704-9050",micro,
"Dunsmuir Brewery Works","5701 Dunsmuir Ave",Dunsmuir,CA,96025-2008,"(530) 235-1900",brewpub,http://www.dunsmuirbreweryworks.com
"Dust Bowl Brewing Co","200 W Main St Ste K",Turlock,CA,95380-4850,"(209) 634-1934",micro,http://www.dustbowlbrewing.com
"Dutch's BrewHouse",,"Long Beach",CA,90807-2802,,planning,http://www.dutchsbrewhouse.com
"Dying Vines LLC","95 Linden St Ste 8",Oakland,CA,94607-2516,,contract,http://www.dyingvines.com
"Dynamic Brewing LLC","5358 Basel Dr",Wrightwood,CA,92397,"(760) 680-7584",contract,http://www.dynamicbrewing.com
"E.J. Phair Brewing Co","2151 Salvio St Ste L",Concord,CA,94520-2470,"(925) 680-4253",micro,http://www.ejphair.com
"E.J. Phair Brewing Co.","300 Cumberland St.",Pittsburg,CA,94565-2209,"(925) 252-9895",micro,http://www.ejphair.com
