name,address,city,state,zip,phone,type,url
"Johnson City Brewing Co","300 E Main St Ste 104","Johnson City",TN,37601-5714,"(423) 930-4186",micro,http://www.johnsoncitybrewing.com
"Jubilee Craft Beer Co","3430 Hampton Ave",Nashville,TN,37215-1408,"(615) 686-9397",contract,http://www.jubileebeer.com
"Little Harpeth Brewing Co","30 Oldham St",Nashville,TN,37213-1107,,micro,http://www.littleharpethbrewing.com
"Mashwerx Brewing Company",,,,,,planning,http://www.mashwerx.com
"Mayday Brewery","521 Old Salem Rd Ste C",Murfreesboro,TN,37129-5305,"(615) 479-9722",micro,http://www.maydaybrewery.com
"McHale's Brewhouse","724 Ashland Ter",Chattanooga,TN,37415-3536,"(423) 877-2124",brewpub,http://www.mchalesbrewhouse.com
"Mill Creek Brewing Co.",,Nolensville,TN,37135,,planning,
"Moccasin Bend Brewing Co","4015 Tennessee Ave",Chattanooga,TN,37409-1322,"(423) 821-6392",micro,http://www.bendbrewingbeer.com
"New Heights Brewing Co",,Nashville,TN,37203-4612,"(205) 936-0554",planning,
"Ole Shed Brewing Company","516 E Carroll St",Tullahoma,TN,37388-3983,"(931) 212-4277",micro,
"O'Possum's Pub","2341 Memorial Blvd",Murfreesboro,TN,37129-5108,"(615) 417-5998",brewpub,http://www.opossumspub.com
"Rock Bottom Brewery - Nashville","111 Broadway",Nashville,TN,37201-2117,"(615) 251-4677",brewpub,http://www.bigrivergrille.com
"Saw Works Brewing Co","708 E Depot Ave",Knoxville,TN,37917-7611,"(865) 247-5952",micro,http://www.sawworksbrewing.com
"Sleepy Owl Brewery",,Kingsport,TN,37660,,planning,
"Slowfire Brewing and Distilling",,"Spring Hill",TN,37174,"(931) 797-5888",planning,
"Smoky Mountain Brewery (#1)","6515 Kingston Pike",Knoxville,TN,37919-4826,"(865) 673-3377",brewpub,http://www.smoky-mtn-brewery.com
"Smoky Mountain Brewery (#2) - Gatlinburg","1004 Parkway Ste 501",Gatlinburg,TN,37738-3172,"(865) 436-4200",brewpub,http://www.smoky-mtn-brewery.com
"Smoky Mountain Brewery (#3) - Pigeon Forge","2530 Parkway Ste 15","Pigeon Forge",TN,37863-7006,,brewpub,http://www.smoky-mtn-brewery.com
"Smoky Mountain Brewery (#4) - Turkey Creek","11308 Parkside Dr",Knoxville,TN,37934-1971,"(865) 288-5500",brewpub,http://www.smoky-mtn-brewery.com
"Southern Grist Brewing Company",,Nashville,TN,37206-1733,,planning,
"Studio Brew","5074 Lake Forest Dr",Kingsport,TN,37663-3714,"(423) 360-2966",micro,http://www.studiobrew.net
"Tailgate Beer, LLC","7300 Charlotte Pike",Nashville,TN,37209-5012,,contract,http://www.tailgatebeer.com
"Tennessee Brew Works","809 Ewing Ave",Nashville,TN,37203-4631,"(615) 200-8786",micro,http://www.tnbrew.com
"Terminal Brewhouse, The","6 W 14th St",Chattanooga,TN,37408,"(423) 752-8090",brewpub,http://www.terminalbrewhouse.com
"Trace Brewing",,,,,,planning,
"Triple B Brewing","1069 Oak Drive Cir",Kingsport,TN,37665-1948,"(423) 963-3609",micro,http://triple-b-brewery.com
"Turtle Anarchy Brewing Co","216 Noah Dr Ste 140",Franklin,TN,37064-4024,"(615) 595-8855",micro,http://www.turtleanarchy.com
"Wiseacre Brewing Co","2783 Broad Ave",Memphis,TN,38112-2834,"(901) 888-7000",micro,http://www.wiseacrebrew.com
"Yazoo Brewing Co","910 Division St",Nashville,TN,37203-4111,"(615) 891-4649",regional,http://www.yazoobrew.com
"Yee-Haw Brewing, LLC.",,Gatlinburg,TN,37738-1709,"(865) 428-2888",planning,
